,race_time,race_id,race_name
0,0950,202510010501,3歳未勝利
1,1000,202508010301,3歳未勝利
2,1010,202505010301,3歳未勝利
3,1020,202510010502,3歳未勝利
4,1030,202508010302,3歳未勝利
5,1040,202505010302,3歳未勝利
6,1050,202510010503,4歳以上1勝クラス
7,1100,202508010303,3歳未勝利
8,1110,202505010303,3歳未勝利
9,1120,202510010504,4歳以上障害未勝利
10,1130,202508010304,3歳新馬
11,1140,202505010304,4歳以上1勝クラス
12,1210,202510010505,4歳以上障害未勝利
13,1220,202508010305,3歳未勝利
14,1230,202505010305,3歳新馬
15,1245,202510010506,3歳未勝利
16,1255,202508010306,4歳以上1勝クラス
17,1305,202505010306,3歳未勝利
18,1315,202510010507,3歳未勝利
19,1325,202508010307,4歳以上1勝クラス
20,1335,202505010307,3歳1勝クラス
21,1345,202510010508,4歳以上1勝クラス
22,1355,202508010308,4歳以上2勝クラス
23,1405,202505010308,4歳以上2勝クラス
24,1415,202510010509,足立山特別
25,1425,202508010309,橿原S
26,1435,202505010309,春菜賞
27,1450,202510010510,RKB賞
28,1500,202508010310,エルフィンS
29,1510,202505010310,テレビ山梨杯
30,1525,202510010511,豊前S
31,1535,202508010311,アルデバランS
32,1545,202505010311,早春S
33,1601,202510010512,4歳以上1勝クラス
34,1610,202508010312,4歳以上1勝クラス
35,1625,202505010312,4歳以上1勝クラス
