,race_time,race_id,race_name
0,0950,202403030301,2歳未勝利
1,0955,202405050301,2歳未勝利
2,1005,202408060301,2歳未勝利
3,1015,202403030302,2歳未勝利
4,1025,202405050302,2歳未勝利
5,1035,202408060302,2歳未勝利
6,1045,202403030303,2歳未勝利
7,1055,202405050303,2歳未勝利
8,1105,202408060303,2歳未勝利
9,1115,202403030304,3歳以上1勝クラス
10,1125,202405050304,2歳未勝利
11,1135,202408060304,2歳新馬
12,1205,202403030305,2歳新馬
13,1215,202405050305,2歳新馬
14,1225,202408060305,2歳新馬
15,1235,202403030306,3歳以上1勝クラス
16,1245,202405050306,2歳新馬
17,1255,202408060306,3歳以上1勝クラス
18,1305,202403030307,3歳以上1勝クラス
19,1315,202405050307,3歳以上1勝クラス
20,1325,202408060307,3歳以上1勝クラス
21,1335,202403030308,3歳以上1勝クラス
22,1350,202405050308,3歳以上2勝クラス
23,1401,202408060308,京都JS
24,1410,202403030309,二本松特別
25,1425,202405050309,オキザリス賞
26,1435,202408060309,修学院S
27,1445,202403030310,飯坂温泉特別
28,1501,202405050310,奥多摩S
29,1510,202408060310,室町S
30,1520,202403030311,奥羽S
31,1535,202405050311,武蔵野S
32,1545,202408060311,デイリー杯2歳S
33,1555,202403030312,3歳以上1勝クラス
34,1610,202405050312,3歳以上2勝クラス
35,1625,202408060312,3歳以上2勝クラス
