,race_time,race_id,race_name
0,0950,202408040101,3歳未勝利
1,1005,202405030101,3歳以上障害未勝利
2,1025,202408040102,3歳未勝利
3,1040,202405030102,3歳未勝利
4,1055,202408040103,3歳未勝利
5,1110,202405030103,3歳未勝利
6,1125,202408040104,3歳未勝利
7,1140,202405030104,3歳未勝利
8,1215,202408040105,2歳新馬
9,1230,202405030105,2歳新馬
10,1245,202408040106,3歳以上1勝クラス
11,1300,202405030106,3歳未勝利
12,1315,202408040107,3歳以上1勝クラス
13,1330,202405030107,3歳以上1勝クラス
14,1350,202408040108,聖護院特別
15,1401,202405030108,3歳以上2勝クラス
16,1425,202408040109,3歳以上1勝クラス
17,1435,202405030109,稲城特別
18,1501,202408040110,若狭湾特別
19,1510,202405030110,由比ケ浜特別
20,1535,202408040111,鳴尾記念
21,1545,202405030111,アハルテケS
22,1615,202408040112,3歳以上2勝クラス
23,1630,202405030112,3歳以上1勝クラス
