,race_time,race_id,race_name
0,0950,202505041001,2歳未勝利
1,1005,202508031001,2歳未勝利
2,1020,202505041002,2歳未勝利
3,1035,202508031002,2歳未勝利
4,1050,202505041003,2歳未勝利
5,1105,202508031003,2歳未勝利
6,1120,202505041004,2歳新馬
7,1135,202508031004,3歳以上障害未勝利
8,1210,202505041005,2歳新馬
9,1225,202508031005,2歳新馬
10,1240,202505041006,3歳以上1勝クラス
11,1255,202508031006,2歳新馬
12,1310,202505041007,3歳以上1勝クラス
13,1325,202508031007,3歳以上1勝クラス
14,1340,202505041008,3歳以上2勝クラス
15,1355,202508031008,3歳以上2勝クラス
16,1415,202505041009,本栖湖特別
17,1431,202508031009,北野特別
18,1450,202505041010,紅葉S
19,1505,202508031010,ハロウィンS
20,1530,202505041011,ペルセウスS
21,1545,202508031011,ファンタジーS
22,1610,202505041012,3歳以上1勝クラス
23,1625,202508031012,3歳以上1勝クラス
