,race_time,race_id,race_name
0,0945,202607010301,3歳未勝利
1,0950,202609010901,3歳未勝利
2,1005,202606020701,3歳未勝利
3,1010,202607010302,3歳未勝利
4,1020,202609010902,3歳未勝利
5,1035,202606020702,3歳未勝利
6,1040,202607010303,3歳未勝利
7,1050,202609010903,3歳未勝利
8,1105,202606020703,3歳未勝利
9,1110,202607010304,3歳未勝利
10,1120,202609010904,3歳未勝利
11,1135,202606020704,3歳未勝利
12,1200,202607010305,3歳未勝利
13,1210,202609010905,3歳未勝利
14,1225,202606020705,3歳未勝利
15,1230,202607010306,3歳未勝利
16,1240,202609010906,3歳1勝クラス
17,1255,202606020706,3歳1勝クラス
18,1300,202607010307,4歳以上1勝クラス
19,1310,202609010907,4歳以上1勝クラス
20,1325,202606020707,4歳以上1勝クラス
21,1335,202607010308,4歳以上1勝クラス
22,1345,202609010908,4歳以上2勝クラス
23,1400,202606020708,ペガサスJS
24,1410,202607010309,岡崎特別
25,1420,202609010909,淡路特別
26,1435,202606020709,館山特別
27,1445,202607010310,豊明S
28,1455,202609010910,淀屋橋S
29,1510,202606020710,韓国馬事会杯
30,1520,202607010311,ファルコンS
31,1530,202609010911,若葉S
32,1545,202606020711,フラワーC
33,1600,202607010312,4歳以上1勝クラス
34,1610,202609010912,4歳以上1勝クラス
35,1625,202606020712,4歳以上1勝クラス
