,race_time,race_id,race_name
0,0950,202410020701,3歳未勝利
1,1001,202409010301,3歳未勝利
2,1010,202406020301,3歳未勝利
3,1020,202410020702,3歳未勝利
4,1030,202409010302,3歳未勝利
5,1040,202406020302,3歳未勝利
6,1050,202410020703,3歳未勝利
7,1100,202409010303,3歳未勝利
8,1110,202406020303,3歳未勝利
9,1120,202410020704,4歳以上障害OP
10,1130,202409010304,3歳未勝利
11,1140,202406020304,3歳未勝利
12,1210,202410020705,4歳以上障害未勝利
13,1220,202409010305,3歳未勝利
14,1230,202406020305,3歳未勝利
15,1245,202410020706,3歳未勝利
16,1255,202409010306,3歳1勝クラス
17,1305,202406020306,3歳1勝クラス
18,1315,202410020707,3歳未勝利
19,1325,202409010307,4歳以上1勝クラス
20,1335,202406020307,4歳以上1勝クラス
21,1345,202410020708,4歳以上1勝クラス
22,1355,202409010308,4歳以上1勝クラス
23,1405,202406020308,4歳以上1勝クラス
24,1415,202410020709,あざみ賞
25,1425,202409010309,千里山特別
26,1435,202406020309,潮来特別
27,1450,202410020710,高千穂特別
28,1501,202409010310,なにわS
29,1510,202406020310,上総S
30,1525,202410020711,早鞆特別
31,1535,202409010311,チューリップ賞
32,1545,202406020311,オーシャンS
33,1601,202410020712,4歳以上1勝クラス
34,1610,202409010312,4歳以上2勝クラス
35,1625,202406020312,4歳以上2勝クラス
