,race_time,race_id,race_name
0,0950,202401010101,2歳未勝利
1,1001,202410030701,3歳以上障害OP
2,1010,202403020701,2歳未勝利
3,1025,202401010102,3歳未勝利
4,1035,202410030702,3歳未勝利
5,1045,202403020702,2歳未勝利
6,1055,202401010103,3歳未勝利
7,1105,202410030703,3歳未勝利
8,1115,202403020703,3歳未勝利
9,1125,202401010104,3歳未勝利
10,1135,202410030704,3歳以上障害未勝利
11,1145,202403020704,3歳未勝利
12,1215,202401010105,2歳新馬
13,1225,202410030705,2歳新馬
14,1235,202403020705,2歳新馬
15,1245,202401010106,3歳未勝利
16,1255,202410030706,3歳未勝利
17,1305,202403020706,2歳新馬
18,1315,202401010107,3歳以上1勝クラス
19,1325,202410030707,3歳以上1勝クラス
20,1335,202403020707,3歳未勝利
21,1345,202401010108,3歳以上1勝クラス
22,1355,202410030708,3歳以上1勝クラス
23,1405,202403020708,3歳以上1勝クラス
24,1415,202401010109,北辰特別
25,1425,202410030709,ひまわり賞
26,1436,202403020709,南相馬特別
27,1450,202401010110,釧路湿原特別
28,1501,202410030710,天草特別
29,1511,202403020710,白河特別
30,1525,202401010111,TVh賞
31,1535,202410030711,テレQ杯
32,1545,202403020711,TUF杯
33,1605,202401010112,3歳以上1勝クラス
34,1615,202410030712,3歳以上1勝クラス
35,1630,202403020712,3歳以上1勝クラス
