,race_time,race_id,race_name
0,0935,202507030601,3歳以上障害未勝利
1,0945,202504020601,2歳未勝利
2,0955,202501010601,2歳未勝利
3,1010,202507030602,3歳未勝利
4,1020,202504020602,2歳新馬
5,1030,202501010602,3歳未勝利
6,1040,202507030603,2歳未勝利
7,1050,202504020603,2歳新馬
8,1100,202501010603,3歳未勝利
9,1110,202507030604,2歳新馬
10,1120,202504020604,3歳未勝利
11,1130,202501010604,3歳未勝利
12,1140,202507030605,3歳未勝利
13,1150,202504020605,3歳未勝利
14,1220,202501010605,2歳新馬
15,1250,202501010606,3歳未勝利
16,1320,202501010607,3歳以上1勝クラス
17,1350,202501010608,3歳以上1勝クラス
18,1420,202501010609,3歳以上1勝クラス
19,1450,202501010610,摩周湖特別
20,1501,202507030606,浜名湖特別
21,1510,202504020606,佐渡S
22,1525,202501010611,UHB賞
23,1535,202507030607,CBC賞
24,1545,202504020607,レパードS
25,1601,202501010612,Fビレッジ特別
26,1610,202507030608,揖斐川特別
27,1620,202504020608,驀進特別
28,1645,202507030609,3歳未勝利
29,1655,202504020609,3歳未勝利
30,1715,202507030610,3歳以上1勝クラス
31,1725,202504020610,3歳以上1勝クラス
32,1745,202507030611,3歳未勝利
33,1755,202504020611,3歳以上1勝クラス
34,1815,202507030612,3歳以上1勝クラス
35,1825,202504020612,3歳以上1勝クラス
