,race_time,race_id,race_name
0,0935,202404020201,2歳未勝利
1,0950,202401010401,3歳未勝利
2,1005,202404020202,2歳未勝利
3,1020,202401010402,3歳未勝利
4,1035,202404020203,2歳新馬
5,1050,202401010403,3歳未勝利
6,1105,202404020204,2歳新馬
7,1120,202401010404,3歳未勝利
8,1135,202404020205,3歳未勝利
9,1210,202401010405,2歳新馬
10,1240,202401010406,3歳以上1勝クラス
11,1315,202401010407,3歳以上1勝クラス
12,1350,202401010408,3歳以上1勝クラス
13,1425,202401010409,阿寒湖特別
14,1501,202401010410,ポプラS
15,1510,202404020206,佐渡S
16,1535,202401010411,クイーンS
17,1545,202404020207,アイビスSD
18,1610,202401010412,3歳以上2勝クラス
19,1620,202404020208,3歳以上1勝クラス
20,1650,202404020209,3歳未勝利
21,1720,202404020210,3歳未勝利
22,1750,202404020211,3歳以上1勝クラス
23,1825,202404020212,麒麟山特別
