,race_time,race_id,race_name
0,0950,202410010501,3歳未勝利
1,0955,202408020101,3歳未勝利
2,1005,202405010101,3歳未勝利
3,1015,202410010502,3歳未勝利
4,1025,202408020102,3歳未勝利
5,1035,202405010102,3歳未勝利
6,1045,202410010503,3歳未勝利
7,1055,202408020103,3歳未勝利
8,1105,202405010103,3歳未勝利
9,1115,202410010504,4歳以上障害未勝利
10,1125,202408020104,3歳新馬
11,1135,202405010104,3歳1勝クラス
12,1205,202410010505,3歳未勝利
13,1215,202408020105,3歳未勝利
14,1225,202405010105,3歳新馬
15,1235,202410010506,3歳未勝利
16,1245,202408020106,3歳1勝クラス
17,1255,202405010106,3歳未勝利
18,1305,202410010507,4歳以上1勝クラス
19,1315,202408020107,4歳以上1勝クラス
20,1325,202405010107,4歳以上1勝クラス
21,1340,202410010508,牛若丸JS
22,1350,202408020108,白梅賞
23,1401,202405010108,4歳以上2勝クラス
24,1415,202410010509,足立山特別
25,1425,202408020109,4歳以上2勝クラス
26,1435,202405010109,銀蹄S
27,1450,202410010510,平尾台特別
28,1501,202408020110,許波多特別
29,1510,202405010110,クロッカスS
30,1525,202410010511,周防灘特別
31,1535,202408020111,舞鶴S
32,1545,202405010111,白富士S
33,1601,202410010512,4歳以上1勝クラス
34,1610,202408020112,4歳以上1勝クラス
35,1625,202405010112,4歳以上1勝クラス
