,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エメラルファイン,セ3,57.0,石橋脩,勢司,470(-14),78.8,13,美浦,2023103161,1077,ルヴァンスレーヴ,セトウチソーラー,スペシャルウィーク,-0.917076687167682,13,0.0075839343901447,13,-0.5970299426220883,12,-0.0009711960447042,3,0.0787156275219201,0.0101110563760331,44.1,46.1,40.6,13
1,1,2,ダイユウルミナス,牝3,52.0,▲佐藤,松永康,434(+10),5.2,2,美浦,2023106299,1207,ダノンスマッシュ,パープルセイル,フジキセキ,1.881841456275396,1,-0.0041300848961758,9,-1.5411156718957475,6,-0.5380355243975423,13,0.0460062555820565,0.1532213927752712,46.3,48.5,53.7,6
2,2,3,ハイティー,牝3,55.0,戸崎圭,木村,504(+28),6.7,4,美浦,2023107310,5386,ミスターメロディ,リズムオブラヴ,ディープインパクト,1.2115559342555455,4,-0.0041300848961758,2,-1.471178766010339,3,-0.3802260670344893,9,0.0538707056384887,0.1189180958852851,57.5,51.8,55.2,3
3,2,4,オンナキュヌヴィ,牝3,55.0,津村,蛯名正,436(+10),10.9,6,美浦,2023105688,1092,リオンディーズ,ラベンダーヴァレイ,ディープインパクト,-0.1407171240559449,7,-0.0041300848961758,7,-1.0055053728048076,5,-0.5305249996433263,12,0.0463530875180354,0.0730964442597624,47.6,48.9,47.0,10
4,3,5,フロステリオン,牡3,57.0,田辺,萱野,446(-6),82.7,14,美浦,2023102266,1075,ディープブリランテ,リゼブルー,ダンカーク,-0.979351357471726,14,-0.0026497167974026,15,-0.472237875470223,14,-0.026440939985534,5,0.076736076978862,0.0096342350959058,44.1,44.5,40.6,15
5,3,6,バランソワール,牝3,55.0,荻野極,矢野,418(0),8.7,7,美浦,2023106807,1160,ポエティックフレア,パドゥヴァルス,エピファネイア,0.3161599159072761,6,-0.0041300848961758,5,-0.874456529129135,7,-0.5405643986864291,15,0.0458900585309799,0.091580602578323,50.8,48.3,53.8,5
6,4,7,マイネルヴェーゼン,牡3,57.0,石川,相沢,464(+4),11.8,8,美浦,2023106471,1150,ベンバトル,ペルソナリテ,ステイゴールド,-0.3142523399371054,10,0.0043804334541924,6,-0.538435623301034,4,-0.5583012372581893,16,0.0450832898837649,0.0675212917314754,48.9,49.6,52.9,7
7,4,8,ジーティートゥーリ,牝3,55.0,杉原,武市,446(+4),52.9,11,美浦,2023107145,1135,シスキン,ノーブルリーズン,ネオユニヴァース,-1.0435662830360388,15,-0.0026497167974026,8,-0.5444933163833335,2,-0.1359588065172529,6,0.0687759483606318,0.0150614601593839,46.5,53.6,48.5,9
8,5,9,エンジェルサン,牡3,55.0,△石神道,矢嶋,486(+2),17.0,9,美浦,2023104484,1209,ベンバトル,エンジェルカナ,トーセンホマレボシ,-0.5553967911406015,11,-0.0078194421458778,3,0.0554544859276267,1,-0.3374492336030653,7,0.0562251220705977,0.0468677201430241,56.8,86.2,78.8,1
9,5,10,ウインドオブヘヴン,牡3,57.0,松岡,戸田,454(-2),6.5,3,美浦,2023100734,1085,ロードカナロア,キストゥヘヴン,アドマイヤベガ,1.249700481684968,3,-0.0078194421458778,10,-0.9797357010380822,13,-0.4210405324090274,10,0.0517162667907919,0.1225771142202169,45.0,45.7,50.3,8
10,6,11,ラウンドヒル,牝3,55.0,三浦,田島,458(+2),7.8,5,美浦,2023105751,1122,ベストウォーリア,レイテストバード,サマーバード,0.5862056071392084,5,-0.0041300848961758,4,-0.4174255897587793,8,-0.5387196920825537,14,0.0459747903536525,0.1021475951835141,51.6,48.2,53.9,4
11,6,12,リーデレクオーレ,牝3,55.0,柴田大,秋本,420(+2),6.2,1,美浦,2023104425,1009,アルアイン,ゴルトメーネ,バゴ,1.359943755227083,2,-0.0016147461408949,1,-0.6329448560533417,10,-0.4521220788200826,11,0.0501335690050358,0.1285082649082919,83.7,46.7,59.7,2
12,7,13,スラッシュコード,牡3,57.0,菊沢,伊藤圭,462(0),21.3,10,美浦,2023101448,1161,ミスターメロディ,グリンテソーロ,カジノドライヴ,-0.2571772584445537,9,-0.0026497167974026,11,-0.2752423298110221,15,-0.0171842294551784,4,0.0774496984286372,0.0374061616164981,44.6,44.2,41.6,12
13,7,14,レレリオーナ,牝3,52.0,▲上里,室井,406(-10),125.3,15,美浦,2023102433,1217,ディーマジェスティ,ラハイナヌーン,カフェラピード,-0.822252001835382,12,0.0075839343901447,14,0.4288992664190731,11,0.0899525682127509,2,0.0862082146564489,0.0063587489419905,44.1,46.2,40.6,16
14,8,15,シエラモレーナ,牝3,55.0,大野,古賀慎,426(-4),58.9,12,美浦,2023105744,1096,ビッグアーサー,シェリトリンド,ステイゴールド,-1.4344454648940588,16,0.0077519102142444,12,-0.3037196315914199,9,-0.3614393956367123,8,0.0548923232330911,0.0135271857798202,44.5,47.1,42.3,11
15,8,16,ココニーナ,牝3,55.0,小林脩,加藤和,474(+14),230.1,16,美浦,2023104550,1183,モーニン,ハートフルシーン,タイムパラドックス,-0.1411718425063792,8,0.0075839343901447,16,0.7407186845446995,16,0.3865097135064145,1,0.115968965447005,0.0034626303452038,44.0,44.2,40.6,14
