,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,フミサウンド,牡6,58.0,浜中,鹿戸,450(-8),11.4,5,美浦,2020103218,1115,ジャスタウェイ,アブソルートリー,Redoute's Choice,-0.4737559615027715,7,0.0070747361998612,8,-0.2043710988018819,6,-0.9597530706360424,8,0.0733529329209729,0.0689357306318492,46.4,45.2,45.4,7
1,2,2,ストリンジェンド,牡6,58.0,斎藤,加藤公,474(-2),38.7,10,栗東,2020102702,1178,キンシャサノキセキ,フォルテピアノ,フレンチデピュティ,-0.0457648363675087,5,-0.0025574713883539,10,-0.1061093651669893,5,-0.0952998352124848,1,0.1741184342883793,0.0203066493334129,40.1,46.1,41.8,10
2,3,3,ムチャスグラシアス,牝5,56.0,吉田隼,菊川,440(-2),32.7,9,美浦,2021104217,1095,カリフォルニアクローム,ロスグラシアレス,シンボリクリスエス,-0.692191663019116,8,-0.0025574713883539,9,0.0280324834763446,10,-0.7370920732906358,6,0.0916469308888948,0.0240326400367914,40.6,44.4,42.0,9
3,4,4,マナボニート,牝3,53.0,丹内,北出,484(0),1.9,1,栗東,2023100617,1091,グァンチャーレ,スカイシーアキラ,Swiss Spirit,2.6334987142912425,1,0.0002250289596722,1,-0.0296725563030578,1,-0.5804376985496762,4,0.1071894533819023,0.4136143837910953,75.6,76.7,74.5,1
4,5,5,フードマン,牡4,58.0,鮫島駿,小栗,474(-6),7.3,3,栗東,2022110056,1157,Kingman,Midnight Crossing,Dark Angel,0.127993859014117,3,-0.0004756262575621,7,-0.030823492925347,7,-0.573471930246622,3,0.1079387168468993,0.1076530587949426,47.1,44.8,46.8,5
5,6,6,バシレウスシチー,牡7,58.0,小沢,岡田,450(0),22.5,8,栗東,2019101643,1185,ビッグアーサー,ダッシャーレーヌ,ディープインパクト,-0.726007696486232,9,-0.0004756262575621,6,-0.0903602194427337,8,-0.9160106353934432,7,0.0766327801361952,0.0349274368534702,47.3,44.7,42.7,8
6,7,7,サンドロナイト,牝5,56.0,北村友,茶木,460(0),14.1,6,栗東,2021110119,1102,Capitalist,Catwalk,Foxwedge,-0.4038650869160423,6,-0.0004756262575621,5,-0.0487096756944368,4,-0.7004509175834106,5,0.0950672600993257,0.0557352715746866,47.8,47.4,46.3,6
7,7,8,マジカルフェアリー,牝4,56.0,舟山,寺島,450(-4),8.7,4,栗東,2022104174,1221,サートゥルナーリア,マニクール,ヘニーヒューズ,0.3402228065629095,2,0.0070747361998612,3,-0.1139169369231368,2,-0.236993069510211,2,0.151115204586867,0.0903295780693196,50.3,54.5,57.6,2
8,8,9,エクストラバック,牡5,58.0,横山琉,前川,510(-4),18.9,7,栗東,2021110023,1192,Iffraaj,エクストラマイル,Frankel,-0.7320515808980902,10,0.0070747361998612,4,0.0106296699835083,9,-1.017403543383081,9,0.069243689622596,0.0415802819684169,49.8,44.4,53.4,3
9,8,10,アパッシメント,セ4,58.0,佐々木,堀,468(-8),5.5,2,美浦,2022104732,1197,ロードカナロア,キャレモンショコラ,サクラバクシンオー,-0.0280785546785075,4,0.0009287233360444,2,-0.1325040671360822,3,-1.2717231735416588,10,0.053694597227967,0.1428849689460147,54.9,51.9,49.5,4
