,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ブルーリヴァーサル,牡6,58.0,野中,的場,456(-12),168.8,16,美浦,2020104617,01158,ディープスカイ,エフシア,アグネスデジタル,-0.4270577338454308,9,0.01040813669582746,1,0.11911284864724356,2,-0.478144996495577,4,0.0859553925326268,0.004712575972363125
1,1,2,ソニックブレイカー,牡3,55.0,戸崎圭,稲垣,432(+2),3.2,1,美浦,2023100955,05386,モーリス,バートラムガーデン,サクラバクシンオー,1.8981417424616849,1,-0.00721642551886851,9,-0.27499429884277504,14,-1.5644343636156015,10,0.029007055778075677,0.24858838254215487
2,2,3,ディヴァインスカイ,牡3,55.0,津村,田島,498(+8),13.8,5,美浦,2023100479,01092,マテラスカイ,スズカグレイス,サンデーサイレンス,-0.3714047604856772,8,0.007096761106686137,5,-0.2496312163024533,12,-1.307676795152299,8,0.037498340233196197,0.05764368290832577
3,2,4,ベアアッコチャン,牝3,53.0,大野,杉浦,458(0),25.6,9,美浦,2023101039,01096,フォーウィールドライブ,ゴールドオーク,エイシンフラッシュ,-0.1301247894174361,7,-0.01159740211228077,14,-0.19711981133403847,9,-0.5075405942543771,5,0.08346545823573553,0.03107354781776936
4,3,5,ノアスペシャル,牝5,56.0,木幡巧,鈴木慎,460(-2),22.5,8,美浦,2021102784,01162,アジアエクスプレス,ダブルアクセル,アグネスタキオン,-0.8221203188340469,14,-0.01159740211228077,14,-0.19553171567270056,7,-1.772707558629295,14,0.02355329929428918,0.03535479218377314
5,3,6,ロイヤルスパイア,牡3,55.0,坂井,栗田,464(0),4.5,2,美浦,2023101112,01163,タワーオブロンドン,エンクリプション,ストーミングホーム,0.965634185548807,4,-0.01159740211228077,14,-0.3373240736816177,16,-1.6794572217226944,12,0.02585531644464682,0.17677396091886569
6,4,7,トワイライトサイト,牡3,55.0,小崎,嘉藤,420(+4),62.2,12,美浦,2023102235,01152,シニスターミニスター,ポートナイトサイト,ダノンシャンティ,-0.6259071650157398,11,-0.0011810738734191958,7,-0.1621349585052873,6,-0.8065671991545911,6,0.06189294923987135,0.012789112928213754
7,4,8,アンプイットアップ,牡3,55.0,荻野極,岩戸,494(-4),7.9,4,美浦,2023101146,01160,ディスクリートキャット,ハウリング,Hard Spun,1.6958563258512254,2,0.008063444578705212,3,-0.2204789720677104,10,0.14718787415469586,2,0.16063927782078832,0.10069402837150575
8,5,9,ナインオブレター,牡4,58.0,吉田豊,佐藤吉,470(+2),121.5,15,美浦,2022106926,00733,モーニン,ブリリアントレター,スマートファルコン,-1.0942171523633253,15,-0.008728466662712429,11,-0.23607264887656604,11,-1.514689662220404,9,0.030486495177174586,0.006547183737735766
9,5,10,トリスティ,牝3,50.0,★谷原,伊藤圭,462(-4),44.8,10,美浦,2023103085,01219,ディーマジェスティ,ディアレストトリックスキ,Proudest Romeo,-0.6579443751639161,12,-0.008728466662712429,11,-0.10850634994598646,5,-0.9365249291427007,7,0.05435021326933586,0.01775631303872535
10,6,11,マナマカナ,牝5,53.0,▲石田,天間,442(-14),73.2,13,美浦,2021103135,01203,クリエイター,ユッコ,ハーツクライ,1.303815614474313,3,0.01040813669582746,1,0.11820328105916642,3,0.45686587071025725,1,0.2189491119764846,0.010867251695831906
11,6,12,ベリーベリーベリー,牝6,53.0,▲佐藤,鈴木伸,470(-3),51.1,11,美浦,2020104291,01207,シャンハイボビー,ストロベリーパフェ,ブライアンズタイム,-0.053132431501754805,6,-0.00420401320967246,8,0.17992146626199504,1,-0.2764771705569976,3,0.10516139824634893,0.015567178554498934
12,7,13,ベルゼビュート,牡3,55.0,菊沢,高木,472(-2),4.6,3,美浦,2023105083,01161,オーヴァルエース,マリーンウィナー,フジキセキ,0.7953814277723169,5,0.007667990861583993,4,-0.08965957413182485,4,-2.1586808371805493,15,0.016011266481305266,0.1729310487249773
13,7,14,エコロカディス,セ4,58.0,杉原,森一,450(-2),16.9,7,美浦,2022110126,01135,Global Campaign,Meadow Mystique,Ghostzapper,-0.7890188338935986,13,0.0017867991864033226,6,-0.2761316271306533,15,-2.2578802023429643,16,0.014499196938746442,0.04706998959378081
14,8,15,ロックオブソシジ,牡5,58.0,柴田大,畠山,462(-15),117.5,14,美浦,2021100568,01009,ホッコータルマエ,ロックオブサリサ,ロックオブジブラルタル,-1.1364721020001225,16,-0.00721642551886851,9,-0.19680111399982436,8,-1.6410876589738046,11,0.026866651806254336,0.00677006658838209
15,8,16,アイアンナックル,牡3,55.0,田辺,尾形,442(0),14.5,6,美浦,2023100633,01075,ゴールドドリーム,オルガンパイプ,サウスヴィグラス,-0.5514296335873012,10,-0.01159740211228077,14,-0.2641708640782117,13,-1.6812666065596351,13,0.02580857652512012,0.054860884423096244
