,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,テンオンスゴールド,牡3,57.0,江田照,田中剛,464(-2),3.3,1,美浦,2023104105,689,オルフェーヴル,ビルズトレジャー,ダノンシャンティ,2.3459575098502525,1,-0.0876430133937287,11,-0.1458367799310079,11,-1.0050814384370974,6,0.0575241827950086,0.2407625552917747
1,2,2,スクイーズアウト,牡3,57.0,原,黒岩,488(+2),16.6,6,美浦,2023102167,1184,リオンディーズ,デルニエリアリテ,ゼンノロブロイ,-0.7327677711513281,12,-0.1633161854453566,15,0.0194509529679333,3,-1.5324821659169765,10,0.0339471431683532,0.0478624356905335
2,2,3,サンタピア,牡3,57.0,木幡巧,松山,470(-2),53.5,12,美浦,2023102804,1162,ルヴァンスレーヴ,ドリームバラード,タニノギムレット,-0.2325958534530779,9,-0.0296809186284518,7,-0.0514077565770449,5,-0.4310615161139719,5,0.1021278390000109,0.014850774438558
3,3,4,ティンバーライン,セ3,57.0,菊沢,鈴木慎,460(-12),38.2,10,美浦,2023104285,1161,ホッコータルマエ,シルクヴェルサイユ,スペシャルウィーク,-0.911705182134582,13,0.0173804776617915,3,-0.0797418255221271,8,-1.1771894346160414,9,0.0484289334447449,0.0207988594885564
4,3,5,カシマライフウ,牡3,57.0,松岡,伊藤伸,480(-2),9.1,3,美浦,2023105439,1085,シュヴァルグラン,カシマサミダレ,シニスターミニスター,-0.3634334991171034,10,-0.0876430133937287,11,-0.2272279524320312,14,-2.0383552339213464,14,0.0204694111802992,0.0873094980728413
5,4,6,エッジランナー,牡3,57.0,武藤,戸田,430(-6),67.6,13,美浦,2023106686,1169,サンダースノー,アスールダリア,エスポワールシチー,-0.1673834817811193,8,-0.0296809186284518,7,-0.1507210717122226,12,-0.3585284615302305,4,0.1098107474829044,0.0117532016636517
6,4,7,コパノミラノ,牡3,57.0,柴田大,上原博,486(+2),28.5,7,美浦,2023101578,1009,コパノリッキー,テーオーキャンディ,エイシンフラッシュ,-1.1458205952523393,15,-0.0876430133937287,11,-0.0398238632275009,4,-1.8428827335002,12,0.024888457323141,0.0278777695601002
7,5,8,サツキジュエル,牝3,55.0,菅原隆,石栗,442(+8),143.4,15,美浦,2023104265,1129,エイシンフラッシュ,サツキユニヴァース,ネオユニヴァース,0.4564055364208536,4,0.1306512600880256,1,0.0743843228095528,1,0.0171643258938383,1,0.1598844223778028,0.0055405608958358
8,5,9,ナムラドガ,牡3,57.0,丸田,石栗,506(+4),31.9,9,美浦,2023106233,1117,サンダースノー,ナムライロハ,カレンブラックヒル,-0.7315615543498619,11,-0.0876430133937287,11,-0.1000592549731371,10,-1.014447527695273,7,0.0569879214206231,0.0249064712370801
9,6,10,ベイツリー,牡3,57.0,横山典,村田,396(-2),18.0,8,美浦,2023106853,660,レイデオロ,アロマドゥルセ,ディープインパクト,-0.9438316126662524,14,0.0173804776617915,3,-0.066991524159515,7,-1.9292527252250773,13,0.0228290567388312,0.044139801803492
10,6,11,オーパパ,牡3,57.0,小林脩,斎藤誠,490(+8),49.0,11,美浦,2023103915,1183,アメリカンペイトリオット,アンシャンテ,エピファネイア,0.0557146089372029,6,-0.0296809186284518,7,0.0207558507268371,2,-0.2611970012595176,3,0.1210362233003138,0.0162146210706705
11,7,12,アデルフィー,牡3,57.0,三浦,金成,450(-8),3.2,2,美浦,2023105753,1122,モーニン,ソロフライト,ミスキャスト,1.9164808183291848,2,-0.0876430133937287,11,-0.2296539432746442,15,-2.071495092358289,15,0.0198021749141127,0.2482863851446426
12,7,13,オートカリテ,牝3,55.0,石橋脩,牧,516(0),12.0,5,美浦,2023103555,1077,コントレイル,マジェスティッククオリティ,Quality Road,-0.1544750737188702,7,-0.0876430133937287,11,-0.1994863552518846,13,-1.0272695274332229,8,0.0562618868614341,0.066209702705238
13,8,14,カミノテイオー,牡3,57.0,野中,奥平,466(+2),122.2,14,美浦,2023109056,1158,タリスマニック,ゴールドマリキヤ,ゴールドアリュール,0.1025186601559679,5,0.0173804776617915,3,-0.0832268781739682,9,-0.1591482451450789,2,0.1340400482757573,0.0065017711330839
14,8,15,アラビアンドリーム,牡3,57.0,坂井,栗田,500(+2),5.8,4,美浦,2023102398,1163,ゴールドドリーム,ハイエストクイーン,シンボリクリスエス,0.506497489931072,3,0.0173804776617915,3,-0.0625118727038892,6,-1.5927531966185,11,0.0319615517166621,0.1369855918039408
