,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,チュウワクリスエス,牡4,56.0,横山和,栗田,512(+12),12.1,7,美浦,2022102280,1140,ルヴァンスレーヴ,チュウワベイビー,サウスヴィグラス,0.1062948941013339,7,-0.0064907629733172,6,-0.5257262043096449,7,-0.1786951176682478,5,0.097216631304069,0.0657810150239968,49.7,46.4,48.3,6
1,2,2,コトホドサヨウニ,牡5,57.0,佐々木,奥村豊,514(-8),11.0,9,栗東,2021103306,1197,シニスターミニスター,ティアドーロ,ハーツクライ,-0.0932838618308617,8,-0.0140215476198475,13,-0.9714818712078348,12,-0.4589539552843002,6,0.0734557337708305,0.0723591165263965,42.1,44.1,43.4,13
2,3,3,オウギノカナメ,牡6,55.0,丹内,高木,482(-2),15.2,10,美浦,2020106873,1091,キタサンブラック,ジェラスガール,Petionville,0.310896088073,6,0.0,8,-0.652077187957939,5,0.0983266366338662,3,0.1282477006305109,0.0523651501177869,45.6,47.6,45.7,8
3,4,4,ホールシバン,セ8,56.0,横山琉,高橋忠,536(-4),58.1,12,栗東,2018100664,1192,パイロ,サマリーズ,ハードスパン,-1.4274269022672046,13,0.0103660166892632,11,-1.258911999518293,11,-1.9077248835541103,12,0.017251723213024,0.0136996606160131,43.1,44.3,44.7,10
4,4,5,イガッチ,牡4,55.0,池添,笹田,482(-2),7.3,5,栗東,2022100699,1032,リアルスティール,クリーミーボイス,キングカメハメハ,0.6203309760813973,3,0.0,4,0.4872843740767257,4,-0.1684325557908181,4,0.098219459992584,0.1090342851767618,50.3,51.5,48.8,5
5,5,6,テーオードレフォン,牡7,57.5,古川吉,梅田,498(-2),32.5,11,栗東,2019101324,1015,ドレフォン,エミネントシチー,ブライアンズタイム,-1.2863534797995202,12,0.0,10,-1.1403227622920054,10,-1.8321330955201047,11,0.0186063667945385,0.0244907779012418,43.1,44.3,44.6,12
6,5,7,ラタフォレスト,牡5,57.0,横山武,加藤征,502(-4),8.1,4,美浦,2021102009,1170,パイロ,ゴールドフォレスト,ゴールドアリュール,0.9743168989085196,2,0.0,7,-0.4814959848517557,9,0.1821753794255452,2,0.139464808117283,0.0982654668876989,48.1,44.7,45.6,9
7,6,8,ハグ,牡4,56.0,鮫島駿,藤岡健,518(+4),12.9,6,栗東,2022106925,1157,Justify,フリートバーティー,Afleet Alex,-0.4921912682486751,9,-0.0064907629733172,3,-0.2421206472621209,8,-0.8482402196711079,9,0.0497692189111597,0.0617015722318109,51.5,45.5,50.8,3
8,6,9,アスクデビューモア,牡5,54.0,鷲頭,福永,464(+6),39.1,13,栗東,2021104824,1202,マインドユアビスケッツ,アスクデピュティ,フレンチデピュティ,-1.190807294806702,11,0.0,12,-1.639748137758407,13,-1.322732914239941,10,0.0309664389713915,0.0203567847005207,42.5,43.7,44.6,11
9,7,10,ウェイワードアクト,牡6,58.0,舟山,田中博,540(-3),4.1,1,美浦,2020110024,1221,Maclean's Music,Warrior Kat,マジェスティックウォリアー,0.5921800421682634,5,-0.0140215476198475,2,-0.8053959951992303,3,-2.385779555210965,13,0.0106958665515333,0.1941342150708198,59.4,52.3,54.9,2
10,7,11,ヒルノハンブルク,牡4,56.0,武豊,武英,468(+2),5.9,3,栗東,2022103614,666,ナダル,グリントオブライト,ステイゴールド,0.6079369026766537,4,0.0,1,-0.8308869877176936,1,-0.4890232946229889,7,0.0712798460826828,0.1349068274220951,79.2,80.1,81.5,1
11,8,12,レヴォントゥレット,牡5,56.5,北村友,矢作,492(+4),6.8,2,栗東,2021103717,1102,ロードカナロア,クイーンマンボ,マンハッタンカフェ,1.9917672318711988,1,0.0,9,-0.4755644409751472,2,0.5832294650350596,1,0.2082764707648157,0.1170515120279943,45.4,58.3,46.4,7
12,8,13,マーブルロック,牡6,55.0,小沢,茶木,516(-2),22.2,8,栗東,2020100960,1185,シニスターミニスター,サニーロック,キングカメハメハ,-0.713660226927402,10,-0.0103692549006235,5,-1.5527929505600375,6,-0.7205164038632637,8,0.0565497348955765,0.0358536162968631,50.0,47.2,50.7,4
