,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ピコシー,牡4,58.0,津村,奥村武,472(0),6.8,5,美浦,2022101716,1092,サトノダイヤモンド,アヴァール,キングカメハメハ,0.0865673214946002,8,-0.0876430133937287,10,-0.0341057421106996,15,-1.8552990583120683,15,0.0220550275452519,0.1167223795797222,46.1,44.3,43.2,13
1,2,2,グラスブランシュ,牝5,56.0,杉原,松山,482(+2),72.2,13,美浦,2021103588,1135,エピカリス,グラスルノン,フレンチデピュティ,0.5284033494451666,3,0.1048278148475494,14,0.0064687551368221,3,0.098259306754266,1,0.1555704910509458,0.0109932435061234,44.8,49.8,39.5,15
2,2,3,グロスビーク,牡4,58.0,戸崎圭,田中博,492(+2),3.1,1,美浦,2022104608,5386,シスキン,アドマイヤセプター,キングカメハメハ,2.775571244965417,1,-0.0876430133937287,6,-0.1840257338412995,4,-1.0005199901035244,8,0.0518481705581041,0.2560361874651972,48.2,49.2,48.1,9
3,3,4,マナエトレ,牡4,58.0,石橋脩,清水久,478(-6),25.0,6,栗東,2022102691,1077,モズアスコット,ジュウニンノナカマ,キングズベスト,0.005798465538716,9,0.0732328215386505,8,0.000538709831356,11,-0.3243620298252479,5,0.1019495018691382,0.0317484872456844,47.3,46.5,49.0,7
4,3,5,ウインハルモニア,牝4,56.0,松岡,柄崎,488(0),18.5,10,美浦,2022105610,1085,サンダースノー,スリーアフロディテ,スズカマンボ,-1.0568847963505044,13,-0.0876430133937287,3,-0.1544461344830732,6,-1.7722761569430143,13,0.023964258324639,0.0429033611428168,51.5,47.9,48.9,8
5,4,6,レッドベルダンス,牡4,58.0,嶋田,手塚久,482(-4),6.5,2,美浦,2022104897,1134,レイデオロ,ダンシングラグズ,Union Rags,0.2086003032109373,6,0.0947012079608347,1,-0.1155156541379962,1,-1.7566244520787553,12,0.024342290530116,0.1221095663295556,84.7,84.9,81.6,1
6,4,7,ライジンマル,セ5,58.0,木幡初,竹内,528(-4),6.8,3,美浦,2021101449,1153,アジアエクスプレス,ララエクレリゼ,スペシャルウィーク,0.1152790202830615,7,-0.1633161854453566,2,-0.1070934976509718,7,-1.7766086398070795,14,0.0238606581710938,0.1167223795797222,55.1,47.6,53.9,3
7,5,8,リラゲイル,牡4,58.0,原,矢野,456(-6),24.8,9,美浦,2022103518,1184,ブリックスアンドモルタル,シルヴァーコード,スウェプトオーヴァーボード,-0.7527515903359348,11,-0.0876430133937287,4,-0.1139153187797874,5,-0.9600496179196848,7,0.0539895237375697,0.0320045234331496,48.7,48.6,52.1,5
8,5,9,サヴァビアン,牡8,58.0,野中,新開,454(0),133.9,14,美浦,2018103473,1158,カレンブラックヒル,アンローランサン,フサイチコンコルド,-0.9712704289374716,12,-0.0876430133937287,15,-0.1500668926889951,13,-0.7542860884325763,6,0.066324114722782,0.0059276488509493,44.7,44.9,40.0,14
9,6,10,ヴァルドルチャ,セ5,58.0,小崎,田中博,458(-10),37.2,11,美浦,2021103000,1152,スワーヴリチャード,ドメニカ,Redattore,0.3610238126661133,5,0.1048278148475494,11,-0.0170998326095597,12,-0.0457808936947581,2,0.1347011670043254,0.0213363489554331,46.1,45.1,47.4,10
10,6,11,ホープエトワール,牡4,58.0,木幡巧,天間,434(-5),143.9,15,美浦,2022106893,1162,ディスクリートキャット,デアリングヴェスタ,パイロ,-0.110057543939305,10,-0.0876430133937287,12,-0.0076437593815292,9,-0.1539066669029702,3,0.1208962783054207,0.0055157205082843,45.1,47.3,43.5,12
11,7,12,タケルハーロック,牡4,58.0,石田,高柳大,498(0),5.9,4,栗東,2022100333,1203,ナダル,ヒシアルコル,ダイワメジャー,0.5740064782163766,2,-0.0876430133937287,7,-0.0949278515642337,8,-1.39623389084027,11,0.0349041505811087,0.1345274883291714,47.6,47.4,53.3,4
12,7,13,フリーマントル,牡5,58.0,菊沢,斎藤誠,516(+12),46.3,12,美浦,2021104868,1161,リアルインパクト,シーオーク,キングカメハメハ,-1.1878855438206408,15,-0.0876430133937287,13,-0.0588852173924405,14,-1.2234742123236657,9,0.0414863902836684,0.0171428116877345,45.0,44.6,43.9,11
13,8,14,オーケーマヒナ,牝4,56.0,石川,相沢,466(-2),14.0,7,美浦,2022100432,1150,モズアスコット,ヒアーズトウショウ,フジキセキ,0.5107153856593826,4,0.1048278148475494,9,0.0654303763774837,2,-0.2597177118850979,4,0.1087576409291084,0.0566937272244365,46.3,54.8,51.5,6
14,8,15,モリノアミーゴ,牝4,56.0,大野,鈴木伸,450(-10),26.8,8,美浦,2022106328,1096,モーニン,ロサモスカータ,ヴィクトワールピサ,-1.0871154780959136,14,-0.0876430133937287,5,-0.1433256545960609,10,-1.3835317326150138,10,0.0353503363867271,0.029616126162019,48.6,47.1,54.0,2
