,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サムハラ,牡3,52.0,▲石田,新開,448(-2),8.2,3.0,美浦,2023104521,1203,サートゥルナーリア,ラブローレル,ブライアンズタイム,0.3614984944030333,6,-0.0041300848961758,2,-0.7067440598174743,1,-0.5255066285552806,15,0.0474354180031698,0.0968833598890089,60.5,86.5,78.7,1
1,1,2,ブルズアイプリンス,牡3,55.0,戸崎圭,森秀,424(-10),14.8,8.0,栗東,2023104650,5386,フィエールマン,ウルザブルン,エピファネイア,-0.3373135966738617,8,-0.0147909316437176,3,0.2407571917871555,2,-0.4090320616148541,12,0.0532950646858206,0.0536786183168833,58.3,55.1,54.1,5
2,2,3,サトノセレナーデ,牝5,56.0,杉原,古賀慎,524(-6),81.5,13.0,美浦,2021103440,1135,ドゥラメンテ,ウエスタンダンサー,デヒア,-0.8652081307260787,15,-0.0026497167974026,12,-0.0650674301713956,3,-0.1505549670900359,5,0.0690147897889911,0.0097477736330045,43.6,49.6,43.0,12
3,2,4,クリノゴッホ,セ6,58.0,丸田,新開,456(0),88.9,,美浦,2020103885,1117,マツリダゴッホ,カムホームラッシー,Lawman,-0.9470407057826834,16,0.0019232682350533,8,0.1265771867233813,8,-0.2035436158503341,6,0.0654529901699103,0.0089363729031481,49.4,47.5,52.9,7
4,3,5,ロンドンアームズ,牝5,56.0,荻野極,伊坂,476(+2),4.2,2.0,美浦,2021105956,1160,グレーターロンドン,エンブレマータ,ウォーエンブレム,2.082443717147432,1,-0.0041300848961758,7,-0.7308104679146059,14,-0.5318751491281974,16,0.0471342844730543,0.1891532264499698,50.3,45.9,53.7,6
5,3,6,コルチェスター,牡4,56.0,△石神道,尾関,472(+8),22.6,9.0,美浦,2022104757,1209,ビッグアーサー,グランデセーヌ,ゼンノロブロイ,-0.6961317920294015,10,-0.0095677076821335,11,-1.6924787218900506,13,-0.4212898432869971,13,0.0526457729864717,0.035152369517251,43.8,46.0,45.9,10
6,4,7,ココボロ,牝5,56.0,嶋田,松山,510(-2),133.7,15.0,美浦,2021106419,1134,ビッグアーサー,シルクヴァルキリー,マーベラスサンデー,-0.7505530487650707,12,-0.0016147461408949,14,-0.6814897242298731,9,-0.0160884191163025,2,0.0789478394577126,0.0059419861712032,41.7,47.3,39.7,16
7,4,8,リネンタイリン,牡3,55.0,小崎,平岩,458(0),41.7,11.0,美浦,2023100728,1152,キズナ,リネンパズル,パラダイスクリーク,-0.8236142075809219,14,-0.0026497167974026,13,-1.1861374975035015,15,-0.2588069291295038,7,0.0619339729002193,0.0190514041028746,42.7,45.4,42.2,13
8,5,9,シークレットイスラ,牡5,55.0,▲上里,平岩,462(-4),68.5,10.0,美浦,2021106118,1217,イスラボニータ,シークレットベース,テレグノシス,-0.3890232155274558,9,-0.0016147461408949,9,-0.8871993732833802,5,0.1435490000871059,1,0.0926125622199745,0.0115977160743047,45.1,48.3,43.9,11
9,5,10,ダノンゴーイチ,牡6,58.0,菊沢,菊沢,504(-4),8.3,5.0,美浦,2020103121,1161,イスラボニータ,レニーズゴットジップ,City Zip,0.5869058946344546,4,-0.0139538162712955,4,-0.7476338035707989,4,-0.2797785012874737,8,0.0606486449006161,0.0957160904927558,53.7,48.5,55.8,3
10,6,11,ブライティアブーケ,牝4,56.0,大野,中舘,430(+2),24.2,6.0,美浦,2022102465,1096,カレンブラックヒル,ブライティアパルス,ダイタクリーヴァ,-0.2835408168131352,7,-0.0147909316437176,10,-0.0282192143627832,10,-0.0408223656967241,3,0.0770190988253095,0.0328282459128046,44.9,46.7,45.9,9
11,6,12,コックオーヴァン,牝3,53.0,松岡,伊藤伸,456(+6),5.4,4.0,美浦,2023106405,1085,ウインブライト,コスモミール,ヘクタープロテクター,1.428441134337047,3,-0.0124478815157204,1,-1.2793810548573656,6,-0.3918647364159321,10,0.0542178970096594,0.1471191761277543,79.9,48.0,59.2,2
12,7,13,ルシェロアズーリ,牝4,56.0,津村,鈴木伸,440(+2),4.8,1.0,美浦,2022105996,1092,ノーブルミッション,アドマイヤラック,アドマイヤムーン,1.7642599623483628,2,-0.0124478815157204,5,-0.2245229406782455,7,-0.400077619178397,11,0.0537744353199998,0.1655090731437236,53.0,47.6,55.7,4
13,7,14,ミセスリリー,牝4,53.0,▲佐藤,宮田,474(-4),125.5,14.0,美浦,2022105000,1207,ワールドエース,フレグラントブレス,クロフネ,-0.8052094517552011,13,0.0043804334541924,16,0.5110280077881612,16,-0.0589075402496374,4,0.075638714845476,0.006330227498724,41.2,45.3,39.8,15
14,8,15,コパノトーマス,牡3,55.0,原,青木,478(+2),8.4,7.0,美浦,2023103037,1184,タニノフランケル,ラブミーブルー,サウスヴィグラス,0.3922469149983539,5,-0.0041300848961758,6,-1.2311870317781055,11,-0.4455219875037567,14,0.0513853856410383,0.0945766132249849,50.6,46.2,49.4,8
15,8,16,ウインイルネージュ,牝4,56.0,木幡巧,和田郎,432(0),28.6,12.0,美浦,2022106221,1162,ゴールドシップ,ウインペイザージュ,ダノンシャンティ,-0.7181611522148699,11,-0.0124478815157204,15,-0.7505460807164638,12,-0.3100007249221865,9,0.0588431287725758,0.0277777465416039,41.4,46.0,40.2,14
