,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フェアーメロディ,牝3,55.0,秋山稔,高橋忠,栗東,2022105571,01181,ミスターメロディ ,レッドカーラ ,マンハッタンカフェ ,-2.56585247589543,11
1,1,2,ムーンビーナス,牝3,55.0,和田翼,谷,栗東,2022106571,01146,シュヴァルグラン ,ヤマカツセレーヌ ,キングカメハメハ ,-2.9514560835002746,14
2,2,3,アイドルアイズ,牝3,55.0,小崎,新谷,栗東,2022104653,01152,ホッコータルマエ ,ウィキッドアイズ ,オルフェーヴル ,0.6913425066003919,1
3,2,4,カルドウェル,牝3,55.0,団野,中村,栗東,2022105503,01180,スワーヴリチャード ,プロキシマ ,ステイゴールド ,0.35845625572576983,2
4,3,5,クイーンハピ,牝3,55.0,川田,大久保,栗東,2022106632,01088,キズナ ,クイーンパイレーツ ,キングカメハメハ ,-2.5850344534835696,12
5,3,6,トモエゴゼン,牝3,54.0,☆高杉,藤岡,栗東,2022102969,01213,デクラレーションオブウォー ,シムシマー Simsimah(愛) ,Poet's Voice ,-0.9822196027856696,5
6,4,7,クナウティア,牝3,55.0,幸,鈴木孝,栗東,2022106638,00732,ルーラーシップ ,シェルエメール ,ジャングルポケット ,-1.5368573258313813,8
7,4,8,ヴァルドグラース,牝3,55.0,川須,吉岡,栗東,2022105736,01128,ドゥラメンテ ,レッドサン Red Sun(仏) ,Monsun ,-1.5303848262093271,7
8,5,9,シュパネントダイヤ,牝3,55.0,坂井,吉村,栗東,2022101036,01163,サトノダイヤモンド ,ヤンチャヒメ ,クロフネ ,0.08204254821185128,3
9,5,10,デルマギャラクシー,牝3,55.0,長岡,緒方,栗東,2022105573,01142,ロゴタイプ ,レッドサスペンダー ,キングカメハメハ ,-2.937805159778675,13
10,6,11,カルミアクラウン,牝3,52.0,▲田山,吉岡,栗東,2022107317,01220,サトノクラウン ,ライラプス ,フレンチデピュティ French Deputy(米) ,-0.2396966110670703,4
11,6,12,サントレッダー,牝3,54.0,☆吉村,野中,栗東,2022105632,01216,ナダル Nadal(米) ,サニーレイ ,ステイゴールド ,-2.9708650832825727,15
12,7,13,ミスサンシャイン,牝3,55.0,岡田,安田,栗東,2022101486,05429,ラブリーデイ ,チトニア ,フレンチデピュティ French Deputy(米) ,-2.3415326539823473,10
13,7,14,ネトル,牝3,53.0,◇永島,高橋康,栗東,2022106614,01187,マジェスティックウォリアー Majestic Warrior(米) ,アニエーゼ ,Ghostzapper ,-1.2442917698225997,6
14,8,15,コロニス,牝3,55.0,Ｍデムーロ,杉山佳,栗東,2022102886,05212,デクラレーションオブウォー ,コウヨウルビー ,バブルガムフェロー ,-3.5249330439284385,16
15,8,16,センビトウリョウ,牝3,55.0,小沢,今野,栗東,2022102747,01185,フォーウィールドライブ Four Wheel Drive(米) ,ペプチドスピカ ,ヨハネスブルグ Johannesburg(米) ,-1.9763050514014169,9
