,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アンゴラブラック,牝4,56.0,戸崎圭,尾関,美浦,2021105738,05386,キズナ ,ブラックモリオン ,ルーラーシップ ,-0.4559990817178512,7
1,1,2,バロネッサ,牝4,56.0,ルメール,田中博,美浦,2021105788,05339,ロードカナロア ,マルケッサ ,オルフェーヴル ,1.5981708420532548,1
2,2,3,ニューステソーロ,牝4,56.0,菊沢,高木,美浦,2021100206,01161,エピファネイア ,クリーミーボイス ,キングカメハメハ ,0.8392418201731634,3
3,2,4,キュクヌス,牝4,56.0,津村,池江,栗東,2021110088,01092,Saxon Warrior (安平町) ,フォローアドリーム ,Giant's Causeway (米) ,-3.224707991903968,15
4,3,5,ワイドアラジン,牡5,58.0,西塚,奥村豊,栗東,2020104550,01200,ダイワメジャー ,トクラットリバー ,ウォーエンブレム War Emblem(米) ,-1.7764985601481813,12
5,3,6,メジャークロニクル,牡6,58.0,柴田大,栗田,美浦,2019105150,01009,ダイワメジャー ,キャッチータイトル ,オペラハウス Opera House(英) ,0.45216443473402307,5
6,4,7,モズマーヴェリック,牡4,58.0,国分恭,牧浦,栗東,2021100225,01124,リアルスティール ,シーソルティキッス ,キングカメハメハ ,1.3822727295511317,2
7,4,8,エンドロール,牡6,58.0,原,青木,美浦,2019103081,01184,ガルボ ,トゥファーアウェイ ,チチカステナンゴ Chichicastenango(仏) ,-2.087087600640884,14
8,5,9,コスモサガルマータ,牡5,58.0,荻野極,嘉藤,美浦,2020103881,01160,ヴィクトワールピサ ,エーソングフォー ,More Than Ready ,-4.03261031934661,16
9,5,10,サトノクローク,牡5,58.0,三浦,橋口,栗東,2020106667,01122,サトノクラウン ,トーコーユズキ ,ディープインパクト ,-0.22849160845722427,6
10,6,11,ライラスター,セ6,58.0,丸山,森一,美浦,2019105336,01127,ロードカナロア ,ハープスター ,ディープインパクト ,-1.1214567137906235,9
11,6,12,ドラゴンヘッド,牡5,58.0,横山琉,武藤,美浦,2020100495,01192,ラブリーデイ ,フリティラリア ,アドマイヤムーン ,-1.5886451285482046,11
12,7,13,レディベル,牝6,56.0,大野,辻,美浦,2019106527,01096,キズナ ,レディインディ Lady Indy(米) ,A.P. Indy ,-1.7915226963221065,13
13,7,14,ウインオーディン,牡5,58.0,石川,鹿戸,美浦,2020105217,01150,エピファネイア ,ピエナビーナス ,フジキセキ ,0.7047046792742132,4
14,8,15,アスクナイスショー,牡4,58.0,田辺,中舘,美浦,2021106954,01075,シルバーステート ,ケンブリッジヒカリ ,アドマイヤムーン ,-1.1061006734579257,8
15,8,16,ルカランフィースト,牡4,58.0,菅原明,鹿戸,美浦,2021105040,01179,イスラボニータ ,ゴージャスランチ ,マンハッタンカフェ ,-1.467640722526943,10
