,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヴィアトル,牝3,55.0,戸崎圭,上原佑,美浦,2022105833,05386,サトノアラジン ,ビートリックスキッド Beatrix Kiddo(仏) ,Victory Note ,-0.7570840607144812,6
1,1,2,サトノシャルレーヌ,牝3,55.0,荻野極,国枝,美浦,2022105101,01160,サトノダイヤモンド ,ユーロシャーリーン Euro Charline(英) ,Myboycharlie ,0.5997519054296251,3
2,2,3,ラブフォルテッシモ,牝3,55.0,丸田,田村,美浦,2022103709,01117,レイデオロ ,ハイアーラヴ Higher Love(愛) ,Sadler's Wells (米) ,-2.6866507640821315,14
3,2,4,イサゴールド,牝3,55.0,原,奥村武,美浦,2022101463,01184,サトノクラウン ,ルーナクオーレ ,ディープインパクト ,0.49125555123713854,4
4,3,5,フォーエリーゼ,牝3,55.0,国分恭,本間,美浦,2022101154,01124,ルーラーシップ ,ツインエンジェルズ ,ハーツクライ ,1.3275259314972767,1
5,3,6,ダノンブロッサム,牝3,55.0,三浦,尾関,美浦,2022104895,01122,ロードカナロア ,ダノンポピー ,ダイワメジャー ,-0.08887074463296189,5
6,4,7,ディフューズ,牝3,55.0,木幡育,勢司,美浦,2022101087,01167,ウインブライト ,マイネヴァリエンテ ,コンデュイット Conduit(愛) ,-0.988702846354269,8
7,4,8,モズアンドモズ,牝3,55.0,大野,栗田,美浦,2022102119,01096,モズアスコット ,サイトディーラー ,キングカメハメハ ,-1.5640133515242514,11
8,5,9,サルーポルティ,牝3,55.0,菅原明,国枝,美浦,2022105828,01179,モーリス ,パララサルー ,ディープインパクト ,-1.3836077469109804,10
9,5,10,ラベルエラベット,牝3,55.0,柴田大,畠山,美浦,2022102787,01009,ノーブルミッション Noble Mission(英) ,レディトゥラン ,キングズベスト King's Best(米) ,-3.4100683066520983,15
10,6,11,ハットメリリー,牝3,55.0,菊沢,菊沢,美浦,2022101569,01161,フィエールマン ,ハットラブ ,ワークフォース Workforce(英) ,-2.226022092288564,12
11,6,12,プリティパール,牝3,54.0,☆横山琉,大和田,美浦,2022105231,01192,ルーラーシップ ,イデアル ,ディープインパクト ,-2.2574466011548115,13
12,7,13,レイーナアスール,牝3,55.0,武藤,武藤,美浦,2022103441,01169,バゴ Bago(仏) ,サングレアズール ,クロフネ ,-0.8531140668624826,7
13,7,14,ミライヘノハナ,牝3,55.0,田辺,伊藤大,美浦,2022107285,01075,リアルスティール ,ケンジントンII Kensington(米) ,Kitten's Joy (米) ,0.9543794973248487,2
14,8,15,アットザホップ,牝3,52.0,▲石田,新開,美浦,2022105861,01203,サトノアラジン ,リンディーホップ ,ハーツクライ ,-4.019905056668882,16
15,8,16,ジェノヴィーノ,牝3,55.0,津村,中舘,美浦,2022104882,01092,サトノダイヤモンド ,ゾンザ Zonza(仏) ,Alex the Winner ,-1.157704264282511,9
