,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハミルトン,牡3,55.0,北村友,高野,栗東,2022102896,01102,キズナ ,ドリームオブジェニー Dream of Genie(仏) ,Pivotal ,-1.249148398300624,10
1,2,2,グロリアスヒーロー,セ6,54.0,★小林美,高木,美浦,2019105755,01206,スクリーンヒーロー ,クラックコード ,ダンスインザダーク ,-0.6432727124680183,8
2,3,3,ゴルデールスカー,牡5,58.0,岩田康,加藤公,栗東,2020103625,05203,モーリス ,マラムデール ,フレンチデピュティ French Deputy(米) ,-2.8613198567552747,12
3,3,4,グレイスフルマーチ,牡3,55.0,丹内,中村,栗東,2022101044,01091,ヘニーヒューズ Henny Hughes(米) ,メイグレイス ,ネオユニヴァース ,-0.4771041097716769,7
4,4,5,シンボリノエル,牝4,56.0,古川吉,土田,美浦,2021101533,01015,ドレフォン Drefong(米) ,ダンツペンダント ,オレハマッテルゼ ,2.1726873915679867,1
5,4,6,アークドール,牡4,58.0,武豊,松永幹,栗東,2021110012,00666,Golden Horn (英) ,ラルク ,ディープインパクト ,-3.2037328976460953,13
6,5,7,レッドライトニング,牡4,55.0,▲舟山,鹿戸,美浦,2021102200,01221,エイシンフラッシュ ,ブランシェール ,ディープインパクト ,0.03470213943534453,5
7,5,8,ダイチラポール,牡3,52.0,▲和田陽,蛯名利,美浦,2022100076,01223,トビーズコーナー Toby's Corner(米) ,ラブヴィサージュ ,ノボジャック ,0.4599001503403057,4
8,6,9,メイショウアイナ,牡3,55.0,鮫島駿,石橋,栗東,2022110133,01157,Game Winner (米) ,Lilacs and Lilies ,Bodemeister ,-3.3417468363486305,14
9,6,10,プレミアシップ,牡3,55.0,吉田隼,吉岡,栗東,2022101783,01095,ゴールドシップ ,フラワーバレイ Flower Valley(米) ,ディスクリートキャット Discreet Cat(米) ,-0.6636034277000589,9
10,7,11,マリブオレンジ,牝3,53.0,横山武,福永,栗東,2022110134,01170,Vekoma ヴェコマ(米) ,Malibu Pier ,Malibu Moon ,1.5782570319969116,2
11,7,12,アレスグート,牡3,55.0,木幡巧,牧,美浦,2022101095,01162,マインドユアビスケッツ Mind Your Biscuits(米) ,ホワイトポピー ,スウェプトオーヴァーボード Swept Overboard(米) ,1.0631998773287292,3
12,8,13,ブルーゴールド,牡5,58.0,野中,根本,美浦,2020104951,01158,アイファーソング ,タカラインディ ,エンパイアメーカー Empire Maker(米) ,-1.9571589464290116,11
13,8,14,ルシタニア,牡3,55.0,菱田,武幸,栗東,2022104640,01144,レイデオロ ,イスパニダ Hispanidad(亜) ,Pure Prize ,-0.4365570037861934,6
