,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サノノロンドン,牝3,50.0,★小林美,尾形,美浦,2022101314,01206,グレーターロンドン ,ハタノファベルジェ ,Lemon Drop Kid ,-4.1691072617462686,16
1,1,2,シホノインプルソ,牡5,55.0,▲舟山,佐藤悠,栗東,2020103774,01221,サトノクラウン ,サオヒメ ,サンデーサイレンス Sunday Silence(米) ,0.19847686411859067,2
2,2,3,ゴーゴータカシ,牡3,55.0,岩田康,武井,美浦,2022102135,05203,モーリス ,ビップベリンダ ,ハーツクライ ,0.0790098140875092,3
3,2,4,トレミニョン,牝4,56.0,菱田,和田勇,美浦,2021105144,01144,リアルインパクト ,トレラピッド Tres Rapide(愛) ,Anabaa Blue ,-0.5350201798965525,7
4,3,5,バレル,牡6,55.0,▲鷲頭,井上,栗東,2019102672,01202,シルバーステート ,ミスエンピリカル ,プリサイスエンド Precise End(米) ,-3.223732799323356,15
5,3,6,マイネルモメンタム,牡4,58.0,丹内,相沢,美浦,2021106811,01091,ゴールドシップ ,マイネアルデュール ,アドマイヤコジーン ,-0.4194756139546511,6
6,4,7,ホウオウガイア,牝3,53.0,佐々木,大竹,美浦,2022104874,01197,シルバーステート ,センティナリー ,フレンチデピュティ French Deputy(米) ,-1.481930929013747,11
7,4,8,ブラックバラード,セ4,58.0,野中,嘉藤,美浦,2021103267,01158,ダノンバラード ,メイショウグレア ,ジャングルポケット ,-1.8301050101932703,13
8,5,9,ウィズマスタング,牡3,55.0,斎藤,西園翔,栗東,2022106045,01178,レイデオロ ,ラヴザットマスタング Luvthatmustang(米) ,Candy Ride ,-1.2194287774431665,9
9,5,10,ヴィーナスバブル,牝3,53.0,松若,東田,栗東,2022102957,01154,ダノンバラード ,ヴィーナスフローラ ,ハーツクライ ,-0.8716325019412232,8
10,6,11,パーリーラスター,牝3,53.0,鮫島駿,池上,美浦,2022105559,01157,モーリス ,リュミエールドール ,ルーラーシップ ,-1.616293294634832,12
11,6,12,エイシンジェンマ,牝5,56.0,川又,中尾,栗東,2020107017,01166,コパノリチャード ,エイシンフレア ,エイシンデピュティ ,2.6194036326327836,1
12,7,13,マイスターヴェルク,牝3,53.0,横山和,勢司,美浦,2022105849,01140,ドレフォン Drefong(米) ,マスターワーク ,ダイワメジャー ,-0.29796973909936464,4
13,7,14,イリスレーン,牝5,56.0,横山武,清水久,栗東,2020102802,01170,ハーツクライ ,エレクトラレーン Electrelane(英) ,Dubawi ,-0.3514673193734746,5
14,8,15,ウォータークラーク,牡3,55.0,武豊,石橋,栗東,2022103345,00666,ウォータービルド ,クリアーパッション ,キングヘイロー ,-3.139729131754031,14
15,8,16,フォルテフィオーレ,牡4,58.0,吉田隼,上原佑,美浦,2021100165,01095,ドゥラメンテ ,ベルフィオーレ ,ディープインパクト ,-1.2240993041347394,10
