,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シーク,セ3,57.0,角田和,角田,栗東,2022100785,01186,キズナ ,セレブラール ,ボストンハーバー Boston Harbor(米) ,-1.2174494215720095,5
1,1,2,コロケーション,牝3,51.0,★河原田,安田,栗東,2022103218,01204,リオンディーズ ,シンメイスバル ,アドマイヤムーン ,-2.196959781915764,8
2,2,3,アールオブケント,セ3,54.0,▲田山,新谷,栗東,2022105788,01220,マジェスティックウォリアー Majestic Warrior(米) ,コーディリア ,シンボリクリスエス ,-4.802839309044475,16
3,2,4,ジーティームッシュ,牡3,57.0,坂井,矢作,栗東,2022105215,01163,ブリックスアンドモルタル Bricks and Mortar(米) ,アプリコットフィズ ,ジャングルポケット ,-3.0316570229260584,12
4,3,5,ドゥラエテルノ,牡3,57.0,浜中,武幸,栗東,2022102722,01115,ドゥラメンテ ,アイリスフィール ,ハービンジャー Harbinger(英) ,-0.642612654636942,4
5,3,6,インナーリソース,牡3,57.0,田口,西園正,栗東,2022101346,01208,サトノダイヤモンド ,ムーンエクスプレス ,アドマイヤムーン ,-4.0836339136962945,15
6,4,7,ジュンライトニング,牡3,56.0,☆吉村,清水久,栗東,2022104611,01216,エピファネイア ,アドマイヤリード ,ステイゴールド ,-1.3587202872345898,7
7,4,8,クラヴァンス,牡3,57.0,Ｍデムーロ,友道,栗東,2022104669,05212,ロードカナロア ,ヴィブロス ,ディープインパクト ,-2.739652368871389,11
8,5,9,キーチファイター,牡3,57.0,団野,斉藤崇,栗東,2022103748,01180,ブリックスアンドモルタル Bricks and Mortar(米) ,シンシアズブレス ,ダイワメジャー ,-2.638894027587246,10
9,5,10,ハルサメ,牝3,55.0,小沢,西園翔,栗東,2022107294,01185,カリフォルニアクローム California Chrome(米) ,ディスコルディア ,ウォーエンブレム War Emblem(米) ,0.9964577104830715,2
10,6,11,デルタフォー,牡3,56.0,☆高杉,藤岡,栗東,2022101651,01213,アメリカンペイトリオット ,スタリア ,アルカセット Alkaased(米) ,-3.214869252850558,13
11,6,12,ダークホース,牝3,55.0,高倉,杉山晴,栗東,2022100974,01130,ルーラーシップ ,リヴィエール ,ハーツクライ ,-1.3268357246183093,6
12,7,13,グローサートラウム,牡3,55.0,◇今村,武幸,栗東,2022105430,01193,ダイワメジャー ,ナッシングバットドリームズ ,Frankel ,-0.34698772930922245,3
13,7,14,ヤマカツライコウ,セ3,55.0,◇永島,小栗,栗東,2022104415,01187,ヤマカツエース ,ヤマカツオーキッド ,ダンスインザダーク ,-3.4538059147547653,14
14,8,15,ラトラース,セ3,57.0,川田,中内田,栗東,2022105194,01088,キズナ ,ローブティサージュ ,ウォーエンブレム War Emblem(米) ,1.022682125782562,1
15,8,16,ラブリイグレイス,牝3,55.0,酒井,宮地,栗東,2022104975,01034,サトノクラウン ,ピサノグラフ ,サンデーサイレンス Sunday Silence(米) ,-2.350499305033985,9
