,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ミスヨシゼン,牝4,55.0,☆西塚,本間,美浦,2021104663,1200,シニスターミニスター  Sinister Minister(米)  ,バアゼルザウバー  ,シンボリクリスエス  ,-2.745017046601679,13,-1.057853273765159,13,,
1,2,2,パルメリータ,牝5,54.0,◇永島,西園正,栗東,2020102642,1187,スクリーンヒーロー  ,カニョット  Cagnotte(亜)  ,Sunray Spirit  ,-1.3027045843031804,10,-0.600208811499409,10,,
2,3,3,ダディーズアイル,牡4,57.0,☆高杉,千田,栗東,2021104673,1213,ミッキーアイル  ,ケイディーズネイル  ,ダノンシャンティ  ,0.10162120840874837,4,-0.15461748572844347,4,,
3,4,4,アクルクス,牡3,55.0,幸,池添,栗東,2022100335,732,イスラボニータ  ,フウコウメイビ  ,サクラバクシンオー  ,0.6329728924600018,3,0.01397993132092154,3,,
4,4,5,アシャカブラン,牡4,58.0,秋山稔,大根田,栗東,2021105933,1181,エスポワールシチー  ,シルショコラティエ  ,カコイーシーズ  Cacoethes(米)  ,0.8150066449489974,2,0.07173907918218572,2,,
5,5,6,カルパ,牡4,58.0,川田,須貝,栗東,2021105736,1088,モーリス  ,ブチコ  ,キングカメハメハ  ,-0.13535060485731643,6,-0.2298084314417334,6,,
6,5,7,ガビーズブラザー,牡3,55.0,松若,牧田,栗東,2022104448,1154,アポロケンタッキー  ,アンジュデトワール  ,スペシャルウィーク  ,-0.7657824696666177,9,-0.429843901776688,9,,
7,6,8,ウォーターパラディ,牡3,54.0,☆吉村,岡田,栗東,2022103229,1216,ウォータービルド  ,トレースイスラ  ,サウスヴィグラス  ,-1.5436152723599113,11,-0.676649558682648,11,,
8,6,9,ハクサンアイリス,牡3,55.0,小崎,高橋一,栗東,2022100328,1152,ハクサンムーン  ,キャメロンロード  ,デュランダル  ,-1.6694980179484045,12,-0.7165920419650668,12,,
9,7,10,エナジーガンツ,牡3,55.0,田口,小椋,栗東,2022103286,1208,モズアスコット  ,エナジーピエトラ  ,サウスヴィグラス  ,1.2953599548104362,1,0.22415475743181001,1,,
10,7,11,レジェンダリーデイ,セ5,58.0,小沢,森田,栗東,2020107018,1185,ダノンレジェンド  ,ハイウェイトゥグローリー  Highway To Glory(愛)  ,Cape Cross  ,-0.507731313944349,8,-0.3479644994387416,8,,
11,8,12,サムデイ,牝4,56.0,坂井,新谷,栗東,2021101033,1163,ストロングリターン  ,ヤサシイキモチ  ,ビッグサンデー  ,0.08188876008998672,5,-0.16087857404049707,5,,
12,8,13,シャドウキャッスル,牡3,51.0,★河原田,藤原,栗東,2022105474,1204,イスラボニータ  ,フリアアステカ  Furia Azteca(亜)  ,Zensational  ,-0.40999655374444705,7,-0.316953346900354,7,,
