,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コンセントレイト,セ3,53.0,★河原田,渡辺,栗東,2022106635,1204,ジャスタウェイ  ,ケープジャスミン  ,クロフネ  ,-0.33516372842240744,11,-0.3524197719977105,11,,
1,1,2,メイショウアボット,牡3,57.0,松若,武幸,栗東,2022103249,1154,ドレフォン  Drefong(米)  ,メイショウアステカ  ,ルーラーシップ  ,0.3317247633216471,6,-0.12177617386596852,6,,
2,2,3,ローズゴジャール,牝3,55.0,城戸,荒川,栗東,2022103065,1147,ルヴァンスレーヴ  ,ロザリウム  ,キングカメハメハ  ,1.0726877392026894,3,0.13448610829258453,3,,
3,2,4,タマモスノーダンス,牝3,53.0,◇永島,緒方,栗東,2022104513,1187,サンダースノー  Thunder Snow(愛)  ,チャームダンス  ,アフリート  Afleet(加)  ,-2.89873298789153,15,-1.2390310201804247,15,,
4,3,5,アイファージェット,牡3,57.0,加藤,宮本,栗東,2022101114,1156,パドトロワ  ,オトメローズ  ,アサクサデンエン  ,-0.8804715586279956,13,-0.5410146594564971,13,,
5,3,6,チルウィズミー,牝3,55.0,小沢,中内田,栗東,2022104809,1185,ドゥラメンテ  ,シャルマント  ,エンパイアメーカー  Empire Maker(米)  ,1.7207000122209322,1,0.35860136014164107,1,,
6,4,7,ハッピーダンチャン,牡3,57.0,団野,小椋,栗東,2022100529,1180,ダンカーク  Dunkirk(米)  ,ハッピーエム  ,プリサイスエンド  Precise End(米)  ,1.5393238460937917,2,0.2958723550848865,2,,
7,4,8,ワクシングムーン,牡3,56.0,☆吉村,畑端,栗東,2022101691,1216,アドマイヤムーン  ,ホーカマー  Hawkamah(愛)  ,New Approach  ,0.48945101814668346,4,-0.06722649819597334,4,,
8,5,9,サントモナルカ,牡3,57.0,和田竜,平田,栗東,2022105795,1018,イスラボニータ  ,サンヴァンサン  ,クロフネ  ,-0.1800560897295592,10,-0.2987757455544312,10,,
9,5,10,モメン,牝3,55.0,バデル,高橋亮,栗東,2022104414,5644,ダノンレジェンド  ,マーヴェリックス  ,Smart Strike  (加)  ,0.08214226242304117,8,-0.20809436161491224,8,,
10,6,11,オーケーエンジェル,牝3,54.0,☆高杉,笹田,栗東,2022104553,1213,ナダル  Nadal(米)  ,キュリオスティー  ,ディープインパクト  ,0.01492938360769889,9,-0.23133995724698214,9,,
11,6,12,メイショウユウボシ,牡3,57.0,角田和,飯田,栗東,2022101054,1186,キズナ  ,ムーンライトベイ  ,High Chaparral  (愛)  ,-1.161619599228987,14,-0.6382497992057502,14,,
12,7,13,フランキーバローズ,牡3,57.0,川田,池江,栗東,2022101417,1088,オルフェーヴル  ,シークレットアセット  Secret Asset(米)  ,Awesome Again  (加)  ,0.39281202949606275,5,-0.10064912332465246,5,,
13,7,14,ユナパール,牝3,55.0,川須,岡田,栗東,2022104261,1128,デクラレーションオブウォー  ,アサケゴマ  ,クロフネ  ,-3.410542577069603,16,-1.4160405302675536,16,,
14,8,15,メイショウライズ,牡3,57.0,田口,安達,栗東,2022101874,1208,カリフォルニアクローム  California Chrome(米)  ,メイショウナゴミ  ,スズカマンボ  ,0.14189283384668033,7,-0.1874296073806094,7,,
15,8,16,シェーネアウゲン,牝3,55.0,幸,清水久,栗東,2022100999,732,サートゥルナーリア  ,ピュアアイズ  ,ネオユニヴァース  ,-0.43932484508257674,12,-0.3884439275039684,12,,
