,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,トウカイツバキ,牝3,55.0,酒井,北出,408(-4),栗東,2023105482,1034,ブリックスアンドモルタル,トウカイレーヌ,ディープインパクト,1.7089569845794574,2,0.2920779039081339,2,,
1,1,2,モンターニュドネガ,牝3,55.0,岩田康,吉田,452(-6),栗東,2023102995,5203,シャンハイボビー,ペイシャネガノ,サウスヴィグラス,-0.5707604747702609,11,-0.573645987389988,11,,
2,2,3,メイショウイブキ,牝3,55.0,団野,荒川,470(+4),栗東,2023106571,1180,エスポワールシチー,メイショウクシナダ,アイルハヴアナザー,0.8276812330808363,5,-0.04258702124083154,5,,
3,2,4,ショウナンタマユラ,牝3,55.0,吉村,梅田,458(-8),栗東,2023105772,1216,レイデオロ,ショウナンハイル,ハーツクライ,-0.09429453474229646,8,-0.39270779876476786,8,,
4,3,5,カガラプンツェル,牝3,55.0,松若,安達,492(+18),栗東,2023103036,1154,タワーオブロンドン,ラブミーダイヤ,ダイワメジャー,-0.8916399906407414,13,-0.6955001504916248,13,,
5,3,6,マリノムーンリーフ,牝3,55.0,角田和,角田,488(-2),栗東,2023100798,1186,タワーオブロンドン,クラウンビション,メジロベイリー,-0.9039667789610804,14,-0.7001812547697559,14,,
6,4,7,オンザノアール,牝3,55.0,岩田望,佐藤悠,472(-14),栗東,2023103399,1174,インディチャンプ,コーンドリー,Indian Charlie,0.7178285484047009,6,-0.08430363540164822,6,,
7,4,8,タマモビスケット,牝3,53.0,△柴田裕,中竹,470(+6),栗東,2023102448,1212,マインドユアビスケッツ,タマモサーティーン,ジョーカプチーノ,-0.37488383220164545,10,-0.4992617304622528,10,,
8,5,9,ワイドシャッフエン,牝3,55.0,田口,秋山,442(+2),栗東,2023102188,1208,アポロケンタッキー,エイミーフレイバー,キングカメハメハ,1.6063653509532563,3,0.25311867766136875,3,,
9,5,10,クロカミジョウ,牝3,52.0,▲田山,岡田,474(+4),栗東,2023101500,1220,ジャスタウェイ,キタノオドリコ,エスポワールシチー,-0.7947416312201133,12,-0.6587029480865695,12,,
10,6,11,ミスジェイド,牝3,55.0,長岡,杉山佳,446(+10),栗東,2023104199,1142,Blame,アッシャー,Harlan's Holiday,0.6186650823862343,7,-0.12196101321574096,7,,
11,6,12,クレスコフェーヴ,牝3,55.0,中井,羽月,406(+4),栗東,2023103829,1141,オルフェーヴル,ティイ,エイシンフラッシュ,-1.8845311981143176,16,-1.0725511031192827,16,,
12,7,13,ヴェルジーネ,牝3,55.0,鮫島駿,宮地,446(-2),栗東,2023106786,1157,ニューイヤーズデイ,アンティフリーズ,タップダンスシチー,1.8786660919158318,1,0.3565250257167659,1,,
13,7,14,フルーツベイビー,牝3,55.0,国分優,畑端,470(-2),栗東,2023101884,1125,ダノンプレミアム,キーポケット,デヒア,-0.3648897546795017,9,-0.4954664743234182,9,,
14,8,15,プレデンシア,牝3,55.0,坂井,中尾,476(-20),栗東,2023100376,1163,ルヴァンスレーヴ,リベラメンテ,ダノンシャンティ,-1.539392911152626,15,-0.9414846590742064,15,,
15,8,16,ローメット,牝3,53.0,◇今村,寺島,412(-4),栗東,2023106653,1193,ルヴァンスレーヴ,リュニヴェール,ハーツクライ,1.1858181341016232,4,0.09341565325621165,4,,
