,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ハギノカノア,牡6,55.0,▲田山,秋山,490(+8),栗東,2020100978,1220,ロードカナロア,ハギノフェリス,ディープインパクト,1.436259980074604,1,0.0246754665656076,11,,11,43.4,44.3,43.2,12
1,2,2,アットアブラスト,セ6,58.0,岩田望,小椋,452(-2),栗東,2020101323,1174,ゼンノロブロイ,ウィンディガーデン,タニノギムレット,-0.3599916037626117,9,-0.1536168399585838,4,,3,48.5,49.7,56.6,2
2,3,3,ジェロニモス,牡5,58.0,ハマーハン,中村,494(0),栗東,2021101280,5676,ルーラーシップ,アズレージョ,タートルボウル,1.1714696893384722,4,-0.0016070832204887,6,,12,47.9,44.0,47.2,6
3,4,4,アラバンサ,セ4,57.0,国分優,畑端,468(0),栗東,2022104872,1125,サートゥルナーリア,セルキス,Monsun,1.2154669579959063,3,0.0027599968590962,8,,9,44.1,45.7,43.8,8
4,5,5,サイモンイロハニー,牝4,55.0,田口,谷,422(+2),栗東,2022104164,1208,ゴールドシップ,ブライテストリング,ダノンシャンティ,0.2280974525001348,7,-0.0952443072765348,9,,2,43.6,53.7,43.3,9
5,5,6,アスクコモンタレヴ,牡4,57.0,岩田康,梅田,474(+2),栗東,2022102303,5203,キズナ,ベストセラーアスク,キングカメハメハ,-0.9640443742550312,12,-0.2135738986927248,2,,4,57.8,49.3,55.1,3
6,6,7,オメガナビゲーター,セ5,58.0,鮫島駿,安田,496(+12),栗東,2021105247,1157,スクリーンヒーロー,ミスラゴ,Encosta de Lago,0.96683945153354,5,-0.0219182675841494,3,,5,55.2,49.3,52.9,4
7,6,8,ノラリクラリ,牡4,57.0,藤岡佑,藤岡,440(+4),栗東,2022105633,1093,シュヴァルグラン,ディープストーリー,ディープインパクト,0.0700583629744782,8,-0.1109309483050257,5,,8,48.3,45.9,48.0,5
8,7,9,ルージュスティーズ,牝4,55.0,団野,斉藤崇,496(0),栗東,2022103063,1180,ハービンジャー,レッドコルディス,ハーツクライ,-0.7280805808688829,11,-0.1901526088480463,7,,10,46.3,44.9,45.6,7
9,7,10,レイデラティエラ,牡4,57.0,小崎,小崎,470(-4),栗東,2022103070,1152,スワーヴリチャード,シウダニーニャ,Leroidesanimaux,0.5676123216222635,6,-0.0615447466694784,12,,7,43.4,46.0,43.2,11
10,8,11,ドルチェリターン,牡4,57.0,松山,池添,468(+6),栗東,2022104598,1126,ハービンジャー,アソルータ,ゼンノロブロイ,1.3950175273510206,2,0.0205818239550918,10,,6,43.6,46.7,43.3,10
11,8,12,マンオブノーブル,牡4,57.0,吉村,池江,492(+2),栗東,2022106630,1216,キズナ,キトゥンズクイーン,Kitten's Joy,-0.6715846802915115,10,-0.1845449397922545,1,,1,78.0,80.5,77.8,1
