,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,コンドゥイア,牝3,54.0,鮫島駿,井上,490(0),栗東,2022100201,01157,フォーウィールドライブ Four Wheel Drive(米),ボリード,ディープインパクト,-1.3729052981254226,11
1,1,2,ホウオウシンデレラ,牝4,56.0,丸田,奥村武,468(0),美浦,2021103533,01117,エピファネイア,フサイチジェット,Gilded Time,0.6175159450263484,3
2,2,3,パルティクラール,牝5,56.0,西村淳,牧浦,528(-6),栗東,2020101557,01171,ヴィクトワールピサ,サンドスラッシュ Sandslash(愛),Holy Roman Emperor,1.891669552672849,1
3,2,4,レッセパッセ,牝4,56.0,丹内,西園翔,390(-6),栗東,2021106826,01091,ダノンバラード,マイネリベルタス,コンデュイット Conduit(愛),0.23683888330349034,4
4,3,5,グランカンタンテ,牝4,56.0,荻野極,鹿戸,436(+4),美浦,2021105600,01160,リアルスティール,スカイダイヤモンズ Skye Diamonds(米),First Dude,1.4867381133221025,2
5,3,6,ノーランサンライズ,牝3,54.0,小崎,佐藤悠,494(+2),栗東,2022102219,01152,キタサンブラック,ブラボーデイジー,クロフネ,-2.335734836983665,16
6,4,7,オルノア,牝5,56.0,松本,新谷,496(+10),栗東,2020103929,01191,ゴールドシップ,ピッツネイル,クロフネ,-1.1967695084691752,10
7,4,8,マルカオペラ,牝4,56.0,小沢,浜田,484(+10),栗東,2021104978,01185,ハービンジャー Harbinger(英),エトワールドパリ,クロフネ,-1.7380620609582265,14
8,5,9,ロムネヤ,牝6,56.0,西塚,国枝,434(-2),美浦,2019105477,01200,ディープインパクト,ヤンキーローズ Yankee Rose(豪),All American,-0.7010758676171589,7
9,5,10,グレイトクラウン,牝4,56.0,柴田大,松山,452(-14),美浦,2021107220,01009,サトノクラウン,グレイトフルレガロ,ステイゴールド,-1.7009674466567333,12
10,6,11,ロートホルン,牝3,54.0,横山武,加藤征,472(+2),美浦,2022105977,01170,サトノダイヤモンド,マイミスリリー My Miss Lilly(米),Tapit (米),-1.7197422239952136,13
11,6,12,エリム,牝5,56.0,原田和,上原博,450(-4),美浦,2020102803,01143,ダイワメジャー,オヴァンボクイーン Ovambo Queen(独),Kalatos,-1.1931730295213079,9
12,7,13,マイスターヴェルク,牝3,54.0,横山和,勢司,512(+26),美浦,2022105849,01140,ドレフォン Drefong(米),マスターワーク,ダイワメジャー,-0.27553205231055256,5
13,7,14,ルトゥール,牝4,56.0,中井,中内田,472(-8),栗東,2021104929,01141,モーリス,ルフォール,キングカメハメハ,-0.9793267995908135,8
14,8,15,ミーントゥビー,牝3,54.0,松岡,堀内,436(+4),美浦,2022105317,01085,リアルインパクト,コマンドゥールキイ,フジキセキ,-0.49329847496530327,6
15,8,16,カテリーナ,牝4,56.0,武豊,田中克,470(-2),栗東,2021101485,00666,ホークビル Hawkbill(米),フェリーチェレガロ,マンハッタンカフェ,-2.1927707904239915,15
