,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オリージネアリア,牝3,54.0,鮫島駿,吉村,448(+4),栗東,2022101068,01157,ディスクリートキャット Discreet Cat(米),ナイトレイン,ゴールドアリュール,-2.3831459989535526,14
1,2,2,ノーブルアクト,牝5,53.0,▲水沼,上原博,522(+2),美浦,2020104744,01201,マクフィ,クイーンロイド,ゼンノロブロイ,-1.6658611162826884,7
2,2,3,メイショウハマギク,牝3,54.0,高杉,藤岡,502(-2),栗東,2022103228,01213,マインドユアビスケッツ Mind Your Biscuits(米),テーオーフェアリー,キングカメハメハ,-1.693423363266574,8
3,3,4,ベルチュガダン,牝3,54.0,丸山,矢嶋,470(+2),美浦,2022104987,01127,フィエールマン,ファージンゲール,Shackleford,-1.841039414224663,11
4,3,5,カスバートテソーロ,牝3,54.0,吉田隼,畠山,444(+2),美浦,2022102263,01095,ゴールドアクター,パテオドバテール Pateo Do Batel(伯),Shirocco,-0.0908130227748822,1
5,4,6,ペイシャアンジェロ,牝5,56.0,松岡,伊藤伸,470(+4),美浦,2020102135,01085,ストロングリターン,アンジェロ,マンハッタンカフェ,-2.3556231382038617,13
6,4,7,ロンシャンクイーン,牝5,55.0,☆西塚,野中,434(-12),栗東,2020103274,01200,ミッキーアイル,エノラ Enora(独),Noverre (米),-1.7917760461662053,9
7,5,8,シュニー,牝5,56.0,西村淳,小崎,470(+19),栗東,2020103474,01171,マインドユアビスケッツ Mind Your Biscuits(米),チカリータ,クロフネ,-1.8277074925946688,10
8,5,9,フィールオーサム,牝3,54.0,丹内,岩戸,440(-2),美浦,2022105925,01091,ルヴァンスレーヴ,フィールザプリティ,ブラックタイド,-1.1580254918560358,2
9,6,10,ラーナローザ,牝3,54.0,荻野極,畠山,498(-4),美浦,2022102785,01160,ドレフォン Drefong(米),ラーナアズーラ,パイロ Pyro(米),-1.3152445749217592,3
10,6,11,ステラスプレンダー,牝4,56.0,小沢,石坂,452(-2),栗東,2021105604,01185,ロードカナロア,スクールミストレス Schoolmistress(亜),Equal Stripes,-1.5138300996841663,5
11,7,12,ベルメサイア,牝4,56.0,亀田,西村,508(-4),栗東,2021103776,01176,ホッコータルマエ,ティープラズマ,エンパイアメーカー Empire Maker(米),-1.5532359719772668,6
12,7,13,チギリ,牝3,51.0,▲舟山,鹿戸,462(-2),美浦,2022105429,01221,レッドファルクス,ナチュラルスタンス,フジキセキ,-3.324188674518122,15
13,8,14,サザンティスプーン,牝3,54.0,横山武,鈴木伸,430(-4),美浦,2022100511,01170,アニマルキングダム Animal Kingdom(米),チャノカオリ,ゴールドアリュール,-2.224349935557792,12
14,8,15,ユージュアーナ,牝3,54.0,斎藤,奥村豊,462(0),栗東,2022102952,01178,リアルスティール,アルボナンザ,キングカメハメハ,-1.4976968255591998,4
