,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キングスメッセージ,牡2,56.0,菅原明,尾関,472(0),美浦,2023102372,01179,ダノンキングリー  2016 黒鹿毛  [血統][産駒]  Halo系,クイックメール  2006 栗毛  [血統][産駒]  FNo.[8-j],タイキシャトル  1994 栗毛  [血統][産駒],-1.364071285761726,14
1,2,2,シーズナルワーズ,牝2,55.0,佐々木,畠山,456(0),美浦,2023103410,01197,ポエティックフレア  Poetic Flare(愛)  2018 鹿毛  [血統][産駒]  Sadler's Wells系,サプルマインド  2013 鹿毛  [血統][産駒]  FNo.[6-f],ディープインパクト  2002 鹿毛  [血統][産駒],-0.9102217421412953,8
2,3,3,イサチルニャーニャ,牝2,55.0,木幡初,竹内,420(0),美浦,2023100756,01153,ディスクリートキャット  Discreet Cat(米)  2003 鹿毛  [血統][産駒]  Storm Bird系,イサチルルンルン  2015 鹿毛  [血統][産駒]  FNo.[2-s],パイロ  Pyro(米)  2005 黒鹿毛  [血統][産駒],-0.9920274642504021,10
3,3,4,ケイツースクード,牡2,53.0,▲橋木,萱野,420(0),美浦,2023104018,01215,ダノンスマッシュ  2015 鹿毛  [血統][産駒]  Mr. Prospector系,ロードライト  2015 青鹿毛  [血統][産駒]  FNo.[9-g],ヴィクトワールピサ  2007 黒鹿毛  [血統][産駒],-0.3431317308172237,1
4,4,5,カフェラバー,牝2,55.0,プーシャン,和田郎,410(0),美浦,2023107276,05678,モーリス  2011 鹿毛  [血統][産駒]  Roberto系,モアナアネラ  2016 黒鹿毛  [血統][産駒]  FNo.[16-f],キングカメハメハ  2001 鹿毛  [血統][産駒],-0.9306784890185757,9
5,4,6,マジックオーラ,牡2,53.0,▲遠藤,清水英,426(0),美浦,2023104200,01218,ダノンプレミアム  2015 青鹿毛  [血統][産駒]  Halo系,アメリカンレジェンド  American Legend(米)  2017 黒鹿毛  [血統][産駒]  FNo.[A4],American Pharoah  (米)  2012 鹿毛  [血統][産駒],-1.001330167253678,12
6,5,7,ムーンシェイド,牝2,55.0,木幡巧,牧,450(0),美浦,2023100258,01162,ビッグアーサー  2011 鹿毛  [血統][産駒]  テスコボーイ系,アリーペデ  2006 鹿毛  [血統][産駒]  FNo.[5-h],タニノギムレット  1999 鹿毛  [血統][産駒],-0.7601343658991815,5
7,5,8,セレステレガーロ,牝2,55.0,マーカンド,古賀,410(0),美浦,2023107120,05626,エピファネイア  2010 鹿毛  [血統][産駒]  Roberto系,デアレガーロ  2014 鹿毛  [血統][産駒]  FNo.[1-t],マンハッタンカフェ  1998 青鹿毛  [血統][産駒],-0.8960917629089588,7
8,6,9,ノクターナルハント,牡2,56.0,津村,和田勇,448(0),美浦,2023101129,01092,アドマイヤムーン  2003 鹿毛  [血統][産駒]  Mr. Prospector系,スノーレパード  2011 黒鹿毛  [血統][産駒]  FNo.[8-f],ストーミングホーム  Storming Home(英)  1998 黒鹿毛  [血統][産駒],-0.9973440676150445,11
9,6,10,ペアレンツギフト,牝2,55.0,川田,中内田,432(0),栗東,2023103719,01088,St Mark's Basilica  (仏)  2018 栗毛  [血統][産駒]  Nureyev系,ペアレンツプレアー  2017 鹿毛  [血統][産駒]  FNo.[1-m],Kingman  (英)  2011 鹿毛  [血統][産駒],-0.5230682471735073,3
10,7,11,アルマサーガ,牝2,55.0,田口,中舘,390(0),美浦,2023101871,01208,ミッキーロケット  2013 鹿毛  [血統][産駒]  Mr. Prospector系,イリスファルコン  2014 鹿毛  [血統][産駒]  FNo.[3-l],ダイワメジャー  2001 栗毛  [血統][産駒],-0.5136482195062717,2
11,7,12,ベンガルボダイジュ,牡2,53.0,▲佐藤,杉浦,436(0),美浦,2023103450,01207,ルーラーシップ  2007 鹿毛  [血統][産駒]  Mr. Prospector系,ステラプラド  2008 栗毛  [血統][産駒]  FNo.[6-a],ハーツクライ  2001 鹿毛  [血統][産駒],-1.1448549407085817,13
12,8,13,ソニックブレイカー,牡2,56.0,北村宏,稲垣,430(0),美浦,2023100955,01043,モーリス  2011 鹿毛  [血統][産駒]  Roberto系,バートラムガーデン  2009 鹿毛  [血統][産駒]  FNo.[6-b],サクラバクシンオー  1989 鹿毛  [血統][産駒],-0.7726480328432253,6
13,8,14,スタープレイン,牡2,56.0,松山,小栗,478(0),栗東,2023101080,01126,モーリス  2011 鹿毛  [血統][産駒]  Roberto系,トーホウアマポーラ  2009 栗毛  [血統][産駒]  FNo.[16-a],フジキセキ  1992 青鹿毛  [血統][産駒],-0.6650891773986498,4
