,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,バンドマスター,牡5,57.0,松山,茶木,500(-2),栗東,2020103519,01126,バンドワゴン,ハッピーテレサ,フジキセキ,-0.21467854889582877,3
1,1,2,バリアントバイオ,牡5,54.0,長岡,今野,530(+4),栗東,2020101941,01142,トーセンジョーダン,エスカレートバイオ,アルデバランII Aldebaran(米),-0.6369098148214541,5
2,2,3,プラウドヘリテージ,牡6,56.0,原,田中剛,508(+4),美浦,2019101875,01184,ジャスタウェイ,ゴールデンリーヴス Golden Leaves(米),Tiznow,-1.3232772344718278,13
3,2,4,シャンパンポップ,牡4,57.0,ルメール,武幸,556(+4),栗東,2021105562,05339,キズナ,シャンパンルーム,Broken Vow,-1.3368838789274344,14
4,3,5,ジャスパーグレイト,牡6,57.0,川田,森秀,490(0),栗東,2019110088,01088,Arrogate (米),Shop Again,Wild Again,-0.8112948484941358,9
5,3,6,オメガタキシード,セ5,56.0,岩田康,井上,456(-8),栗東,2020102988,05203,ハービンジャー Harbinger(英),パーティードレス,デュランダル,-1.3453340486860241,15
6,4,7,エレクトリックブギ,牡4,55.0,佐々木,鹿戸,448(0),美浦,2021104995,01197,ブリックスアンドモルタル Bricks and Mortar(米),カイザーバル,エンパイアメーカー Empire Maker(米),0.37089262872182444,1
7,4,8,ホウオウバリスタ,牡6,57.0,プーシャン,稲垣,528(+4),美浦,2019106030,05678,ジョーカプチーノ,バアゼルローズ,サンダーガルチ Thunder Gulch(米),-0.7514047878271091,8
8,5,9,ノットイナフ,牡4,56.0,石橋脩,浜田,476(-6),栗東,2021106625,01077,マジェスティックウォリアー Majestic Warrior(米),クライミングローズ,マンハッタンカフェ,-0.6668366354438127,6
9,5,10,ヨリノサファイヤ,牝5,51.0,松若,根本,534(+10),美浦,2020102315,01154,コパノリッキー,コパノタイマネ,クロフネ,-1.1668005742131993,11
10,6,11,キョウキランブ,牡3,55.0,戸崎圭,古賀,528(+6),美浦,2022103115,05386,エスケンデレヤ,タキオンメーカー,エンパイアメーカー Empire Maker(米),-1.223922118041159,12
11,6,12,メイテソーロ,牡5,54.0,菅原明,武市,500(-4),美浦,2020101198,01179,ミッキーロケット,フリップフロップ,リンカーン,0.3062053174223959,2
12,7,13,レッドラパルマ,セ6,56.0,三浦,加藤征,494(+2),美浦,2019101168,01122,イスラボニータ,ウォンビーロング,ストラヴィンスキー,-0.4495170544604607,4
13,7,14,フラッパールック,牝5,53.0,北村宏,林,470(+8),美浦,2020103127,01043,イスラボニータ,ワイルドフラッパー,Ghostzapper,-0.8566009023999394,10
14,8,15,エリカサファイア,牝4,55.0,レーン,堀,508(+8),美浦,2021103732,05585,キズナ,ディーズプラネット,クロフネ,-1.8471645066798859,16
15,8,16,ソレルビュレット,牡4,55.0,内田博,宮田,528(+6),美浦,2021110061,00422,Malibu Moon,Curluck,Curlin (米),-0.6875761485889036,7
