,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,マンウォル,牝4,53.0,▲佐藤,菊沢,436(-2),美浦,2021103744,01207,ブリックスアンドモルタル Bricks and Mortar(米),パワースポット,スズカマンボ,-1.8381590452341248,15
1,1,2,セレジェイラ,牝3,55.0,Ｃデムーロ,西村,478(+2),栗東,2022105774,05473,ナダル Nadal(米),カイカヨソウ,ティンバーカントリー Timber Country(米),-2.251996046223857,16
2,2,3,クォーツァイト,牝4,56.0,団野,斎藤誠,464(+6),美浦,2021104777,01180,ダイワメジャー,ハニージェイド,Harlan's Holiday,1.4848471848237275,1
3,2,4,ミロワール,牝6,56.0,佐々木,河嶋,468(-2),栗東,2019100566,01197,ロードカナロア,オルトリンデ,ダンスインザダーク,0.7456352932431137,4
4,3,5,スニーカースキル,牝3,55.0,戸崎圭,杉山晴,496(+2),栗東,2022105964,05386,キズナ,ストリートバンド Street Band(米),Istan,1.087320726731421,2
5,3,6,メジャーデビュー,牝4,56.0,石橋脩,鈴木慎,454(0),美浦,2021100446,01077,ガルボ,キンシャチゴールド,サウスヴィグラス,0.38756784329067395,8
6,4,7,パラサイコロジー,牝3,55.0,レーン,新開,488(+10),美浦,2022104862,05585,モズアスコット,スペルオンミー,ダイワメジャー,-0.5180301325892829,10
7,4,8,サマースイートピー,牝3,55.0,内田博,千葉,478(-2),美浦,2022107359,00422,モズアスコット,スイートガーデン,ブラックタイド,-0.5368417722495775,11
8,5,9,モーニングマジック,牝3,55.0,三浦,武藤,536(-2),美浦,2022106639,01122,マインドユアビスケッツ Mind Your Biscuits(米),シャスターデイジー,アグネスタキオン,-0.4387256330489165,9
9,5,10,ランタナヒルズ,牝4,56.0,柴田善,田中勝,474(+4),美浦,2021101241,00641,ニューイヤーズデイ,メローブリーズ,スクリーンヒーロー,-1.169483426568624,13
10,6,11,スミレファースト,牝4,56.0,マーカンド,加藤征,450(-8),美浦,2021105619,05626,ニューイヤーズデイ,スミレ,ダイワメジャー,-1.417767178894969,14
11,6,12,イゾラフェリーチェ,牝4,56.0,プーシャン,鹿戸,496(+2),美浦,2021105516,05678,サトノクラウン,ケイティーズハート,ハーツクライ,-1.0623493328252434,12
12,7,13,クインズデネブ,牝4,56.0,菅原明,小島,422(0),美浦,2021106328,01179,カレンブラックヒル,ママキジャ,ストラヴィンスキー,0.7308734791993848,5
13,7,14,メイデンタワー,牝5,56.0,池添,稲垣,466(0),美浦,2020103198,01032,ドレフォン Drefong(米),アゼリ Azeri(米),ジェイドハンター Jade Hunter(米),0.7472336325814094,3
14,8,15,フラーハ,牝4,56.0,津村,嘉藤,498(+6),美浦,2021106734,01092,ドレフォン Drefong(米),ナンシーフロムナイロビ Nancy From Nairobi(英),Sixties Icon (英),0.48187064934632867,7
15,8,16,ベルブリエ,牝4,56.0,岩田望,尾関,460(-10),美浦,2021106639,01174,キズナ,ナギット,Smart Strike (加),0.5738721338171276,6
