,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ドリーミングアップ,牡4,58.0,吉田豊,高橋文,472(-6),美浦,2021103303,00733,エピファネイア,ジュデッカ,ディープインパクト,0.23685900163185533,5
1,1,2,ベストシーン,牡3,57.0,Ｃデムーロ,手塚久,474(+4),美浦,2022101388,05473,レイデオロ,アユサン,ディープインパクト,-2.410015139018279,17
2,2,3,スタンピー,牝3,55.0,内田博,深山,454(-2),美浦,2022101315,00422,アルアイン,ハタノフォルトゥナ,グラスワンダー,-2.4273991069585485,18
3,2,4,マニス,牝3,52.0,▲遠藤,畠山,396(-4),美浦,2022101517,01218,グレーターロンドン,クリスマスローズ,アグネスデジタル,-0.4686829860371948,9
4,3,5,ダイチラポール,牡3,55.0,△長浜,蛯名利,488(-4),美浦,2022100076,01214,トビーズコーナー Toby's Corner(米),ラブヴィサージュ,ノボジャック,-1.0021704911046592,14
5,3,6,カフェブーケット,牡3,57.0,横山典,柄崎,486(+2),美浦,2022103235,00660,フォーウィールドライブ Four Wheel Drive(米),フィオーレカフェ,アイルハヴアナザー I'll Have Another(米),-0.6964675035986524,12
6,4,7,レッドキングリー,牡3,57.0,ルメール,木村,506(+6),美浦,2022105991,05339,サートゥルナーリア,レッドエルザ,Smart Strike (加),-0.964691446943999,13
7,4,8,タイキバルドル,牡5,58.0,佐々木,勢司,476(+2),美浦,2020106817,01197,ダイワメジャー,タイキキララ,キングヘイロー,1.8356769108458943,1
8,5,9,スワーヴゴダイヴァ,牝3,55.0,レーン,堀,510(0),美浦,2022104829,05585,エピファネイア  2010 鹿毛  [血統][産駒]  Roberto系,シーズアタイガー  She's a Tiger(米)  2011 鹿毛  [血統][産駒]  FNo.[5-g],Tale of the Cat  (米)  1994 黒鹿毛  [血統][産駒],0.20757626964538198,6
9,5,10,ウーバーストロング,牡3,57.0,木幡巧,杉浦,462(-2),美浦,2022103629,01162,レッドベルジュール,フラヴィニー,キンシャサノキセキ,-0.671099450038248,11
10,6,11,ドゥムーラン,牝5,56.0,池添,尾関,470(+10),美浦,2020103219,01032,サトノダイヤモンド,アメリ,Distorted Humor (米),-0.3548411515329283,8
11,6,12,アールヴィヴァン,牡3,57.0,プーシャン,田中博,476(+8),美浦,2022104756,05678,ハービンジャー Harbinger(英),グラマラスライフ,ハーツクライ,-0.09531406270908269,7
12,7,13,オルグジェシダ,牝3,55.0,岩田望,宮田,476(-2),美浦,2022104875,01174,モーリス,ソシアルクラブ,キングカメハメハ,0.7121024558930306,3
13,7,14,ホリーアン,牝3,52.0,▲佐藤,萱野,442(+2),美浦,2022106065,01207,ゴールドアクター,ローズヘイロー,キングヘイロー,-1.4827024026893356,16
14,7,15,シャドウキャッスル,牡3,57.0,戸崎圭,田中勝,466(0),美浦,2022105474,05386,イスラボニータ,フリアアステカ Furia Azteca(亜),Zensational,1.141814043688724,2
15,8,16,フロウアンドライム,牡3,57.0,松山,大和田,446(+2),美浦,2022104663,01126,ラブリーデイ,ウリウリ,ディープインパクト,-1.1420035952361915,15
16,8,17,ヴァンガーズハート,セ6,58.0,マーカンド,鹿戸,526(-4),美浦,2019105187,05626,ハービンジャー Harbinger(英),ケイティーズハート,ハーツクライ,-0.5272561556647928,10
17,8,18,ニシノインヴィクタ,牡4,58.0,野中,本間,514(+2),美浦,2021100190,01158,ブリックスアンドモルタル Bricks and Mortar(米),ニシノミストレス,ルーラーシップ,0.35489711152039016,4
