,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606030811,1,2,4,ロブチェン,牡3,57,松山弘平,0:1:56.5,,1-1-1-1,34.2,4.0,1,520,[西]杉山晴紀,2000,晴,芝,良,2026年04月19日,オープン,2023107089,01126
202606030811,2,7,15,リアライズシリウス,牡3,57,津村明秀,0:1:56.7,3/4,2-2-2-2,34.4,6.2,4,528,[東]手塚貴久,2000,晴,芝,良,2026年04月19日,オープン,2023103604,01092
202606030811,3,5,9,ライヒスアドラー,牡3,57,佐々木大,0:1:56.8,3/4,10-9-9-8,33.8,23.4,9,510,[東]上原佑紀,2000,晴,芝,良,2026年04月19日,オープン,2023103687,01197
202606030811,4,3,5,アスクエジンバラ,牡3,57,岩田康誠,0:1:56.8,クビ,5-5-3-3,34.2,42.8,12,458,[西]福永祐一,2000,晴,芝,良,2026年04月19日,オープン,2023106400,05203
202606030811,5,3,6,フォルテアンジェロ,牡3,57,荻野極,0:1:57.0,1.1/4,17-16-15-13,33.4,32.8,10,450,[東]上原佑紀,2000,晴,芝,良,2026年04月19日,オープン,2023107345,01160
202606030811,6,1,2,サウンドムーブ,牡3,57,団野大成,0:1:57.0,ハナ,8-6-7-6,34.1,86.5,17,446,[西]斉藤崇史,2000,晴,芝,良,2026年04月19日,オープン,2023101449,01180
202606030811,7,6,12,グリーンエナジー,牡3,57,戸崎圭太,0:1:57.0,ハナ,13-14-13-10,33.6,4.5,2,490,[東]上原佑紀,2000,晴,芝,良,2026年04月19日,オープン,2023105456,05386
202606030811,8,5,10,ラージアンサンブル,牡3,57,高杉吏麒,0:1:57.1,1/2,6-6-7-8,34.2,193.4,18,470,[東]武井亮,2000,晴,芝,良,2026年04月19日,オープン,2023105560,01213
202606030811,9,2,3,サノノグレーター,牡3,57,田辺裕信,0:1:57.3,1.1/4,13-13-13-10,33.9,77.3,14,458,[東]尾形和幸,2000,晴,芝,良,2026年04月19日,オープン,2023100724,01075
202606030811,10,4,8,マテンロウゲイル,牡3,57,横山和生,0:1:57.5,1,15-17-17-13,33.8,10.8,5,494,[西]野中賢二,2000,晴,芝,良,2026年04月19日,オープン,2023100946,01140
202606030811,11,8,18,バステール,牡3,57,川田将雅,0:1:57.5,アタマ,18-18-18-17,33.6,17.0,6,460,[西]斉藤崇史,2000,晴,芝,良,2026年04月19日,オープン,2023107247,01088
202606030811,12,7,14,ゾロアストロ,牡3,57,岩田望来,0:1:57.5,クビ,15-14-15-15,34.0,35.6,11,468,[東]宮田敬介,2000,晴,芝,良,2026年04月19日,オープン,2023106850,01174
202606030811,13,1,1,カヴァレリッツォ,牡3,57,レーン,0:1:57.6,クビ,3-3-3-3,35.0,6.1,3,482,[西]吉岡辰弥,2000,晴,芝,良,2026年04月19日,オープン,2023107153,05585
202606030811,14,6,11,パントルナイーフ,牡3,57,ルメール,0:1:57.8,1.1/4,12-12-11-17,34.5,18.8,8,510,[東]木村哲也,2000,晴,芝,良,2026年04月19日,オープン,2023107377,05339
202606030811,15,8,17,アドマイヤクワッズ,牡3,57,坂井瑠星,0:1:57.9,1/2,3-3-3-3,35.4,17.4,7,482,[西]友道康夫,2000,晴,芝,良,2026年04月19日,オープン,2023105311,01163
202606030811,16,7,13,アクロフェイズ,牡3,57,西村淳也,0:1:58.0,3/4,6-6-6-6,35.2,81.7,16,476,[西]奥村豊,2000,晴,芝,良,2026年04月19日,オープン,2023106978,01171
202606030811,17,4,7,ロードフィレール,牡3,57,武豊,0:1:58.0,ハナ,8-9-11-10,34.8,79.6,15,524,[西]吉岡辰弥,2000,晴,芝,良,2026年04月19日,オープン,2023105818,00666
202606030811,18,8,16,アルトラムス,牡3,57,横山武史,0:1:58.8,5,10-9-9-15,35.8,50.2,13,468,[西]野中賢二,2000,晴,芝,良,2026年04月19日,オープン,2023103480,01170
