,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606020804,1,8,14,モズバンディット,牡6,60,中村将之,0:3:13.8,,2-2-1-1,13.5,70.2,10,456,[西]中尾秀正,2880,晴,障害,良,2026年03月22日,未勝利,2020101268,01101
202606020804,2,5,7,バラジ,セ7,60,小牧加矢,0:3:14.1,1.3/4,7-7-7-7,13.5,1.9,1,506,[西]井上智史,2880,晴,障害,良,2026年03月22日,未勝利,2019106698,01196
202606020804,3,1,1,ミレニアムヒロイン,牝5,58,石神深一,0:3:14.4,1.3/4,3-3-3-2,13.5,13.9,6,458,[東]池上昌和,2880,晴,障害,良,2026年03月22日,未勝利,2021103480,01059
202606020804,4,6,9,カルマンフィルター,牡5,60,草野太郎,0:3:14.7,1.3/4,5-6-6-6,13.5,11.0,4,496,[東]戸田博文,2880,晴,障害,良,2026年03月22日,未勝利,2021104842,01113
202606020804,5,3,3,デスティネ,牡9,60,江田勇亮,0:3:14.8,1/2,5-4-4-4,13.5,275.2,14,498,[東]萱野浩二,2880,晴,障害,良,2026年03月22日,未勝利,2017106490,01023
202606020804,6,6,10,サラフィエル,セ7,60,上野翔,0:3:14.8,アタマ,1-1-2-3,13.5,16.8,7,456,[東]鈴木慎太,2880,晴,障害,良,2026年03月22日,未勝利,2019101464,01087
202606020804,7,2,2,ゴーツウキリシマ,牝6,58,黒岩悠,0:3:15.0,1,4-5-5-5,13.5,12.1,5,460,[西]牧田和弥,2880,晴,障害,良,2026年03月22日,未勝利,2020109148,01072
202606020804,8,5,8,タガノバルコス,牡7,60,高田潤,0:3:15.2,1.1/4,9-8-8-8,13.6,5.6,2,492,[西]秋山真一,2880,晴,障害,良,2026年03月22日,未勝利,2019100549,01046
202606020804,9,4,6,クリアクォーツ,牡4,59,大江原圭,0:3:16.0,5,9-9-9-9,13.6,53.7,9,476,[東]的場均,2880,晴,障害,良,2026年03月22日,未勝利,2022101587,01120
202606020804,10,7,12,ハーバーライト,牡5,60,難波剛健,0:3:16.0,ハナ,11-10-9-9,13.6,6.2,3,538,[西]高橋義忠,2880,晴,障害,良,2026年03月22日,未勝利,2021105477,01066
202606020804,11,7,11,コスモゴレアドール,牡7,57,土田真翔,0:3:17.1,7,12-12-11-11,13.7,50.7,8,456,[東]秋本大介,2880,晴,障害,良,2026年03月22日,未勝利,2019100741,01198
202606020804,12,4,5,ベラトール,牡4,57,水沼元輝,0:3:19.4,大,14-14-14-13,13.8,70.4,11,486,[東]西田雄一,2880,晴,障害,良,2026年03月22日,未勝利,2022102788,01201
202606020804,13,8,13,レヴァントリ,セ4,59,五十嵐雄,0:3:19.7,1.3/4,8-10-12-12,13.9,99.2,12,470,[東]大和田成,2880,晴,障害,良,2026年03月22日,未勝利,2022105283,01069
202606020804,14,3,4,クラウンウルル,牡4,59,小野寺祐,0:3:21.7,大,13-13-13-14,14.0,184.4,13,492,[東]菊川正達,2880,晴,障害,良,2026年03月22日,未勝利,2022101278,01123
