,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606010404,1,1,1,エコロシード,牡3,57,佐々木大,0:1:12.1,,1-1,37.3,2.8,1,544,[東]堀宣行,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023110104,01197
202606010404,2,1,2,レッドスティンガー,牡3,57,戸崎圭太,0:1:12.3,1.1/2,5-4,37.2,3.9,2,470,[東]矢嶋大樹,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023106619,05386
202606010404,3,6,12,アパタイトテソーロ,牝3,55,原優介,0:1:13.4,7,9-8,38.0,123.8,12,418,[東]畠山吉宏,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023106739,01184
202606010404,4,2,3,レディサン,牝3,52,小林美駒,0:1:13.5,1/2,13-12,37.4,18.5,6,454,[東]栗田徹,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023104852,01206
202606010404,5,6,11,ドナシェーン,牝3,55,荻野極,0:1:13.6,1/2,7-7,38.4,9.0,4,454,[東]栗田徹,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023110051,01160
202606010404,6,7,13,ルクスポップスター,牡3,57,三浦皇成,0:1:13.9,1.3/4,11-11,38.1,22.4,7,516,[西]西園翔太,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023102767,01122
202606010404,7,8,16,ジェラートキティ,牝3,52,舟山瑠泉,0:1:14.0,1/2,9-8,38.6,10.7,5,434,[東]嘉藤貴行,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023101084,01221
202606010404,8,2,4,モンサンゴールデン,牡3,55,柴田裕一,0:1:14.1,3/4,2-2,39.2,4.8,3,470,[西]中竹和也,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023104044,01212
202606010404,9,5,10,ピュール,牡3,57,木幡巧也,0:1:14.3,1.1/4,11-12,38.5,135.0,14,406,[東]久保田貴,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023105784,01162
202606010404,10,4,8,アンティミスト,牡3,57,横山武史,0:1:14.4,クビ,13-14,38.3,40.5,10,526,[東]鈴木伸尋,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023110007,01170
202606010404,11,5,9,ビップムーラン,牝3,55,大野拓弥,0:1:14.5,3/4,2-2,39.6,54.2,11,460,[東]田島俊明,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023100095,01096
202606010404,12,3,6,ヴェネチアンキング,牡3,57,丹内祐次,0:1:14.7,1,5-5,39.6,36.0,9,520,[東]伊藤圭三,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023103320,01091
202606010404,13,3,5,ジャレッド,牡3,57,酒井学,0:1:15.0,2,16-15,38.8,128.6,13,484,[西]秋山真一,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023107538,01034
202606010404,14,7,14,ナオミライトニング,牝3,55,西村淳也,0:1:15.7,4,13-15,39.7,34.7,8,446,[西]矢作芳人,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023101847,01171
202606010404,15,8,15,セイウンアインス,牝3,55,武藤雅,0:1:15.8,クビ,7-8,40.6,227.9,16,448,[東]武藤善則,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023106256,01169
202606010404,16,4,7,シーグルロス,牝3,52,石田拓郎,0:1:16.2,2.1/2,2-5,41.2,142.2,15,458,[東]尾形和幸,1200,晴,ダート,良,2026年01月11日,1勝クラス,2023100214,01203
