,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606020607,1,3,4,ハイヤーマーク,牡3,57,ルメール,0:1:07.3,,5-4,34.0,4.1,2,468,[東]手塚貴久,1200,晴,芝,良,2026年03月15日,1勝クラス,2023103710,05339
202606020607,2,8,15,ニルマーネル,牝3,55,吉田豊,0:1:07.4,1/2,12-9,33.4,27.0,9,400,[東]小島茂之,1200,晴,芝,良,2026年03月15日,1勝クラス,2023107231,00733
202606020607,3,4,7,ロジケープ,牡3,57,丹内祐次,0:1:07.7,1.1/2,2-2,34.7,2.3,1,506,[東]尾形和幸,1200,晴,芝,良,2026年03月15日,1勝クラス,2023104015,01091
202606020607,4,2,2,ハッピーラッキー,牡3,57,丸田恭介,0:1:07.8,1,7-7,34.2,18.8,7,462,[東]武市康男,1200,晴,芝,良,2026年03月15日,1勝クラス,2023103137,01117
202606020607,5,1,1,グッドピース,牡3,57,西村淳也,0:1:07.9,3/4,5-4,34.6,5.0,3,462,[西]高野友和,1200,晴,芝,良,2026年03月15日,1勝クラス,2023110055,01171
202606020607,6,8,14,マーゴットミスト,牡3,55,古川奈穂,0:1:08.0,1/2,2-2,35.1,16.4,6,534,[西]杉山佳明,1200,晴,芝,良,2026年03月15日,1勝クラス,2023101632,01190
202606020607,7,4,6,フォトンゲイザー,牡3,57,木幡巧也,0:1:08.0,ハナ,7-7,34.5,168.4,12,434,[東]牧光二,1200,晴,芝,良,2026年03月15日,1勝クラス,2023106479,01162
202606020607,8,5,8,コパノトーマス,牡3,57,原優介,0:1:08.1,1/2,10-9,34.2,22.3,8,486,[東]青木孝文,1200,晴,芝,良,2026年03月15日,1勝クラス,2023103037,01184
202606020607,9,2,3,ホウオウヘッセン,牡3,57,荻野極,0:1:08.2,1/2,1-1,35.3,11.7,4,466,[東]田島俊明,1200,晴,芝,良,2026年03月15日,1勝クラス,2023102440,01160
202606020607,10,6,10,フェーダーローター,牝3,55,津村明秀,0:1:08.3,1/2,13-13,34.1,78.7,10,440,[東]天間昭一,1200,晴,芝,良,2026年03月15日,1勝クラス,2023106484,01092
202606020607,11,6,11,ロンドンオービタル,牝3,55,横山武史,0:1:08.3,クビ,10-11,34.4,15.4,5,432,[東]岩戸孝樹,1200,晴,芝,良,2026年03月15日,1勝クラス,2023103032,01170
202606020607,12,5,9,セイウンアインス,牝3,55,武藤雅,0:1:08.3,ハナ,4-4,35.1,307.0,14,446,[東]武藤善則,1200,晴,芝,良,2026年03月15日,1勝クラス,2023106256,01169
202606020607,13,7,13,ジャスパールビー,牝3,55,笹川翼,0:1:08.6,1.1/2,9-12,34.9,91.9,11,440,[西]森秀行,1200,晴,芝,良,2026年03月15日,1勝クラス,2023110097,05524
202606020607,14,7,12,エムティリオ,牝3,55,石橋脩,0:1:09.1,3,14-14,34.5,293.8,13,408,[東]小野次郎,1200,晴,芝,良,2026年03月15日,1勝クラス,2023101551,01077
202606020607,15,3,5,シノン,牝3,55,桜井光輔,0:1:09.9,5,15-15,35.0,395.5,15,404,[地]八木正喜,1200,晴,芝,良,2026年03月15日,1勝クラス,2023104198,05563
