,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ルクスユアン,牡3,57.0,幸,清水久,446(-2),栗東,2023102765,00732,サトノダイヤモンド,スマートシモーヌ,ドリームジャーニー,0.8326632747398698,4
1,2,2,アルディメント,牡3,57.0,岩田望,上村,550(-10),栗東,2023103192,01174,ブリックスアンドモルタル,バードオンアスク,マンハッタンカフェ,0.1748621281040949,7
2,3,3,シートゥサミット,牡3,57.0,酒井,吉岡,518(+2),栗東,2023101200,01034,モーリス,フラワーバレイ,ディスクリートキャット,-1.626916678117982,11
3,4,4,エアアルチーナ,牝3,55.0,松山,池添,464(-2),栗東,2023110084,01126,Gun Runner,Nokaze,エンパイアメーカー,1.2271238319615025,1
4,5,5,ヴィスメンティス,牡3,57.0,松本,池江,430(0),栗東,2023103758,01191,オルフェーヴル,ヴァリディオル,Dynaformer,1.2271238319615025,1
5,6,6,スクランプシャス,牡3,57.0,鮫島駿,橋口,458(0),栗東,2023103411,01157,シルバーステート,サボールアトリウンフォ,Dance Brightly,0.963556104518596,3
6,6,7,ダノンミッドナイト,牡3,57.0,川田,中内田,486(+2),栗東,2023105335,01088,コントレイル,モアナ,キンシャサノキセキ,0.7814780797330565,5
7,7,8,パーヴォ,牡3,57.0,津村,吉田,440(-4),栗東,2023106440,01092,ゴールドシップ,コスモピーコック,Medicean,0.5141629152775873,6
8,7,9,グロートカイザー,牡3,57.0,国分優,辻野,436(-2),栗東,2023105397,01125,レイデオロ,レーヴルシード,ディープインパクト,0.1429589810229969,9
9,8,10,ヴィラジョヴィス,牝3,55.0,北村友,小栗,488(0),栗東,2023103901,01102,ハービンジャー,ベルカプリ,ダイワメジャー,0.1429589810229969,9
10,8,11,マジョレルブルー,牡3,57.0,レーン,友道,478(0),栗東,2023103531,05585,コントレイル,ブルーミングアレー,シンボリクリスエス,0.1429589810229969,9
