,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アロハマウロア,牝2,55.0,古川吉,藤野,454(+4),栗東,2023100537,01015,エスポワールシチー  ,ジャンニーナ  ,ロードカナロア  ,-5.253091718502033,12
1,2,2,サリー,牝2,55.0,田口,前川,406(-6),栗東,2023101217,01208,ロゴタイプ  ,レディー  ,ゴールドヘイロー  ,-1.8125900731964493,3
2,3,3,パドゼフィール,牝2,52.0,▲田山,新谷,466(+14),栗東,2023103699,01220,ルヴァンスレーヴ  ,ソロダンサー  ,ゴールドアリュール  ,-3.2989706703758053,6
3,4,4,ベルフィーノ,牝2,55.0,菱田,宮本,442(-4),栗東,2023101013,01144,カレンブラックヒル  ,ハナズルナピエナ  ,アドマイヤムーン  ,-4.08258227258626,8
4,5,5,グリッタードール,牝2,55.0,和田竜,大橋,456(-2),栗東,2023103042,01018,サトノダイヤモンド  ,アサケゴマ  ,クロフネ  ,-0.8592261083297749,2
5,5,6,シュネードリーム,牝2,55.0,丹内,緒方,446(+6),栗東,2023102831,01091,ゴールドドリーム  ,フロイデシューネル  ,ワイルドラッシュ  Wild Rush(米)  ,0.6604093024708294,1
6,6,7,ナムラティアラ,牝2,55.0,高杉,牧田,464(-4),栗東,2023106228,01213,ジョーカプチーノ  ,ナムラテンゲル  ,トゥザグローリー  ,-3.5920292059843986,7
7,6,8,アーガイルショア,牝2,55.0,西村淳,安田,504(+10),栗東,2023103718,01171,ナダル  Nadal(米)  ,ベルプラージュ  ,キングカメハメハ  ,-1.9043958277130646,4
8,7,9,ベラジオリン,牝2,54.0,☆吉村,小椋,418(+2),栗東,2023106968,01216,シスキン  Siskin(米)  ,ギーニョ  ,サンデーサイレンス  Sunday Silence(米)  ,-2.52375091602598,5
9,7,10,スイーヴル,牝2,55.0,加藤,小椋,454(0),栗東,2023101660,01156,タワーオブロンドン  ,オトヒメII  Otohime(愛)  ,Pivotal  ,-4.711522911074803,11
10,8,11,フィアーブル,牝2,55.0,松山,長谷川,460(0),栗東,2023103674,01126,ナダル  Nadal(米)  ,アルアマーナ  ,ディープインパクト  ,-4.600569489386072,10
11,8,12,サンタクローチェ,牝2,55.0,城戸,西村,454(+8),栗東,2023102480,01147,フィレンツェファイア  ,ヘーザ  ,フレンチデピュティ  French Deputy(米)  ,-4.483942390960115,9
