,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アドバンスモダン,牡2,53.0,▲和田陽,森秀,464(+18),栗東,2023110089,01223,Modernist  ,Pioneerof New York  ,Pioneerof the Nile  ,-1.8526308155140372,7
1,2,2,ラムールデュヴォン,牡2,56.0,亀田,堀内,460(+16),美浦,2023109174,01176,ミスチヴィアスアレックス  Mischevious Alex(米)  ,オレンジブリーズ  ,スマートファルコン  ,-2.0867708079726643,10
2,2,3,グリーンスリーヴス,牡2,56.0,秋山稔,羽月,402(-10),栗東,2023101975,01181,ミスチヴィアスアレックス  Mischevious Alex(米)  ,グリーンダンディ  Green Dandy(愛)  ,Green Desert  ,-1.957822217898972,9
3,3,4,ファンシーフリル,牝2,53.0,◇永島,蛯名利,462(0),美浦,2023101676,01187,フォーウィールドライブ  Four Wheel Drive(米)  ,ラブヴィサージュ  ,ノボジャック  ,-1.2860578529782831,3
4,3,5,ムテキシャチョウ,牡2,56.0,丸山,森秀,496(+2),栗東,2023107535,01127,Beau Liam  ,Mistress of Evil  ,Frosted  (米)  ,-1.3371539020645815,4
5,4,6,カイトアザリー,牝2,52.0,▲森田,和田雄,414(-4),美浦,2023102029,01222,エイシンフラッシュ  ,ジャスミンシャワー  ,ケープブランコ  Cape Blanco(英)  ,-1.2323656748969085,2
6,4,7,モンサンゴールデン,牡2,53.0,▲柴田裕,中竹,470(-2),栗東,2023104044,01212,シルバーステート  ,ウインアンジェラス  ,Bertolini  ,-1.7384425472332579,6
7,5,8,ニシノガンリキ,牡2,56.0,武藤,杉浦,454(-10),美浦,2023104598,01169,インディチャンプ  ,アイチャン  Ai Chan(愛)  ,Dream Ahead  ,-2.462130368225695,12
8,5,9,シンデレラリバティ,牝2,55.0,黛,蛯名利,408(-6),美浦,2023106594,01109,タリスマニック  Talismanic(英)  ,タマサイ  ,トーセンホマレボシ  ,-2.9140484054064713,15
9,6,10,ボールドタワー,牡2,56.0,菊沢,鈴木慎,480(+2),美浦,2023103016,01161,タワーオブロンドン  ,アキノバレリーナ  ,ハーツクライ  ,-2.5126990041885815,13
10,6,11,マジンタクシー,牝2,55.0,長岡,深山,484(-6),美浦,2023100949,01142,マテラスカイ  ,ネオヴァシュラン  ,エンパイアメーカー  Empire Maker(米)  ,-2.5882174103214917,14
11,7,12,クレインヴォイス,牡2,53.0,▲石田,相沢,434(-10),美浦,2023106789,01203,イスラボニータ  ,シルバークレイン  ,クロフネ  ,-1.1899898981568588,1
12,7,13,ドナシェーン,牝2,55.0,荻野極,栗田,454(+6),美浦,2023110051,01160,Munnings  ,Nutcracker Suite  ,Fastnet Rock  (豪)  ,-1.6552451797477814,5
13,8,14,ミルトハッピー,牡2,56.0,横山琉,武市,484(+16),美浦,2023102540,01192,タワーオブロンドン  ,カーネリアン  ,ゼンノロブロイ  ,-2.322022132018067,11
14,8,15,オスロクィーン,牝2,53.0,◇今村,武井,444(-2),美浦,2023110048,01193,Liam's Map  ,Take Ten  ,Uncle Mo  (米)  ,-1.9478473472189672,8
