,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニホンピロエール,牡2,56.0,田口,安達,432(0),栗東,2023102684,01208,ミッキーアイル  ,ニホンピロヘーゼル  ,カジノドライヴ  ,-5.709792618736742,17
1,1,2,ティンクルバレット,牝2,55.0,池添,池添,412(0),栗東,2023107042,01032,ミッキーアイル  ,シルバーバレットムーン  Silver Bullet Moon(米)  ,Vindication  ,-5.146364459082746,16
2,2,3,チャナッカレ,牝2,55.0,松若,佐々木,380(0),栗東,2023103319,01154,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アルティマリガーレ  ,ハービンジャー  Harbinger(英)  ,-0.8016930324513106,8
3,2,4,メイショウトウコウ,牡2,56.0,武豊,石橋,464(0),栗東,2023106569,00666,アメリカンペイトリオット  ,メイショウサイウン  ,ハービンジャー  Harbinger(英)  ,-1.9660663009092474,13
4,3,5,エナジーアユ,牝2,55.0,高杉,荒川,464(0),栗東,2023105737,01213,モズアスコット  ,エナジーラピス  ,ロードカナロア  ,-0.5994236565862693,7
5,3,6,アゲンストオッズ,牝2,55.0,川田,大久保,426(0),栗東,2023102443,01088,キタサンブラック  ,ワンスインナムーン  ,アドマイヤムーン  ,2.2879944151875455,1
6,4,7,レインボーステート,牡2,56.0,松山,茶木,444(0),栗東,2023106943,01126,シルバーステート  ,カイルアコナ  ,キンシャサノキセキ  ,-1.9617592151103749,12
7,4,8,ロードヴェルテクス,牡2,55.0,☆吉村,奥村豊,448(0),栗東,2023105813,01216,ドレフォン  Drefong(米)  ,ファイナライズ  ,ロードカナロア  ,-0.3152330134031706,6
8,5,9,ヤマトフォース,牡2,56.0,高倉,安達,392(0),栗東,2023103056,01130,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ルリー  ,ゼンノロブロイ  ,0.3893328455843638,3
9,5,10,ラッキーヴォーグ,牡2,56.0,岩田康,牧田,486(0),栗東,2023105657,05203,タリスマニック  Talismanic(英)  ,サンタレジーナ  ,タニノギムレット  ,1.373508608430914,2
10,6,11,ベアコルム,牝2,52.0,▲田山,小栗,436(0),栗東,2023101498,01220,ミスターメロディ  ,アンプレショニスト  ,エアジハード  ,-1.9563167804836732,11
11,6,12,プラヤデルカルメン,牝2,55.0,ルメール,杉山晴,448(0),栗東,2023101136,05339,ロードカナロア  ,チャレアーダ  ,ディープインパクト  ,0.11075425079310106,5
12,7,13,シティプロスパー,牝2,55.0,丹内,小栗,444(0),栗東,2023105801,01091,コントレイル  ,シティトゥシティ  City to City(米)  ,City Zip  (米)  ,-2.2442485739025475,14
13,7,14,ナムラロダン,牡2,56.0,西村淳,長谷川,472(0),栗東,2023106223,01171,ミッキーアイル  ,サンクイーンII  Sun Queen(米)  ,Storm Cat  (米)  ,-0.9281653515833594,9
14,8,15,ミルトベスト,牡2,56.0,岩田望,中村,470(0),栗東,2023102542,01174,ファインニードル  ,ブラックヒューマー  ,ブラックタイド  ,-2.8259640110366755,15
15,8,16,フリーダムスタイル,牝2,55.0,北村友,森田,404(0),栗東,2023105836,01102,ダノンスマッシュ  ,ナチュラルスタイル  ,ディープインパクト  ,0.3840216090754015,4
16,8,17,イズントイット,牝2,55.0,菱田,岡田,510(0),栗東,2023101056,01144,モーリス  ,レディヴァルール  Lady Valeur(愛)  ,Multiplex  ,-1.353107911538396,10
