,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ノリマル,牡2,56.0,吉田隼,尾形,458(0),美浦,2023106079,01095,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ガジュマル  ,ヴィクトワールピサ  ,-1.9990218633306946,7
1,2,2,フルフィルメント,牝2,55.0,斎藤,宮地,514(-2),栗東,2023106464,01178,ベンバトル  Benbatl(英)  ,パフォーム  ,マツリダゴッホ  ,-2.1687745900440696,8
2,3,3,カサナルキセキ,牝2,52.0,▲石田,青木,460(+12),美浦,2023100156,01203,ガルボ  ,ファストライフ  ,スーパーホーネット  ,-1.2987419809788956,2
3,4,4,ワインダークシー,牡2,56.0,横山琉,中舘,428(+4),美浦,2023106376,01192,ハービンジャー  Harbinger(英)  ,クエストフォーラヴ  ,キズナ  ,-1.5888282277310704,4
4,5,5,コーディアリー,牡2,53.0,▲石神道,天間,468(+8),美浦,2023104488,01209,ダノンバラード  ,フロムマイハート  ,ハーツクライ  ,-1.839669421529164,6
5,5,6,ウールヴヘジン,牡2,56.0,菊沢,青木,426(+6),美浦,2023102442,01161,ビーチパトロール  Beach Patrol(米)  ,ワルキューレ  ,ステイゴールド  ,0.24076567255640846,1
6,6,7,ステラスペース,牡2,56.0,武藤,武藤,482(-8),美浦,2023104346,01169,レイデオロ  ,フィリポナ  ,ブラックタイド  ,-2.513091312381169,9
7,6,8,トラストレガート,牝2,53.0,◇今村,高橋文,448(0),美浦,2023102096,01193,マクフィ  Makfi(英)  ,ボーントゥブーギー  Born Tobouggie(独)  ,Tobougg  (愛)  ,-1.383679382365443,3
8,7,9,パノラマステージ,牝2,55.0,小沢,牧浦,458(+16),栗東,2023107072,01185,レイデオロ  ,スターリーステージ  ,ディープインパクト  ,-1.6281038063583377,5
9,7,10,グッドホース,牡2,56.0,泉谷,杉山晴,472(+12),栗東,2023106649,01182,ルーラーシップ  ,マイキューティー  ,ブラックタイド  ,-3.5918180622015967,10
10,8,11,トルネードアイル,牡2,56.0,荻野極,鹿戸,490(+16),美浦,2023105308,01160,ミッキーアイル  ,チャイマックス  ,Congrats  (米)  ,-4.952490954114053,12
11,8,12,ゴールドエンバー,牡2,56.0,黛,竹内,466(+14),美浦,2023102333,01109,バゴ  Bago(仏)  ,スカイノーヴァ  ,ステイゴールド  ,-3.646221004550334,11
