,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルシタニア,牡3,52.0,▲森田,武幸,484(+2),栗東,2022104640,01222,レイデオロ  ,イスパニダ  Hispanidad(亜)  ,Pure Prize  ,-0.8317480842695083,11
1,2,2,ロードインフェルノ,牡4,58.0,吉田隼,尾形,480(-4),美浦,2021101201,01095,サトノアラジン  ,ショウナンカガリビ  ,フレンチデピュティ  French Deputy(米)  ,-1.1676373875686998,12
2,2,3,オオタチ,牡3,55.0,野中,久保田,450(-6),美浦,2022101234,01158,ルヴァンスレーヴ  ,チェス  ,フリオーソ  ,0.2426812625017192,8
3,3,4,ジーティーアグリム,牝4,56.0,小沢,奥平,550(-2),美浦,2021104574,01185,ダイワメジャー  ,サラシー  Salasie(仏)  ,Teofilo  ,-2.566650836083565,13
4,3,5,レグロスヴァーグ,牡4,58.0,荻野極,鈴木孝,536(+2),栗東,2021106628,01160,ルーラーシップ  ,シェルエメール  ,ジャングルポケット  ,-3.008455500432415,14
5,4,6,ピスタ,牡3,51.0,★河原田,藤原,538(+4),栗東,2022105488,01204,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ブルーミングアレー  ,シンボリクリスエス  ,-0.06232424448229547,9
6,4,7,ジェンマ,牡4,58.0,小林凌,尾形,484(0),美浦,2021101210,01177,キングリオ  ,チェス  ,フリオーソ  ,-3.2155092403934673,15
7,5,8,チビノシエラザード,牝4,56.0,菊沢,和田勇,456(+2),美浦,2021105209,01161,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ブリッジクライム  ,ゼンノロブロイ  ,0.9204457509691757,4
8,5,9,ディアスポラ,牡4,58.0,江田照,田中剛,512(+2),美浦,2021102498,00689,マジェスティックウォリアー  Majestic Warrior(米)  ,ウエバフラッシュ  ,ダイワメジャー  ,-0.6723302775981747,10
9,6,10,コンテソレーラ,牝4,56.0,嶋田,手塚久,496(+2),美浦,2021105449,01134,リアルスティール  ,エレクトラム  Elektrum(愛)  ,High Chaparral  (愛)  ,1.0912774705197739,3
10,6,11,ヤングアメリカンズ,牡3,55.0,斎藤,奥村豊,494(+6),栗東,2022104311,01178,ホッコータルマエ  ,テツナゴオ  ,ハーツクライ  ,1.6459732430358702,1
11,7,12,ホウオウラムセス,牡4,55.0,▲水沼,加藤和,502(+2),美浦,2021103487,01201,エピファネイア  ,オメガフレグランス  ,ゴールドアリュール  ,0.32002618316343723,7
12,7,13,エンマ,牡3,55.0,富田,武英,462(-2),栗東,2022102956,01168,バゴ  Bago(仏)  ,ウェルノーテッド  ,ドリームジャーニー  ,0.648512730695524,5
13,8,14,シーリュウシー,牡4,55.0,▲柴田裕,岡田,500(+4),栗東,2021106180,01212,ホッコータルマエ  ,ムニン  ,Bernardini  (米)  ,1.2144666804623636,2
14,8,15,リエータメンテ,牝4,56.0,鮫島駿,佐藤悠,474(-10),栗東,2021105887,01157,ドゥラメンテ  ,レディスキッパー  ,クロフネ  ,0.446240722081904,6
