,式別,馬番,配当,人気
0,単勝,16,450,3
1,複勝,16,170,3
2,複勝,3,120,1
3,複勝,14,180,4
4,枠連,2-8,300,1
5,馬連,3-16,710,2
6,ワイド,3-16,360,2
7,ワイド,14-16,820,9
8,ワイド,3-14,510,4
9,馬単,16→3,1490,3
10,3連複,3-14-16,2140,4
11,3連単,16→3→14,8610,14
