,式別,馬番,配当,人気
0,単勝,17,360,1
1,複勝,17,150,1
2,複勝,16,410,9
3,複勝,8,170,2
4,枠連,8-8,2720,14
5,馬連,16-17,4470,21
6,ワイド,16-17,1630,24
7,ワイド,8-17,420,1
8,ワイド,8-16,1290,17
9,馬単,17→16,6480,24
10,3連複,8-16-17,7330,21
11,3連単,17→16→8,36960,102
