,式別,馬番,配当,人気
0,単勝,13,3660,10
1,複勝,13,760,10
2,複勝,6,340,6
3,複勝,9,160,1
4,枠連,5-8,5720,19
5,馬連,6-13,21140,49
6,ワイド,6-13,4610,43
7,ワイド,9-13,2770,33
8,ワイド,6-9,910,10
9,馬単,13→6,54890,103
10,3連複,6-9-13,23930,86
11,3連単,13→6→9,377940,826
