,式別,馬番,配当,人気
0,単勝,12,2290,9
1,複勝,12,650,8
2,複勝,14,910,11
3,複勝,1,280,4
4,枠連,6-7,10400,31
5,馬連,12-14,21960,56
6,ワイド,12-14,5730,57
7,ワイド,1-12,2460,29
8,ワイド,1-14,4080,46
9,馬単,12→14,36830,108
10,3連複,1-12-14,72020,187
11,3連単,12→14→1,489180,1
