,式別,馬番,配当,人気
0,単勝,9,650,3
1,複勝,9,260,3
2,複勝,15,350,6
3,複勝,11,370,7
4,枠連,5-8,1420,7
5,馬連,9-15,3900,17
6,ワイド,9-15,1250,14
7,ワイド,9-11,1260,16
8,ワイド,11-15,2160,27
9,馬単,9→15,7650,33
10,3連複,9-11-15,14520,51
11,3連単,9→15→11,53020,179
