,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジュルナール,牝4,56.0,田山,池添,484(+4),栗東,2022104788,1220,ロードカナロア,サマーハ,シングスピール,0.3812562954267153,6,-0.0032757085611921,7,,8,47.0,49.4,48.9,7
1,1,2,ポッドデスペア,牡3,55.0,中井,畠山,476(-6),美浦,2023103983,1141,ミスターメロディ,ラフィヌモン,キングカメハメハ,-0.8204158023766084,15,-0.4166210015336263,9,,16,45.1,40.9,46.2,10
2,2,3,キングツェッペリン,牡5,58.0,松若,牧田,472(0),栗東,2021106521,1154,モーニン,トウカイベルタ,ワイルドラッシュ,0.1012280845432558,7,-0.0995984434235227,8,,10,46.5,45.9,49.4,6
3,2,4,リサシテーション,牡3,55.0,菱田,岡田,464(0),栗東,2023106651,1144,リオンディーズ,リヴァイバル,ワイルドラッシュ,0.8161420572692347,3,0.1463141695485991,1,,7,78.7,50.2,61.3,2
4,3,5,レイワサンサン,セ5,58.0,鮫島駿,高柳大,502(-2),栗東,2021102406,1157,スワーヴリチャード,カロンセギュール,Forest Camp,-0.0339007913117366,8,-0.1460794134663665,13,,14,42.7,42.4,43.0,12
5,3,6,コスモストーム,牡4,58.0,秋山稔,北出,510(-6),栗東,2022104120,1181,デクラレーションオブウォー,オリーブティアラ,キングカメハメハ,1.1052393008476284,2,0.2457564259369073,6,,9,53.0,46.5,49.8,5
6,4,7,ハリウッドブルース,牡5,58.0,渡辺竜,浜田,476(+8),栗東,2021104514,5558,カリフォルニアクローム,ハニーパイ,サウスヴィグラス,0.7968507652299622,4,0.1396784452321517,3,,6,58.0,52.8,55.6,4
7,4,8,カナタコナタ,牡3,55.0,西村淳,高橋一,482(-8),栗東,2023104700,1171,ゴールドドリーム,ツカサリボン,キングカメハメハ,-0.5974413875271842,12,-0.3399233524829642,5,,1,54.2,83.3,80.7,1
8,5,9,ハリウッドパーク,牝5,56.0,富田,長谷川,514(+4),栗東,2021104581,1168,カリフォルニアクローム,プレシャスジェムズ,シンボリクリスエス,-0.2568878266775128,9,-0.2227814036605391,14,,13,42.5,43.7,42.3,14
9,5,10,マイティマイティー,牡5,58.0,坂井,河嶋,492(-4),栗東,2021103708,1163,ニューイヤーズデイ,アップトゥユー,サウスヴィグラス,-0.3482809909132036,10,-0.254218377453753,4,,3,57.7,53.6,57.1,3
10,6,11,ホウオウゴールド,牡4,58.0,小沢,栗田,472(-8),美浦,2022106011,1185,ディーマジェスティ,クニコチャン,ゴールドアリュール,-0.3634340965127455,11,-0.2594306686311337,10,,5,43.2,53.1,42.6,13
11,6,12,マーゴットレーヴ,牝6,56.0,古川奈,伊坂,476(-4),美浦,2020105813,1190,エスポワールシチー,シリカ,メイショウボーラー,-1.7512712599639588,16,-0.7368121106846076,16,,12,42.3,43.9,41.9,16
12,7,13,ロードオルデン,牡7,58.0,酒井,辻野,492(-6),栗東,2019102656,1034,リオンディーズ,エイシンバーサス,ファルブラヴ,-0.7739348502687994,14,-0.4006327108828231,12,,11,43.0,45.1,45.3,11
13,7,14,ラヴオントップ,牝5,56.0,吉村,西村,492(+2),栗東,2021104399,1216,ヘニーヒューズ,サトノフラリッシュ,エンパイアメーカー,0.6986178175179156,5,0.1058887561598942,11,,4,43.2,53.5,46.2,9
14,8,15,テラステラ,牡6,58.0,団野,荒川,478(0),栗東,2020104083,1180,モーリス,ステラリード,スペシャルウィーク,-0.7009208017325088,13,-0.3755176954484911,15,,15,42.4,42.1,42.1,15
15,8,16,ポッドドンナー,牡4,58.0,Ｍデムーロ,辻野,488(+8),栗東,2022100018,5212,サートゥルナーリア,エピストロフィー,Charm Spirit,1.7156041458666929,1,0.4557067411232817,2,,2,60.5,53.7,47.7,8
