,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,カズノダイジョウ,牝3,53.0,横山典,浅利,528(+8),美浦,2023104442,660,ハービンジャー,カズノスイセイ,ハーツクライ,0.7196520984219609,7,0.0022216098184219997,7,,
1,1,2,デスサイズ,牡3,55.0,菊沢,小手川,462(-2),美浦,2023101085,1161,シスキン,トーホウハニー,ステイゴールド,1.3473566709161142,3,0.054988415932668934,3,,
2,2,3,スワローシチー,牡4,58.0,荻野極,相沢,478(+2),美浦,2022106150,1160,ミッキースワロー,スコルピオンキッス,フレンチデピュティ,1.2255394856803612,4,0.04474808301749305,4,,
3,2,4,オメガストリーム,牝4,53.0,▲石田,田中勝,456(0),美浦,2022105292,1203,アルアイン,キャットタング,Tapit,0.5630992029191623,8,-0.010938715349827552,8,,
4,3,5,コンヴァージョン,牡4,58.0,丸田,上原博,450(+4),美浦,2022110092,1117,カラヴァッジオ,ウィズハーアフェクション,Uncle Mo,-0.32238444404805,12,-0.08537523527384065,12,,
5,3,6,サトノラポール,セ4,58.0,三浦,鹿戸,472(+6),美浦,2022104786,1122,サートゥルナーリア,サトノユリア,ディープインパクト,2.4644170108799086,1,0.1488919956733332,1,,
6,4,7,ダイヤテソーロ,牝3,53.0,幸,牧,442(0),美浦,2023106747,732,ダノンバラード,ハピネスフォーユー,A.P. Indy,-1.296737444953487,17,-0.16728239054805327,17,,
7,4,8,タイセイフレッサ,牝3,53.0,岩田望,斎藤誠,474(0),美浦,2023100914,1174,キズナ,キャシーズソング,Candy Ride,1.3662542147072176,2,0.056577002463588204,2,,
8,5,9,リネンタイリン,牡3,54.0,☆長浜,平岩,458(0),美浦,2023100728,1214,キズナ,リネンパズル,パラダイスクリーク,0.7558452422757697,6,0.005264118489038328,6,,
9,5,10,アラスカフレイバー,牡4,58.0,ディー,松永康,500(-2),美浦,2022101188,5674,リアルスティール,クインズアダマン,チチカステナンゴ,0.010033718985669689,10,-0.05743112664968722,10,,
10,6,11,イージーブリージー,牝5,53.0,▲上里,伊坂,460(+10),美浦,2021105035,1217,トーセンラー,コージーロージー,Pleasantly Perfect,0.17736436880245035,9,-0.04336478980468159,9,,
11,6,12,ゴディアーモ,牝3,53.0,戸崎圭,森一,434(-6),美浦,2023107159,5386,リオンディーズ,パルティアーモ,ワークフォース,-0.4020697073627595,14,-0.09207382729266676,14,,
12,7,13,アンソニー,牡3,55.0,武豊,武幸,490(-6),栗東,2023106187,666,コントレイル,アルティマウェポン,ヨハネスブルグ,1.0700440411925372,5,0.03167665048301989,5,,
13,7,14,ナルキッソス,牡3,55.0,松山,吉岡,484(-4),栗東,2023110085,1126,カラヴァッジオ,クイーンズターフ,ディープインパクト,-0.3259277338337716,13,-0.08567309527569926,13,,
14,8,15,ツインピークス,牝4,56.0,佐々木,千葉,498(0),美浦,2022104179,1197,ミスターメロディ,ミルフィアタッチ,キングカメハメハ,-0.30567719023556517,11,-0.08397077135680728,11,,
15,8,16,ソニックライン,セ5,58.0,ゴンサルベ,浅利,488(-4),美浦,2021105871,5675,リアルインパクト,ルミナスパレード,シンボリクリスエス,-0.5910571133680073,15,-0.10796069867722444,15,,
16,8,17,ゴールドシーン,セ6,58.0,大野,林,462(-2),美浦,2020103727,1096,エピファネイア,ローガンサファイア,ダイワメジャー,-0.5956955332607892,16,-0.10835061873497767,16,,
