,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,カスタニッチャ,牝3,55.0,富田,高柳大,428(-8),栗東,2023105775,1168,ミッキーアイル,ヒーリング,バトルプラン,1.0219957892931408,4,0.0310187270870481,9,,9,47.6,45.4,47.2,10
1,2,2,ポリキポリキ,牝3,55.0,小沢,藤原,408(-2),栗東,2023105680,1185,ラブリーデイ,オーキッドレイ,ディープインパクト,-1.6105296578222337,14,-0.6856726927631231,13,,1,42.4,79.9,42.5,13
2,2,3,ウィスカーパッド,牝3,55.0,鮫島駿,藤岡健,444(+4),栗東,2023103380,1157,キタサンブラック,キトゥンズダンプリングス,Kitten's Joy,1.6706534775348352,2,0.2076124234906579,5,,2,50.7,58.6,49.0,6
3,3,4,カヴァティーナ,牝3,55.0,古川吉,大根田,426(+2),栗東,2023104202,1015,イスラボニータ,インヴァリダ,Street Cry,1.168388208592794,3,0.0708733051152057,14,,11,41.6,44.0,42.0,14
4,3,5,ジーティーメティオ,牝3,55.0,坂井,矢作,468(+10),栗東,2023105375,1163,コントレイル,レディオブキャメロット,モンジュー,0.5531447995498967,8,-0.0966235268199155,1,,4,82.8,55.0,61.6,2
5,4,6,レーヴドリュヌ,牝3,55.0,松若,宮本,442(+16),栗東,2023102073,1154,オルフェーヴル,ピエールドリュヌ,キングカメハメハ,-2.5386589348982795,15,-0.9383510819202068,12,,5,43.2,52.4,43.2,12
6,4,7,トラカイキャッスル,牝3,55.0,田口,西村,432(+2),栗東,2023103412,1208,ブリックスアンドモルタル,サラス,オルフェーヴル,1.7475004607392075,1,0.2285336166986073,6,,12,49.4,43.9,48.3,7
7,5,8,キーテーマ,牝3,55.0,長岡,宮,430(-10),栗東,2023101946,1142,エポカドーロ,キャンディキー,スクリーンヒーロー,0.1624922040390222,9,-0.2029766728651446,11,,7,46.5,46.6,45.7,11
8,5,9,メイショウプレマ,牝3,52.0,▲森田,石橋,472(+2),栗東,2023101585,1222,リオンディーズ,ヒガシドリーム,ドリームジャーニー,0.8058137731675644,7,-0.0278357072557936,4,,13,52.2,43.8,50.1,5
9,6,10,サリエンテ,牝3,55.0,西村淳,池添,542(+20),栗東,2023107016,1171,キズナ,サロミナ,Lomitas,-1.0543266690489732,13,-0.5342493094922732,10,,3,47.4,58.0,81.4,1
10,6,11,ルージュマデイラ,牝3,55.0,池添,上村,456(0),栗東,2023102228,1032,モーリス,ダーヌビウス,キングカメハメハ,-0.2316936215810091,11,-0.3102917225099623,3,,6,52.8,47.9,51.9,3
11,7,12,ライツェントライゼ,牝3,55.0,団野,梅田,480(+6),栗東,2023106414,1180,リオンディーズ,マイネイディール,アドマイヤマックス,0.0731490356259999,10,-0.2272998877818343,8,,8,47.6,46.1,47.2,9
12,7,13,レディアグレッサー,牝3,53.0,△田山,新谷,492(+16),栗東,2023103219,1220,インディチャンプ,ナイトドライヴ,Dark Angel,0.865090384633003,6,-0.0116979567616347,7,,10,49.2,45.2,47.9,8
13,8,14,サンタカリス,牝3,53.0,△柴田裕,秋山,420(-8),栗東,2023100986,1212,マテラスカイ,センターグランタス,アグネスタキオン,0.8954540967047602,5,-0.0034315933954325,15,,15,41.4,39.7,41.8,15
14,8,15,クロスボーダー,牝3,55.0,北村友,小林,484(-4),栗東,2023106982,1102,リアルスティール,クロスセル,ルーラーシップ,-0.5581658629083497,12,-0.399172099501169,2,,14,55.5,43.6,50.2,4
