,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,バーバラップ,牡3,57.0,小崎,小崎,484(+4),栗東,2023102471,1152,ルーラーシップ,バーバラ,ディープインパクト,4.056284838467391,1,0.08889441810925845,1,,
1,1,2,ロードヴェリタス,牡3,57.0,西塚,友道,502(+2),栗東,2023105821,1200,Essential Quality,ボーディシッタ,Showcasing,-0.1015967748648781,12,-0.013753208044719087,12,,
2,2,3,ロスニーニョス,牡3,57.0,古川吉,大根田,460(-4),栗東,2023103280,1015,レイデオロ,アイアムカミノマゴ,アグネスタキオン,0.8258537453034768,4,0.009143209680425392,4,,
3,2,4,ウルトラハート,牡3,57.0,角田和,中尾,496(+2),栗東,2023104157,1186,ホッコータルマエ,プレイフォーユー,ハーツクライ,-1.1854664141172733,15,-0.04051121990654828,15,,
4,3,5,ダイメイクマモト,牡3,57.0,太宰,秋山,456(-20),栗東,2023101607,1037,ホッコータルマエ,ダイメイムーン,アドマイヤムーン,-1.3995735811234975,16,-0.04579698666942841,16,,
5,3,6,リバーソニック,牡3,57.0,西村淳,浜田,452(+8),栗東,2023101484,1171,ルヴァンスレーヴ,レッドジャンヌ,ブラックタイド,0.6649457141332152,7,0.005170795608851961,7,,
6,4,7,ボクサークラブ,牡3,57.0,鮫島駿,杉山佳,490(+6),栗東,2023103395,1157,レイデオロ,コレクターアイテム,ハーツクライ,1.301455020231846,3,0.020884607441887113,3,,
7,4,8,シエルブリエ,牡3,57.0,渡辺竜,浜田,520(+8),栗東,2023102187,5558,アルアイン,アンジェルブ,Tiznow,0.48844041532518206,8,0.000813324278223373,8,,
8,5,9,オセアスターライト,セ3,55.0,△田山,東田,460(0),栗東,2023100058,1220,トーセンラー,プレミアステイタス,タニノギムレット,-0.14233041085163425,13,-0.014758818936874765,13,,
9,5,10,スマイルガルーダ,牡3,54.0,▲森田,飯田,514(0),栗東,2023101909,1222,ヘンリーバローズ,グレースローラ,アサクサデンエン,0.7243921049086912,6,0.006638377292024014,6,,
10,6,11,セキゾウ,牡3,57.0,亀田,田中克,494(0),栗東,2023105030,1176,デクラレーションオブウォー,メイショウガンツ,ダイワメジャー,-1.0565112304875877,14,-0.037327641173235344,14,,
11,6,12,ウェイヴムーン,牡3,57.0,池添,石坂,482(+2),栗東,2023103332,1032,キズナ,インフレイムド,Unusual Heat,1.9656753604701247,2,0.03728253492256021,2,,
12,7,13,マーゴットデウス,セ3,57.0,小沢,今野,492(-2),栗東,2023103289,1185,ドレフォン,スターリーウインド,ゼンノロブロイ,0.26628463746197367,9,-0.004671142417732642,9,,
13,7,14,ジョイフルサンデー,牡3,57.0,長岡,宮,460(-10),栗東,2023100342,1142,ディスクリートキャット,カフェドラペ,マンハッタンカフェ,0.7698860955223397,5,0.007761509351818225,5,,
14,8,15,シャインヴィーラ,牡3,55.0,◇永島,本田,480(+4),栗東,2023102642,1187,オルフェーヴル,バンビーナミノル,ノヴェリスト,-0.0015247430819091017,10,-0.011282681593463371,10,,
15,8,16,スリーケイ,牝3,55.0,国分恭,高橋一,510(-6),栗東,2023100471,1124,クリソベリル,ワイルドフェイス,ワイルドラッシュ,-0.050270089357233844,11,-0.012486081436588213,11,,
