,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020502,1,2,3,トーアエレクトロン,牡3,52.0,松本大輝,0:1:45.7,,13.5,6.0,476,[西] 羽月友彦,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018105738,01191,8-8-4-2,37.6
202103020502,2,7,12,トーアシオン,セ5,57.0,菅原明良,0:1:46.3,3.1/2,2.9,1.0,480,[東] 辻哲英,ダート,1700,晴,良,2021年11月20日,1勝クラス,2016104152,01179,8-8-4-2,38.2
202103020502,3,2,2,アイアムイチリュウ,牡4,57.0,黛弘人,0:1:46.6,2,31.9,10.0,504,[東] 奥平雅士,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017101159,01109,13-13-13-10,37.8
202103020502,4,1,1,シェーン,牝4,54.0,泉谷楓真,0:1:46.6,アタマ,75.3,12.0,474,[西] 角田晃一,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017101790,01182,12-11-7-6,38.2
202103020502,5,6,11,キングスバレイ,牡5,57.0,斎藤新,0:1:47.0,2.1/2,81.6,13.0,534,[東] 斎藤誠,ダート,1700,晴,良,2021年11月20日,1勝クラス,2016103069,01178,1-1-1-1,39.4
202103020502,6,6,10,デルマタモン,牡3,55.0,横山和生,0:1:47.0,ハナ,3.8,2.0,502,[東] 勢司和浩,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018100976,01140,15-15-15-14,37.6
202103020502,7,8,15,ゴスホーククレスト,牡3,52.0,小林脩斗,0:1:47.1,3/4,20.5,7.0,508,[東] 堀井雅広,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018100047,01183,3-3-3-5,39.1
202103020502,8,5,8,サイモンポーリア,牝3,53.0,川須栄彦,0:1:47.8,4,211.2,14.0,472,[東] 根本康広,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018101166,01128,5-5-7-8,39.5
202103020502,9,4,6,スウェアー,牡4,56.0,秋山稔樹,0:1:47.8,ハナ,13.4,5.0,526,[東] 石栗龍彦,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017104903,01181,8-8-11-10,39.3
202103020502,10,3,5,シャンボールロッソ,牝4,52.0,原優介,0:1:48.1,1.3/4,23.8,8.0,438,[東] 武藤善則,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017105342,01184,14-14-14-15,39.0
202103020502,11,7,13,バーニングソウル,牝4,52.0,西谷凜,0:1:48.2,3/4,74.1,11.0,430,[西] 谷潔,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017102984,01189,11-11-12-10,39.5
202103020502,12,3,4,スズカサウスソング,牡4,57.0,和田翼,0:1:48.5,2,30.0,9.0,512,[西] 橋田満,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017103497,01146,2-2-2-2,40.7
202103020502,13,4,7,チャーチャンテン,牝3,53.0,木幡巧也,0:1:48.8,1.3/4,284.8,15.0,402,[東] 鈴木慎太,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018103468,01162,5-5-7-8,40.4
202103020502,14,5,9,テーオーアングル,牡3,55.0,鮫島良太,0:1:48.9,クビ,5.7,3.0,496,[西] 宮徹,ダート,1700,晴,良,2021年11月20日,1勝クラス,2018103300,01099,4-4-4-7,40.8
202103020502,15,8,14,スレプトン,牡4,56.0,亀田温心,0:1:49.7,5,7.9,4.0,466,[東] 大和田成,ダート,1700,晴,良,2021年11月20日,1勝クラス,2017105038,01176,5-7-7-10,41.4
