,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010210,1,2,2,ライバーバード,牡7,57.0,石橋脩,0:1:08.9,,4.5,1.0,518,[東] 手塚貴久,芝,1200,小雨,良,2021年07月04日,2勝クラス,2014110098,01077,9-8,34.7
202103010210,2,7,10,ジャスパージャック,牡5,57.0,岩田望来,0:1:09.1,1.1/2,18.6,9.0,540,[西] 森秀行,芝,1200,小雨,良,2021年07月04日,2勝クラス,2016110119,01174,1-1,36.1
202103010210,3,8,12,ゲンパチアイアン,牡4,57.0,津村明秀,0:1:09.3,1.1/4,10.5,7.0,474,[東] 堀井雅広,芝,1200,小雨,良,2021年07月04日,2勝クラス,2017103871,01092,7-5,35.3
202103010210,4,5,5,セイドアモール,牝5,55.0,菅原明良,0:1:09.3,アタマ,10.5,6.0,508,[東] 武市康男,芝,1200,小雨,良,2021年07月04日,2勝クラス,2016102323,01179,4-3,35.8
202103010210,5,4,4,オジョーノキセキ,牝6,55.0,三浦皇成,0:1:09.4,クビ,4.5,2.0,508,[東] 伊藤大士,芝,1200,小雨,良,2021年07月04日,2勝クラス,2015101480,01122,9-9,35.2
202103010210,6,3,3,ドリームジャンボ,牝6,55.0,杉原誠人,0:1:09.8,2.1/2,49.2,10.0,484,[東] 南田美知,芝,1200,小雨,良,2021年07月04日,2勝クラス,2015100670,01135,11-11,35.2
202103010210,7,7,9,バカラクイーン,牝5,55.0,藤田菜七,0:1:10.1,1.3/4,8.2,4.0,476,[東] 武井亮,芝,1200,小雨,良,2021年07月04日,2勝クラス,2016101947,01164,7-9,36.1
202103010210,8,8,11,バスクベレー,セ5,57.0,丸山元気,0:1:10.4,1.1/2,4.9,3.0,468,[東] 黒岩陽一,芝,1200,小雨,良,2021年07月04日,2勝クラス,2016104430,01127,6-5,36.6
202103010210,9,6,7,カンタベリーマッハ,牡3,54.0,木幡巧也,0:1:10.7,2,9.2,5.0,502,[東] 鈴木慎太,芝,1200,小雨,良,2021年07月04日,2勝クラス,2018104308,01162,3-4,37.4
202103010210,10,1,1,ウインオルビット,牡6,57.0,武藤雅,0:1:10.7,アタマ,98.4,12.0,494,[東] 青木孝文,芝,1200,小雨,良,2021年07月04日,2勝クラス,2015105120,01169,12-12,35.4
202103010210,11,5,6,ストラトスフィア,牝5,55.0,吉田隼人,0:1:10.8,3/4,11.2,8.0,480,[西] 鮫島一歩,芝,1200,小雨,良,2021年07月04日,2勝クラス,2016105369,01095,2-2,37.8
202103010210,12,6,8,ケイティディライト,牝4,55.0,江田照男,0:1:10.9,1/2,77.2,11.0,454,[東] 小野次郎,芝,1200,小雨,良,2021年07月04日,2勝クラス,2017102015,00689,4-5,37.4
