,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010501,1,6,9,ベイビーステップ,牡7,60.0,伴啓太,0:3:01.8,,3.2,2.0,488,[東] 菊川正達,障害,2770,晴,良,2021年07月17日,未勝利,2014103156,01149,1-1-1-1,13.1
202103010501,2,2,2,リッジマン,牡8,60.0,森一馬,0:3:02.1,2,2.7,1.0,460,[西] 庄野靖志,障害,2770,晴,良,2021年07月17日,未勝利,2013103569,01139,2-2-2-2,13.1
202103010501,3,7,12,メジャーリーガー,牡8,60.0,草野太郎,0:3:02.8,4,5.9,3.0,500,[東] 松山将樹,障害,2770,晴,良,2021年07月17日,未勝利,2013102275,01113,6-5-4-3,13.2
202103010501,4,3,3,オノーレペスカ,牝5,58.0,大江原圭,0:3:03.4,3.1/2,44.4,9.0,428,[東] 小桧山悟,障害,2770,晴,良,2021年07月17日,未勝利,2016102184,01120,5-5-4-5,13.2
202103010501,5,3,4,クリエイトザライフ,セ5,60.0,北沢伸也,0:3:03.9,3,38.4,8.0,484,[西] 吉岡辰弥,障害,2770,晴,良,2021年07月17日,未勝利,2016105987,00691,9-8-6-5,13.3
202103010501,6,8,14,テンチシンメイ,牡4,60.0,石神深一,0:3:04.8,5,71.7,12.0,520,[東] 小笠倫弘,障害,2770,晴,良,2021年07月17日,未勝利,2017100010,01059,12-12-10-8,13.3
202103010501,7,7,11,トキノハヤテ,牡4,60.0,蓑島靖典,0:3:05.4,3.1/2,93.8,13.0,504,[東] 南田美知,障害,2770,晴,良,2021年07月17日,未勝利,2017102768,01068,8-7-6-7,13.4
202103010501,8,4,6,オレンジオレンジ,牝5,58.0,黒岩悠,0:3:05.8,2.1/2,12.2,6.0,462,[西] 平田修,障害,2770,晴,良,2021年07月17日,未勝利,2016105972,01072,10-9-9-10,13.4
202103010501,9,8,13,グリニッチヴィレジ,牝8,58.0,金子光希,0:3:05.9,1/2,98.4,14.0,456,[東] 天間昭一,障害,2770,晴,良,2021年07月17日,未勝利,2013103941,01052,10-10-10-10,13.4
202103010501,10,5,8,レッドサイオン,セ5,60.0,五十嵐雄,0:3:06.6,4,10.7,5.0,438,[東] 藤沢和雄,障害,2770,晴,良,2021年07月17日,未勝利,2016104672,01069,4-4-8-8,13.5
202103010501,11,5,7,カフジロッソ,牡5,60.0,白浜雄造,0:3:13.4,大,37.9,7.0,520,[西] 矢作芳人,障害,2770,晴,良,2021年07月17日,未勝利,2016105320,01035,12-13-13-12,14.0
202103010501,12,1,1,スフバータル,セ8,60.0,大庭和弥,0:3:13.7,2,62.5,10.0,514,[東] 中野栄治,障害,2770,晴,良,2021年07月17日,未勝利,2013104310,01061,6-11-12-13,14.0
202103010501,中,4,5,ニシノオクタゴン,牡6,60.0,小野寺祐,,,63.6,11.0,486,[東] 田村康仁,障害,2770,晴,良,2021年07月17日,未勝利,2015101779,01123,,
202103010501,中,6,10,シゲルベンガルトラ,牡7,60.0,植野貴也,,,10.1,4.0,470,[東] 和田勇介,障害,2770,晴,良,2021年07月17日,未勝利,2014100080,00727,3-3-3-3,
