,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020211,1,1,1,オヌシナニモノ,牡4,57.0,斎藤新,0:1:07.7,,4.7,2.0,476,[西] 高橋義忠,ダート,1150,晴,良,2021年11月07日,3勝クラス,2017101303,01178,3-2,36.8
202103020211,2,2,3,ワルツフォーラン,牝4,55.0,丹内祐次,0:1:08.0,1.1/2,8.7,5.0,468,[東] 小西一男,ダート,1150,晴,良,2021年11月07日,3勝クラス,2017103616,01091,2-2,37.3
202103020211,3,8,15,マラードザレコード,セ7,57.0,菱田裕二,0:1:08.2,1.1/2,22.0,9.0,460,[西] 鈴木孝志,ダート,1150,晴,良,2021年11月07日,3勝クラス,2014110029,01144,1-1,37.8
202103020211,4,4,7,スワーヴシャルル,牡5,57.0,横山和生,0:1:08.4,1.1/4,3.9,1.0,476,[西] 安田隆行,ダート,1150,晴,良,2021年11月07日,3勝クラス,2016104746,01140,8-7,37.1
202103020211,5,6,11,ポートナイトサイト,牝6,55.0,勝浦正樹,0:1:08.5,クビ,121.9,15.0,476,[東] 伊藤大士,ダート,1150,晴,良,2021年11月07日,3勝クラス,2015103384,01025,6-5,37.5
202103020211,6,2,4,スペクタクル,牡3,56.0,武藤雅,0:1:08.5,アタマ,7.7,4.0,498,[東] 武藤善則,ダート,1150,晴,良,2021年11月07日,3勝クラス,2018104221,01169,12-11,37.0
202103020211,7,4,8,ライバーバード,牡7,57.0,嶋田純次,0:1:08.5,クビ,33.8,10.0,520,[東] 手塚貴久,ダート,1150,晴,良,2021年11月07日,3勝クラス,2014110098,01134,12-11,36.9
202103020211,8,1,2,スーパーアキラ,牡6,57.0,木幡初也,0:1:08.6,クビ,96.0,14.0,528,[東] 矢野英一,ダート,1150,晴,良,2021年11月07日,3勝クラス,2015103845,01153,16-16,36.1
202103020211,9,3,6,レジェモー,牝4,55.0,川又賢治,0:1:08.6,クビ,53.3,12.0,434,[西] 杉山佳明,ダート,1150,晴,良,2021年11月07日,3勝クラス,2017104930,01166,8-7,37.3
202103020211,10,8,16,サイファーシチー,牡3,56.0,永野猛蔵,0:1:08.7,クビ,10.0,6.0,484,[東] 伊藤圭三,ダート,1150,晴,良,2021年11月07日,3勝クラス,2018103705,01188,3-4,37.9
202103020211,11,6,12,パワフルヒロコ,牝7,55.0,西村淳也,0:1:08.8,3/4,17.2,8.0,456,[西] 飯田雄三,ダート,1150,晴,良,2021年11月07日,3勝クラス,2014103514,01171,8-11,37.5
202103020211,12,7,14,メイショウヒバリ,牝4,55.0,黛弘人,0:1:08.9,3/4,51.9,11.0,460,[西] 本田優,ダート,1150,晴,良,2021年11月07日,3勝クラス,2017103170,01109,8-7,37.6
202103020211,13,7,13,ショウナンアニメ,牡4,57.0,中井裕二,0:1:08.9,ハナ,7.2,3.0,490,[西] 吉村圭司,ダート,1150,晴,良,2021年11月07日,3勝クラス,2017105389,01141,7-7,37.8
202103020211,14,5,10,アスタースウィング,牡7,57.0,吉田隼人,0:1:09.0,クビ,10.8,7.0,522,[西] 中竹和也,ダート,1150,晴,良,2021年11月07日,3勝クラス,2014110107,01095,14-14,37.3
202103020211,15,3,5,グラスボイジャー,セ5,57.0,木幡巧也,0:1:09.0,クビ,59.6,13.0,534,[東] 牧光二,ダート,1150,晴,良,2021年11月07日,3勝クラス,2016105815,01162,15-15,36.9
202103020211,16,5,9,ファビュラスギフト,牝5,55.0,富田暁,0:1:12.0,大,188.7,16.0,470,[西] 武英智,ダート,1150,晴,良,2021年11月07日,3勝クラス,2016105174,01168,3-5,41.2
