,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010412,1,6,11,グラスボイジャー,セ5,57.0,木幡巧也,0:1:07.8,,45.6,13.0,532,[東] 牧光二,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2016105815,01162,1-1,36.4
202103010412,2,1,2,スリーピート,牡4,57.0,津村明秀,0:1:07.9,1,18.5,8.0,520,[西] 上村洋行,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017102007,01092,4-3,36.2
202103010412,3,1,1,カレンリズ,牝4,55.0,田辺裕信,0:1:08.0,1/2,8.6,5.0,446,[西] 小林真也,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017101193,01075,4-3,36.3
202103010412,4,2,3,スナークダヴィンチ,牡4,57.0,岩田望来,0:1:08.2,3/4,4.0,1.0,488,[西] 野中賢二,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017106438,01174,11-10,36.0
202103010412,5,5,9,ジオラマ,牡8,57.0,石橋脩,0:1:08.3,1/2,25.6,9.0,532,[西] 西園正都,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2013105645,01077,14-14,35.8
202103010412,6,8,16,アスカリ,セ5,57.0,藤田菜七,0:1:08.3,クビ,33.7,10.0,498,[西] 西園正都,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2016104591,01164,2-2,36.8
202103010412,7,6,12,カイルアコナ,牝4,55.0,吉田隼人,0:1:08.3,ハナ,13.7,7.0,450,[西] 高橋義忠,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017105315,01095,12-12,36.0
202103010412,8,8,15,グローサーベア,セ4,57.0,石川裕紀,0:1:08.4,クビ,83.9,14.0,468,[東] 矢野英一,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017104766,01150,8-7,36.4
202103010412,9,5,10,ナムラブル,牡5,57.0,丸田恭介,0:1:08.6,1.1/2,42.2,11.0,482,[東] 石栗龍彦,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2016101485,01117,10-10,36.5
202103010412,10,2,4,シネマトグラフ,牝4,55.0,内田博幸,0:1:08.6,ハナ,4.1,2.0,466,[東] 奥村武,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017105173,00422,8-7,36.6
202103010412,11,7,13,アイティナリー,牡4,57.0,武藤雅,0:1:08.7,クビ,7.2,4.0,506,[西] 河内洋,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017101787,01169,4-6,37.0
202103010412,12,3,5,スターシード,牡6,57.0,武士沢友,0:1:09.1,2.1/2,177.4,16.0,486,[東] 藤原辰雄,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2015100411,01029,12-13,36.8
202103010412,13,4,7,シンゼンマックス,牡5,57.0,田中勝春,0:1:09.1,クビ,13.0,6.0,488,[西] 飯田祐史,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2016100065,00684,4-7,37.3
202103010412,14,4,8,レッドモアナ,牝5,55.0,野中悠太,0:1:09.8,4,93.1,15.0,454,[西] 坂口智康,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2016104687,01158,15-15,36.6
202103010412,15,3,6,ショウゲッコウ,牝4,55.0,戸崎圭太,0:1:10.0,1.1/4,7.2,3.0,452,[西] 杉山佳明,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017103110,05386,16-16,36.1
202103010412,16,7,14,グランマリアージュ,牝4,55.0,丸山元気,0:1:10.5,3,42.7,12.0,472,[西] 牧浦充徳,ダート,1150,小雨,重,2021年07月11日,2勝クラス,2017109097,01127,3-3,38.9
