,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020208,1,2,4,ココクラッシュ,牝3,54.0,斎藤新,0:1:09.1,,20.7,8.0,430,[西] 梅田智之,芝,1200,晴,良,2021年11月07日,1勝クラス,2018106319,01178,4-3,34.8
202103020208,2,4,8,エターナルハート,牝4,54.0,秋山稔樹,0:1:09.2,クビ,15.9,7.0,396,[西] 今野貞一,芝,1200,晴,良,2021年11月07日,1勝クラス,2017104827,01181,3-4,35.0
202103020208,3,7,14,ララマカロン,牝3,54.0,西村淳也,0:1:09.2,クビ,6.0,3.0,470,[東] 田中博康,芝,1200,晴,良,2021年11月07日,1勝クラス,2018104529,01171,2-2,35.1
202103020208,4,2,3,スマートルグラン,牝3,51.0,永野猛蔵,0:1:09.3,クビ,3.4,1.0,438,[東] 鹿戸雄一,芝,1200,晴,良,2021年11月07日,1勝クラス,2018103883,01188,7-5,34.7
202103020208,5,1,1,ノブフランクリン,牝4,55.0,川又賢治,0:1:09.5,1.1/2,37.6,11.0,428,[西] 坂口智康,芝,1200,晴,良,2021年11月07日,1勝クラス,2017100717,01166,10-5,34.7
202103020208,6,3,5,セリシア,牝3,50.0,永島まな,0:1:09.8,2,6.1,4.0,456,[西] 中竹和也,芝,1200,晴,良,2021年11月07日,1勝クラス,2018100570,01187,7-10,35.2
202103020208,7,5,10,ピュリフィアン,牝4,52.0,松本大輝,0:1:09.8,ハナ,14.1,6.0,416,[西] 松下武士,芝,1200,晴,良,2021年11月07日,1勝クラス,2017101756,01191,5-8,35.3
202103020208,8,1,2,ギンコイエレジー,牝6,54.0,木幡育也,0:1:09.9,クビ,83.7,14.0,480,[東] 田中清隆,芝,1200,晴,良,2021年11月07日,1勝クラス,2015100405,01167,14-12,34.7
202103020208,9,4,7,シアープレジャー,牝4,55.0,武藤雅,0:1:09.9,クビ,13.2,5.0,432,[東] 田中清隆,芝,1200,晴,良,2021年11月07日,1勝クラス,2017103278,01169,14-14,34.8
202103020208,10,6,11,カイトレッド,牝4,52.0,服部寿希,0:1:10.2,1.3/4,28.4,10.0,466,[東] 和田雄二,芝,1200,晴,良,2021年11月07日,1勝クラス,2017100641,01172,10-10,35.4
202103020208,11,8,16,マッチャパフェ,牝4,52.0,小林脩斗,0:1:10.3,クビ,78.4,13.0,444,[東] 林徹,芝,1200,晴,良,2021年11月07日,1勝クラス,2017103102,01183,1-1,36.4
202103020208,12,3,6,スズカローレル,牝6,55.0,森裕太朗,0:1:10.4,1,173.3,16.0,434,[西] 橋田満,芝,1200,晴,良,2021年11月07日,1勝クラス,2015103213,01165,16-16,34.7
202103020208,13,8,15,スズノムサシ,牡5,54.0,小林凌大,0:1:10.5,クビ,93.4,15.0,476,[東] 高橋裕,芝,1200,晴,良,2021年11月07日,1勝クラス,2016102727,01177,5-5,36.1
202103020208,14,6,12,ロマネスク,牝4,54.0,富田暁,0:1:10.7,1.1/4,4.5,2.0,436,[西] 荒川義之,芝,1200,晴,良,2021年11月07日,1勝クラス,2017101794,01168,7-8,36.1
202103020208,15,7,13,カシノレオ,牡3,53.0,横山琉人,0:1:11.0,2,68.7,12.0,496,[西] 鈴木孝志,芝,1200,晴,良,2021年11月07日,1勝クラス,2018109152,01192,10-14,36.2
202103020208,16,5,9,シャルロワ,牝4,52.0,西谷凜,0:1:11.6,3.1/2,25.9,9.0,502,[西] 梅田智之,芝,1200,晴,良,2021年11月07日,1勝クラス,2017105040,01189,10-12,36.8
