,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020106,1,2,2,チェリーオリオン,牡3,52.0,小林凌大,0:1:46.5,,72.4,11.0,490,[東] 小西一男,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018103256,01177,5-4-3-2,39.1
202103020106,2,4,5,ブロッコリー,牡6,56.0,亀田温心,0:1:47.1,3.1/2,19.9,8.0,490,[西] 牧田和弥,ダート,1700,晴,良,2021年11月06日,1勝クラス,2015105481,01176,9-9-10-7,38.9
202103020106,3,4,4,オニジオオタニ,牡3,52.0,小林脩斗,0:1:47.2,1/2,76.0,12.0,450,[東] 本間忍,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018101046,01183,4-4-3-4,39.8
202103020106,4,5,7,レッドウッドヒル,牝3,53.0,菅原明良,0:1:47.4,1,13.3,5.0,476,[東] 武井亮,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018109105,01179,11-11-11-9,39.1
202103020106,5,3,3,タガノチュール,牡3,54.0,秋山稔樹,0:1:47.4,ハナ,2.7,1.0,470,[西] 西園正都,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018101946,01181,7-9-8-8,39.3
202103020106,6,5,6,ノットイェット,牝3,53.0,武藤雅,0:1:47.5,3/4,3.0,2.0,476,[東] 武藤善則,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018100924,01169,1-1-1-1,40.6
202103020106,7,7,10,イグナーツ,牡5,56.0,富田暁,0:1:47.6,クビ,9.6,4.0,492,[西] 中竹和也,ダート,1700,晴,良,2021年11月06日,1勝クラス,2016100621,01168,2-2-2-2,40.4
202103020106,8,6,9,スパークインザアイ,セ4,54.0,横山琉人,0:1:47.6,ハナ,69.9,10.0,468,[東] 小島茂之,ダート,1700,晴,良,2021年11月06日,1勝クラス,2017105392,01192,13-13-12-9,39.1
202103020106,9,6,8,ジャスティンスター,セ3,55.0,鮫島克駿,0:1:48.2,3.1/2,19.6,7.0,492,[西] 安田隆行,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018106326,01157,7-7-6-5,40.3
202103020106,10,8,12,シゲルモクセイ,牝4,52.0,西谷凜,0:1:48.8,3.1/2,40.9,9.0,468,[西] 谷潔,ダート,1700,晴,良,2021年11月06日,1勝クラス,2017101398,01189,11-12-8-11,40.7
202103020106,11,7,11,ディーエスボンバー,牡3,55.0,西村淳也,0:1:48.8,クビ,6.8,3.0,488,[西] 岡田稲男,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018103094,01171,9-8-6-5,40.9
202103020106,12,8,13,オオゾラ,牡5,54.0,松本大輝,0:1:50.3,9,17.7,6.0,554,[西] 杉山佳明,ダート,1700,晴,良,2021年11月06日,1勝クラス,2016106535,01191,2-3-5-11,42.6
202103020106,13,1,1,ジョイライド,牡3,52.0,原優介,0:1:50.7,2.1/2,266.0,13.0,502,[東] 伊藤伸一,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018101425,01184,5-6-12-13,42.3
