,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020103,1,8,14,ペイシャオウユー,牝3,52.0,富田暁,0:1:46.2,,9.3,2.0,458,[東] 石栗龍彦,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018103755,01168,10-10-5-3,38.2
202103020103,2,3,4,リアンクール,牝3,53.0,横山和生,0:1:46.3,クビ,1.9,1.0,476,[西] 安田隆行,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018105276,01140,15-15-9-3,38.2
202103020103,3,8,15,ラグラスドシエル,牝3,53.0,鮫島克駿,0:1:46.4,3/4,10.6,5.0,436,[西] 浅見秀一,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018102454,01157,14-12-10-7,38.2
202103020103,4,2,2,アンジェリーブル,牝5,55.0,丹内祐次,0:1:47.2,5,31.8,10.0,464,[東] 藤原辰雄,ダート,1700,晴,良,2021年11月06日,1勝クラス,2016105686,01091,7-6-2-2,39.7
202103020103,5,7,13,ラブエスポー,牝4,52.0,原優介,0:1:47.4,1.1/2,181.3,15.0,462,[東] 蛯名利弘,ダート,1700,晴,良,2021年11月06日,1勝クラス,2017101763,01184,8-9-10-9,39.2
202103020103,6,4,6,ダイヤレイジング,牝5,55.0,西村淳也,0:1:47.4,クビ,14.9,6.0,460,[西] 小崎憲,ダート,1700,晴,良,2021年11月06日,1勝クラス,2016103501,01171,5-5-5-7,39.4
202103020103,7,4,7,ハクサンライラック,牝5,55.0,勝浦正樹,0:1:48.2,5,43.3,11.0,498,[西] 飯田雄三,ダート,1700,晴,良,2021年11月06日,1勝クラス,2016102483,01025,10-10-13-11,39.7
202103020103,8,5,9,メイショウクシナダ,牝3,52.0,亀田温心,0:1:48.5,1.3/4,9.7,3.0,526,[西] 南井克巳,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018106392,01176,1-1-1-1,41.1
202103020103,9,6,11,レープハフト,牝3,53.0,菅原明良,0:1:48.6,3/4,15.8,7.0,462,[東] 宮田敬介,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018101988,01179,13-14-13-14,40.1
202103020103,10,1,1,トップザビル,牝3,53.0,吉田隼人,0:1:49.3,4,18.4,8.0,438,[東] 小手川準,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018104694,01095,4-3-5-9,41.3
202103020103,11,6,10,ルージュブラン,牝3,52.0,秋山稔樹,0:1:49.4,1/2,50.5,12.0,456,[東] 手塚貴久,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018104601,01181,12-12-5-11,41.4
202103020103,12,5,8,アポロリリー,牝4,52.0,小林凌大,0:1:49.5,1,10.5,4.0,422,[東] 鈴木伸尋,ダート,1700,晴,良,2021年11月06日,1勝クラス,2017100034,01177,3-3-4-5,41.7
202103020103,13,7,12,ララシャルロット,牝3,53.0,中井裕二,0:1:49.6,クビ,18.5,9.0,480,[西] 坂口智康,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018101667,01141,2-2-2-5,42.1
202103020103,14,2,3,キタサンマーベラス,牝3,50.0,松本大輝,0:1:49.8,1.1/4,70.1,13.0,476,[西] 梅田智之,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018102535,01191,5-6-10-11,41.5
202103020103,15,3,5,アレナマエストロ,牝3,50.0,小林脩斗,0:1:51.2,8,151.1,14.0,482,[東] 久保田貴,ダート,1700,晴,良,2021年11月06日,1勝クラス,2018105130,01183,8-8-13-14,42.8
