,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010202,1,8,15,ホウオウジュレップ,牝3,54.0,木幡巧也,0:1:09.8,,6.9,3.0,410,[東] 牧光二,芝,1200,小雨,良,2021年07月04日,未勝利,2018103512,01162,4-4,35.6
202103010202,2,2,3,リュウノクララ,牝3,51.0,永野猛蔵,0:1:09.8,クビ,2.8,1.0,442,[東] 小野次郎,芝,1200,小雨,良,2021年07月04日,未勝利,2018104109,01188,2-1,35.7
202103010202,3,1,2,リネンデザイン,牝3,54.0,丸田恭介,0:1:10.0,1,15.5,6.0,476,[東] 加藤和宏,芝,1200,小雨,良,2021年07月04日,未勝利,2018100158,01117,1-2,36.0
202103010202,4,5,9,デストゥリエーレ,牡3,55.0,菅原明良,0:1:10.1,3/4,18.4,7.0,458,[東] 池上昌和,芝,1200,小雨,良,2021年07月04日,未勝利,2018102966,01179,5-4,35.8
202103010202,5,1,1,ホノノルーカ,牝3,54.0,丸山元気,0:1:10.5,2.1/2,11.0,5.0,398,[東] 林徹,芝,1200,小雨,良,2021年07月04日,未勝利,2018104798,01127,5-4,36.2
202103010202,6,7,13,アイルキング,牡3,55.0,亀田温心,0:1:10.7,1.1/4,32.4,11.0,420,[東] 深山雅史,芝,1200,小雨,良,2021年07月04日,未勝利,2018101274,01176,10-9,35.7
202103010202,7,3,6,マナフォルトゥーナ,牝3,54.0,野中悠太,0:1:10.7,クビ,81.3,13.0,428,[東] 菊川正達,芝,1200,小雨,良,2021年07月04日,未勝利,2018103545,01158,10-9,35.7
202103010202,8,4,7,マントゥノン,牝3,54.0,嶋田純次,0:1:10.9,1,4.5,2.0,446,[東] 尾形和幸,芝,1200,小雨,良,2021年07月04日,未勝利,2018103217,01134,2-3,36.8
202103010202,9,8,16,チャーチャンテン,牝3,54.0,津村明秀,0:1:11.2,2,8.2,4.0,394,[東] 鈴木慎太,芝,1200,小雨,良,2021年07月04日,未勝利,2018103468,01092,7-7,36.7
202103010202,10,4,8,ニシノラフィカ,牝3,51.0,小林脩斗,0:1:11.3,3/4,238.7,15.0,416,[東] 水野貴広,芝,1200,小雨,良,2021年07月04日,未勝利,2018106089,01183,12-11,36.1
202103010202,11,7,14,メジャーアゲン,牝3,54.0,岩部純二,0:1:11.4,クビ,24.7,9.0,444,[東] 萱野浩二,芝,1200,小雨,良,2021年07月04日,未勝利,2018103990,00726,12-11,36.1
202103010202,12,6,11,クラックステソーロ,牡3,53.0,原優介,0:1:11.8,2.1/2,22.8,8.0,478,[東] 畠山吉宏,芝,1200,小雨,良,2021年07月04日,未勝利,2018102670,01184,7-8,37.3
202103010202,13,6,12,アタカヒール,牝3,54.0,岩田望来,0:1:12.2,2.1/2,35.3,12.0,426,[東] 鈴木伸尋,芝,1200,小雨,良,2021年07月04日,未勝利,2018101748,01174,9-11,37.4
202103010202,14,3,5,セイーサ,牝3,53.0,木幡育也,0:1:12.3,1/2,292.7,16.0,390,[東] 青木孝文,芝,1200,小雨,良,2021年07月04日,未勝利,2018102645,01167,14-11,36.9
202103010202,15,2,4,スイートデイズ,牝3,52.0,藤田菜七,0:1:15.1,大,29.6,10.0,410,[東] 松山将樹,芝,1200,小雨,良,2021年07月04日,未勝利,2018102793,01164,15-15,38.3
202103010202,中,5,10,テイエムボルドー,牝3,54.0,武藤雅,,,101.8,14.0,434,[東] 加藤和宏,芝,1200,小雨,良,2021年07月04日,未勝利,2018100944,01169,16,
