,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ラピス,牝3,55.0,団野,安田,438(+6),28.2,7,栗東,2023104405,01180,コントレイル,ファヴォーラ,Frankel,-0.13131115839022872,5,-2.5303222052310135,16,-0.24202655707967188,9,-0.37264203002664503,6,0.07770412175841745,0.028004875513480642
1,1,2,レイアン,牝3,55.0,西村淳,笹田,436(+10),56.7,9,栗東,2023103887,01171,サートゥルナーリア,エトワール,Siyouni,-0.18886211339218856,6,-1.3096834338288452,10,-0.19137056513578488,8,-0.302792102821457,5,0.08332580042895389,0.013928350784482435
2,2,3,クロスボーダー,牝3,55.0,川田,小林,480(+4),2.9,1,栗東,2023106982,01088,リアルスティール,クロスセル,ルーラーシップ,2.1353060027487922,1,0.20536665332170026,1,-0.15521518717595761,6,0.3886989975350095,2,0.16637584084422374,0.2723232722345359
3,2,4,マイコンプリート,セ3,57.0,西塚,友道,494(0),8.5,4,栗東,2023107155,01200,エピファネイア,パシオンルージュ,ボストンハーバー,1.0442143371467398,4,-0.1637154130064981,3,0.21566998584352273,1,0.49748231226896733,1,0.18549587513776272,0.09291029288001813
4,3,5,ストラドーネ,牡3,55.0,△柴田裕,中竹,430(-4),333.5,15,栗東,2023103586,01212,マインドユアビスケッツ,ランブリングアレー,ディープインパクト,-0.7530855899169956,15,-0.8154968614268698,6,-0.7837095111444103,14,-2.241001568468936,15,0.01199570614624206,0.0023680284542133556
5,3,6,バンブラボー,牡3,57.0,秋山稔,飯田,506(-34),279.7,14,栗東,2023104922,01181,クリソベリル,アルボナンザ,キングカメハメハ,-0.7160993789989715,13,-1.6540736799229017,11,-0.7837095111444103,14,-1.8938743303278573,13,0.01697388527654768,0.002823516229818213
6,4,7,カミノトップワン,牡3,57.0,角田和,千田,472(-8),197.7,11,栗東,2023109054,01186,ウインバリアシオン,アイーダ,デビッドジュニア,-0.7546065797325278,16,-1.6578271968101403,12,-0.15363702846782,5,-2.408504363141887,16,0.010145659412520058,0.0039946256422870715
7,4,8,ゴナビーオーライト,牝3,55.0,藤懸,梅田,418(+4),211.6,12,栗東,2023100505,01138,オルフェーヴル,ジョーダンエース,エイシンフラッシュ,-0.6155310827117086,11,-1.0906517382277876,7,-0.374448768074521,11,-1.2967464495082834,7,0.030839732768664786,0.003732218759358006
8,5,9,ワンダーリュクス,牡3,54.0,▲森田,牧田,486(+4),16.3,5,栗東,2023105075,01222,リオンディーズ,トモトモリバー,ブラックタイド,-0.33901493949852823,7,-0.1654804182489314,4,0.12497292230198609,2,-1.4392044828020638,9,0.026744954808795112,0.04845015272884381
9,5,10,ニテンイチリュウ,牡3,55.0,◇永島,高橋康,476(-12),244.6,13,栗東,2023102190,01187,ディープブリランテ,ムサシレパード,ローエングリン,-0.6633544823055345,12,-1.230768202947223,8,-0.8024690289780522,16,-1.5343542031596806,10,0.02431749693978971,0.003228689654456885
10,6,11,キービート,牡3,57.0,長岡,宮,484(+4),372.5,16,栗東,2023104289,01142,ファインニードル,マンノアクトレス,ハーツクライ,-0.7459487380488778,14,-2.0781250568421634,15,-0.59192386247693,12,-2.1383794633644984,14,0.01329211323795902,0.0021201006428997423
11,6,12,オレンジフィールド,牝3,55.0,亀田,北出,464(+8),21.2,6,栗東,2023102640,01176,サトノクラウン,クィーンズロード,Quality Road,-0.4126803266075863,8,-1.667349974590675,13,0.017342202742108258,3,-1.4252378673809154,8,0.02712111201396235,0.037251768371705386
12,7,13,チュオンソン,牡3,57.0,酒井,昆,462(0),33.7,8,栗東,2023104944,01034,ウインブライト,クアンナム,Invincible Spirit,-0.5322588689426896,9,-1.2338839871209268,9,-0.37041379477418723,10,-1.57404683913255,12,0.02337117660147257,0.0234343468688473
13,7,14,フィンガーレイクス,牡3,57.0,富田,藤原,508(-4),3.6,3,栗東,2023103387,01168,ロードカナロア,クイーンズリング,マンハッタンカフェ,1.7159629994783667,2,-0.13550018794381563,2,-0.043677503868970596,4,0.3352814418826839,3,0.157721650698341,0.21937152485559835
14,8,15,ティタノマキア,牝3,55.0,松山,池添,470(0),3.4,2,栗東,2023107092,01126,エピファネイア,タイタンクイーン,Tiznow,1.5512954617579857,3,-0.18896788758602645,5,-0.17352689195109414,7,0.06714480273011318,4,0.12062603450230575,0.23227573220004533
15,8,16,ディアーモルタル,牝3,55.0,国分恭,宮本,420(0),57.3,10,栗東,2023107125,01124,ブリックスアンドモルタル,デグラーティア,フジキセキ,-0.5940255425860471,10,-1.7663440130477792,14,-0.6544806024084882,13,-1.5496304686807385,11,0.023948839424042093,0.01378250417940932
