,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,クファシル,牡6,57.0,小沢,池添,498(0),77.8,13,栗東,2020103356,01185,モーリス,グルヴェイグ,ディープインパクト,-0.7581425047186267,13,-0.1597902763642825,13,-0.7499018165492901,12,-1.5812410758482685,9,0.04507501010917047,0.010216395092208607
1,1,2,アスティスプマンテ,牝5,55.0,舟山,佐藤悠,456(+16),20.2,7,栗東,2021105358,01221,ロードカナロア,アッラサルーテ,ダイワメジャー,-0.3953518638248903,8,0.13844289683091981,1,0.46732970949360486,1,-1.491635608421007,8,0.04930046242346975,0.03934829396900146
2,2,3,ブラックチャリス,牝3,55.0,吉田隼,武幸,470(+10),4.5,2,栗東,2023107008,01095,キタサンブラック,ゴールドチャリス,トゥザワールド,1.030963607909377,3,-0.06273651252367768,7,-0.02493640603521088,4,-1.6245752990387932,11,0.04316343695828921,0.17663011959418431
3,2,4,ステークホルダー,牡6,57.0,川又,斎藤誠,468(-6),285.6,16,美浦,2020103962,01166,ハービンジャー,ワンスインナムーン,アドマイヤムーン,-1.074021851725598,16,-0.2502474545056572,16,-1.2205605779318818,14,-2.234086886013407,14,0.023464348478735332,0.002783037598647862
4,3,5,ダノンマッキンリー,牡5,60.0,池添,藤原,480(+2),21.2,8,栗東,2021105774,01032,モーリス,ホームカミングクイーン,Holy Roman Emperor,-0.5354215853482188,10,-0.024468985337005388,5,-0.6787442041589788,11,-1.7447045907213603,13,0.03827758506393752,0.037492242366690076
5,3,6,シンバーシア,牝5,55.0,古川吉,浅利,456(-2),32.3,11,美浦,2021105599,01015,ロードカナロア,スウィートリーズン,ストリートセンス,-0.9116099839761916,14,-0.12935164578641567,12,-1.3108453028888931,15,-2.5818130834846755,16,0.016572687114425066,0.024607911398570576
6,4,7,ジョーメッドヴィン,牡5,58.0,横山琉,清水久,522(0),28.5,10,栗東,2021100522,01192,ドレフォン,ジョーアラマート,キングヘイロー,-0.6047971109272178,11,-0.21826631669694008,15,-0.5708985859507095,9,-1.663826961244902,12,0.041502020299490655,0.027888966251713315
7,4,8,モズナナスター,牝4,55.0,古川奈,矢作,458(+10),27.9,9,栗東,2022100490,01190,モズアスコット,グランプリエンゼル,アグネスデジタル,-0.40781382885827155,9,0.06353826227794329,3,-0.13608600065809295,5,-1.3117911013832395,7,0.059014192618227004,0.02848872896680393
8,5,9,カンティーユ,牡8,57.0,横山和,嘉藤,488(-8),16.2,6,美浦,2018103515,01140,オルフェーヴル,タマヒカル,パラダイスクリーク,-0.046982866114905035,6,0.07157238236434536,2,-0.5892629303258189,10,-1.118248252524949,6,0.07161616500328628,0.04906392210949565
9,5,10,ナムラクララ,牝4,55.0,浜中,長谷川,478(+6),3.6,1,栗東,2022102887,01115,アドマイヤマーズ,サンクイーン,Storm Cat,1.964562429950205,1,-0.02827853436970241,6,-0.5394012649277841,7,-0.9487181788712611,5,0.08484710655068486,0.22078764949273044
10,6,11,ダンツエラン,牝4,55.0,和田陽,本田,500(-4),174.1,15,栗東,2022103304,01223,ロードカナロア,ミスチヴァスミスティ,Into Mischief,-1.0595902827859465,15,-0.19292545303546724,14,-1.368367152325412,16,-2.2536869874668084,15,0.023008922644052934,0.004565396543215563
11,6,12,サウザンサニー,牡6,57.0,長浜,岩戸,520(0),33.6,12,美浦,2020109102,01214,タリスマニック,メイハンコック,ワークフォース,-0.6184594849886706,12,-0.07553046148264884,8,-0.5654177459946644,8,-1.5945528306201209,10,0.04447895867532448,0.023655819588506828
12,7,13,ルシード,牡4,57.0,北村友,田島,512(+14),4.7,3,美浦,2022103592,01102,スクリーンヒーロー,ローゼンタール,ロージズインメイ,1.8922423608651386,2,-0.1208807834446926,11,0.21507739685858604,2,-0.5230256463738926,1,0.12987123022747638,0.16911394429230414
13,7,14,マーブルパレス,牝3,53.0,斎藤,茶木,424(0),7.4,4,栗東,2023105203,01178,アドマイヤマーズ,マーブルサニー,クロフネ,0.8951855990986436,4,-0.09629324961285096,10,0.1459666088195105,3,-0.785409113866135,4,0.09989902794690236,0.1074102078613283
14,8,15,ウインアイオライト,牝6,55.0,黛,矢嶋,478(0),139.7,14,美浦,2020105203,01109,スクリーンヒーロー,コスモクリスタル,マイネルラヴ,-0.16280271039170705,7,0.028878236503755136,4,-0.39006793308491733,6,-0.7419021742096206,3,0.10434126225120643,0.005689588676978022
15,8,16,ロードフォアエース,牡5,58.0,岩田康,友道,540(-16),11.0,5,栗東,2021100130,05203,ロードカナロア,イトワズマジック,War Front,0.7920400758368794,5,-0.09365876820072144,9,-0.862021786708609,13,-0.5567249405649268,2,0.12556758363532125,0.07225777619762087
