,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サイモンゼスト,牡3,57.0,酒井,谷,498(+4),栗東,2023102919,1034,サトノアラジン,ダノンエレガント,ブライアンズタイム,-0.3674374839918682,12,-0.025598817632318,12,,9,42.8,44.5,41.7,12
1,2,2,ケイアイアギト,牡3,57.0,鮫島駿,加藤征,520(前計不),美浦,2023102769,1157,エスポワールシチー,ターフデザイナー,Unbridled's Song,0.2871547556740559,4,-0.0034258113043464,5,,7,49.7,46.5,50.8,5
2,3,3,ガウラディスコ,牡3,57.0,松若,高柳大,558(+2),栗東,2023102462,1154,クリソベリル,ガウラミディ,フリオーソ,0.2871547556740559,4,-0.0034258113043464,3,,2,51.9,52.9,52.6,4
3,4,4,シルバーレシオ,牡3,57.0,岩田望,野中,506(-4),栗東,2023107043,1174,ルヴァンスレーヴ,シルバーポジー,クロフネ,-0.3210910733187331,9,-0.0240289254233015,1,,1,79.3,80.2,77.6,1
4,5,5,コロナドブリッジ,牡3,57.0,松山,庄野,518(-6),栗東,2023107368,1126,ベンバトル,ローズマンブリッジ,ディープインパクト,0.2871547556740559,4,-0.0034258113043464,7,,11,48.1,44.4,49.1,6
5,5,6,ヴィエントデコラ,牡3,57.0,浜中,寺島,444(-2),栗東,2023103677,1115,ルヴァンスレーヴ,イッツオンリーアクティングダッド,Giant's Causeway,0.2871547556740559,4,-0.0034258113043464,11,,12,42.8,44.3,41.7,10
6,6,7,ストロングエース,牡3,57.0,秋山稔,相沢,468(-2),美浦,2023102477,1181,ヤマカツエース,フラヴィニー,キンシャサノキセキ,0.2871547556740559,4,-0.0034258113043464,6,,10,48.8,44.4,46.7,8
7,6,8,シャローファースト,牡3,57.0,菱田,安田,524(+4),栗東,2023107258,1144,クリソベリル,ミセスワタナベ,Tapizar,0.2871547556740559,4,-0.0034258113043464,9,,6,42.9,47.6,41.8,9
8,7,9,ソルチェリア,牡3,57.0,幸,大根田,500(-2),栗東,2023102075,732,ナダル,フェザーレイ,エルコンドルパサー,0.2871547556740559,4,-0.0034258113043464,4,,5,51.5,47.8,54.0,3
9,7,10,セイントエルモズ,牡3,57.0,吉村,小島,538(-8),美浦,2023101132,1216,サンダースノー,セイントヘレナ,ディープスカイ,0.2871547556740559,4,-0.0034258113043464,8,,4,46.1,51.4,47.8,7
10,8,11,メルカントゥール,牡3,57.0,川田,杉山晴,522(-8),栗東,2023105303,1088,ルヴァンスレーヴ,セラドン,ゴールドヘイロー,-0.3555254720895781,10,-0.0251953219913932,2,,3,53.2,51.6,54.6,2
11,8,12,デールエルバハリ,牝3,55.0,Ｍデムーロ,杉山佳,488(0),栗東,2023106955,5212,クリソベリル,カーミングエフェクト,War Front,-0.3555254720895781,10,-0.0251953219913932,10,,8,42.8,44.6,41.7,11
